Frame number,1698
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
0.079,-21656.1,-6378.96,1741.32,19751.1,-3209.75,456.582
0.08,-21339.9,-6256.01,1772.36,19892.6,-3138.15,568.775
0.081,-21425,-6253.82,1746.12,20042.4,-3164.39,504.85
0.082,-21385.5,-6440.39,1783.67,20171.9,-3229.7,531.342
0.083,-21342.8,-6275.07,1772.69,20088.9,-3105.19,472.498
0.084,-21466.1,-6344.21,1766.84,20051.7,-3142.64,556.784
0.085,-21523.8,-6210.14,1746,19871.5,-3136.03,529.616
0.086,-21390.1,-6010.18,1791.01,19870.7,-2956.21,443.393
0.087,-21434.8,-6468.17,1734.72,19862,-3229.11,440.888
0.088,-21451.7,-6320.04,1732.83,20116.4,-3061.14,411.879
0.089,-21177.1,-6342.97,1829.72,19844.4,-3108.18,439.575
0.09,-21161,-6293.27,1760.6,20048.6,-3372.36,407.249
0.091,-21386.6,-6311.09,1808.51,19818,-3010.28,575.861
0.092,-21348.3,-6336.73,1803.3,20125.9,-2885.65,528.489
0.093,-21341.4,-6405.31,1646.35,19973,-3248.59,427.962
0.094,-21411.7,-6228.04,1744.18,19906.4,-2802.03,447.046
0.095,-21570.9,-6173.06,1775.8,19894.1,-2760.71,438.755
0.096,-21358.8,-6187.93,1785.06,20226.1,-3025.97,377.864
0.097,-21491.4,-6273.29,1727.29,19793.5,-3171.17,466.857
0.098,-21444.3,-6329.61,1771.21,19957.1,-3181.53,467.927
0.099,-21489.4,-6209.54,1774.92,19757.6,-3057.25,481.261
0.1,-21491.3,-6127.3,1788.03,20031.7,-3029.97,470.287
0.101,-21501.9,-6225.35,1757.4,20021.1,-3092.15,546.978
0.102,-21575.5,-6139.09,1758.42,19889.3,-2762.11,443.262
0.103,-21426.3,-6093.47,1740.76,19986.7,-2966.68,415.503
0.104,-21428.3,-6118.51,1737.89,20031.7,-3038.24,483.425
0.105,-21326.9,-6148.49,1697.96,19765.9,-3153.82,453.68
0.106,-21429.2,-6179.79,1879.52,20171.4,-3129.14,384.125
0.107,-21397.9,-6120.41,1773.89,20046.9,-3297.74,526.38
0.108,-21447.9,-6232.57,1757.02,20045.4,-3074.82,399.287
0.109,-21133.3,-6217.55,1767.57,20027.3,-3050.87,353.35
0.11,-21293.4,-6243.74,1727.79,19965.3,-3011.18,576.184
0.111,-21382.9,-6355.28,1767.66,19726.8,-3203.57,528.446
0.112,-21331.9,-6479.28,1740.57,19726.5,-3031.3,410.73
0.113,-21367.2,-6133.73,1778.62,19795.1,-3073.42,445.071
0.114,-21434.8,-6310.93,1685.25,19852.9,-2890.86,445.776
0.115,-21288.8,-6372.1,1820.32,20015,-3087.54,436.781
0.116,-21324,-6230.08,1820.04,19840.4,-2914.16,378.721
0.117,-21692.6,-6258.48,1786.78,19941.1,-3183.54,476.314
0.118,-21072,-5911.52,1759.29,20008.4,-3156.09,445.32
0.119,-21519.5,-5962.98,1735.5,19711.5,-2933.4,460.422
0.12,-21342.2,-6356.47,1782.01,19979.4,-3156.29,419.488
0.121,-21409,-6374.64,1737.19,20042.8,-2913.37,359.98
0.122,-21397.5,-5904.48,1764.73,19933.7,-2995.92,468.536
0.123,-21477.3,-6264.83,1766.2,19868.9,-3071.18,524.334
0.124,-21442.3,-6350.57,1706.65,19624.6,-3049.46,558.129
0.125,-21468.4,-6324.73,1753.81,19875.9,-2959.01,514.925
0.126,-21289,-6228.48,1744.95,20121.3,-3227.38,409.216
0.127,-21366.9,-6174.47,1789.29,19866.6,-2990.32,464.305
0.128,-21223.8,-6180.68,1774.75,20114.9,-2912.03,462.961
0.129,-21249.8,-6087.96,1786.59,19868.9,-2981.6,461.294
0.13,-21462.4,-6463.78,1724.42,19656,-2924.31,433.473
0.131,-21293.5,-6329.03,1776.54,19850.1,-3031.14,493.876
0.132,-21415.2,-6052.6,1675.31,19910.8,-2876.38,420.669
0.133,-21287.2,-6228.56,1683.87,19997.9,-3151.78,407.872
0.134,-21410.3,-6123.75,1789.23,20036.7,-3138.24,426.555
0.135,-21569,-6274.26,1750.42,20042.2,-3159.19,443.668
0.136,-21355.7,-5949.41,1720.37,19912.8,-2995.59,473.854
0.137,-21306.3,-6096.14,1789.57,19575.1,-3129.01,564.282
0.138,-21135.8,-6254.67,1738.08,19711.6,-3052.46,434.236
0.139,-21594.5,-6150.97,1733.07,19922.6,-3013.39,535.179
0.14,-21353.1,-6175.38,1663.19,19851.5,-3023.99,501.119
0.141,-21273.3,-6181.12,1724.19,19942.9,-3013.29,490.127
0.142,-21635.6,-6013.96,1744.98,19979.9,-2920.5,370.574
0.143,-21545.4,-5955.33,1758.5,19830.9,-3102.4,415.867
0.144,-21258.6,-6140.85,1724.24,19936.3,-2936.85,514.882
0.145,-21509.6,-6132.38,1728.47,19831.5,-2962.02,463.013
0.146,-21731.3,-6299.46,1749.15,19827.6,-3173.87,459.954
0.147,-21632.8,-6013.4,1717.08,20191.2,-3095.75,437.536
0.148,-21249.6,-6252.55,1791.78,19756.6,-3095.33,584.601
0.149,-21364,-6076.16,1806.55,19647.6,-3111.64,467.905
0.15,-21486.2,-5982.42,1771.26,19787.4,-3000.76,494.558
0.151,-21466.6,-5990.36,1710.74,20071.4,-3077.55,433.996
0.152,-21295.3,-6065.35,1708.94,19853,-3084.23,520.811
0.153,-21435.2,-6035.81,1700.65,20000.6,-3008.2,511.14
0.154,-21507.7,-6062.8,1772.78,19753.2,-3197.66,435.132
0.155,-21227,-6075.84,1727.34,19784.1,-2943.85,554.231
0.156,-21426,-6070.26,1741.65,19773.8,-2961.05,523.63
0.157,-21429.8,-5972.35,1729.15,19791.3,-3011.74,542.311
0.158,-21366.2,-5962.37,1736.26,19928.2,-3174.14,385.709
0.159,-21491.2,-6168.15,1792.34,19871.8,-3278.74,393.718
0.16,-21473,-6248.65,1785.34,19759.9,-3182.82,490.554
0.161,-21364.2,-6137.85,1746.06,19771.8,-3036.83,549.925
0.162,-21152,-6399.85,1787.4,19893.6,-3266.19,443.803
0.163,-21494.5,-6053.52,1791.3,20054.8,-3089.98,439.96
0.164,-21627.5,-6139.56,1758.65,19753.5,-3141.34,431.65
0.165,-21619.1,-6095.88,1751.47,19766.1,-3203.88,513.946
0.166,-21378.5,-6173.21,1681.09,20055.7,-3217.21,445.891
0.167,-21348.4,-6065.74,1747.96,20173.1,-3336.56,507.333
0.168,-21488.3,-6039.77,1780.86,19916.1,-3177.38,414.41
0.169,-21538.3,-6079.07,1809.14,19848.9,-3188.6,543.787
0.17,-21624.7,-6188.05,1790.17,19995.8,-3124.64,585.362
0.171,-21475.7,-6252.48,1776.43,20109.8,-3144.28,502.812
0.172,-21476.6,-6090.34,1810.6,19954.3,-2926.18,557.875
0.173,-21311.5,-6255.34,1794.71,19883.8,-3160.57,538.496
0.174,-21624.6,-6064.92,1685.32,19953.2,-3086.97,544.805
0.175,-21487.5,-6019.87,1760.89,19741.4,-3284.28,587.156
0.176,-21534.7,-6014.54,1757.18,19871.1,-3222.07,472.257
0.177,-21420.7,-6229.45,1700.24,20029.2,-3380.66,564.639
0.178,-21707.1,-6213.6,1777.4,19977.6,-3167.05,424.019
0.179,-21387.7,-6177.35,1657.54,19971.8,-3153.48,428.82
0.18,-21401.2,-6125.9,1832.13,19808.3,-2953.43,486.666
0.181,-21538,-6215.55,1867.14,19910.8,-3106.51,550.911
0.182,-21510.7,-6070.54,1793.7,19932.1,-2956.63,497.379
0.183,-21448.1,-6154.02,1769.87,19858,-3253.68,457.085
0.184,-21541.9,-6112.88,1859.88,19792.8,-3258.99,436.797
0.185,-21573.3,-6161.94,1830.61,19920.7,-3149.04,585.85
0.186,-21432,-6193.05,1708.48,19978.9,-3279.14,479.925
0.187,-21822.4,-6238.82,1713.95,19958.7,-3199.55,456.92
0.188,-21645.5,-6401.35,1774.25,19916.2,-3239.46,415.568
0.189,-21651.5,-6080.63,1679.37,19820.1,-3109.29,531.298
0.19,-21318.1,-6044.04,1859.16,19754.8,-3037.3,654.183
0.191,-21604.9,-6327.77,1815.16,19680.1,-3177.19,469.953
0.192,-21342.1,-6174.56,1719.98,20092.1,-3312.11,553.855
0.193,-21439.8,-6182.63,1679.44,19886.9,-3222.23,533.825
0.194,-21559.6,-6400.62,1730.06,20110.1,-2929.45,489.3
0.195,-21405.3,-6112.22,1808.45,20008.4,-3315.07,575.505
0.196,-21612,-6165.4,1774.04,19927.9,-3128.76,568.408
0.197,-21643,-6298.99,1759.24,19596.4,-3212.32,487.557
0.198,-21870.9,-6274.49,1773.37,19990.6,-3220.77,555.337
0.199,-21604.7,-6417.42,1773.4,20170,-3311.67,509.669
0.2,-21437.5,-6267.9,1808.24,20030.8,-3054.74,440.341
0.201,-21604.6,-6352.44,1805.13,20204.2,-3116.64,430.192
0.202,-21632.2,-6309.41,1785.35,19985.2,-3040.64,510.129
0.203,-21679.2,-6322.26,1721.46,20220.8,-3213.78,413.899
0.204,-21590.8,-6524.86,1693.21,20064.6,-3097.97,541.45
0.205,-21599,-6455.07,1762.18,20294.9,-3408.69,548.882
0.206,-21696.3,-6508.09,1827.37,20120.6,-3278.58,502.252
0.207,-21778,-6400.18,1724.11,20071.6,-3178.49,572.694
0.208,-21554.8,-6308.44,1751.93,20068.1,-3197.74,521.31
0.209,-21767.6,-6416.75,1854.19,20101.5,-3289.92,535.182
0.21,-21686.2,-6420.84,1835.65,20003.7,-3161.84,509.71
0.211,-21701.5,-6195.62,1805.11,19791.8,-3348.81,430.138
0.212,-21679.9,-6597.26,1743.18,20063.4,-3064.09,479.073
0.213,-21643.1,-6261.03,1820.82,19777.6,-3116.73,458.707
0.214,-21776.7,-6401.86,1764.5,19963.1,-3239.68,436.799
0.215,-21687.9,-6462.32,1845.92,19947,-2976.55,587.099
0.216,-21724.4,-6417.9,1723.76,19875.8,-3356.62,485.893
0.217,-21834.7,-6551.68,1719.72,20049,-3365.12,581.166
0.218,-21786.3,-6306.91,1730.24,19739,-3509.17,625.781
0.219,-21758.1,-6475.71,1797.4,19985.3,-3141.91,538.067
0.22,-21887.3,-6478.76,1891.12,19768.1,-3184.81,555.699
0.221,-21874,-6333.12,1723.88,20000.2,-3161.7,525.89
0.222,-21878,-6436.51,1727.37,19862,-3213.11,637.248
0.223,-21704.8,-6579.5,1771.55,19883,-3114.38,688.515
0.224,-21885.9,-6729.72,1764.42,20044.5,-3173.07,654.202
0.225,-21760.8,-6546.37,1751.92,20104.3,-3183.09,483.818
0.226,-21444.7,-6606.55,1752.57,19974.5,-3161.23,537.354
0.227,-21634.4,-6426.76,1756.2,19991.2,-3336,574.585
0.228,-21808.8,-6551.5,1748.95,19597.3,-3179.52,606.656
0.229,-21980.6,-6420.33,1723.67,19894,-3096.45,524.348
0.23,-21827.5,-6495.09,1719.88,20029.8,-3081.31,592.162
0.231,-21766.6,-6556.26,1702.02,19770.9,-3229.56,546.569
0.232,-21557.8,-6542,1695.66,19925.8,-3011.86,447.177
0.233,-21851.7,-6475.95,1784.2,20117.1,-3347.35,518.06
0.234,-21518.6,-6629.62,1719.15,20038.6,-3211.3,531.072
0.235,-21906.3,-6499.23,1741.04,20102.5,-3088.01,509.652
0.236,-22001.9,-6653.88,1768.38,19414.8,-3054.84,628.528
0.237,-22048.1,-6683.6,1750.74,19975.2,-3186.93,538.393
0.238,-21621.5,-6630.53,1721.79,20134.5,-3374.83,587.707
0.239,-21936.4,-6485.8,1735.14,19736.7,-3239.71,537.129
0.24,-21990.6,-6406.88,1687.75,20073.7,-3261.28,539.976
0.241,-21995.9,-6458.47,1690.93,20013.7,-3200.98,604.712
0.242,-21992.5,-6558.28,1701.96,19946.9,-3145.26,544.257
0.243,-21852.5,-6557.56,1692.09,20318.5,-3275.09,618.931
0.244,-21871.9,-6411.38,1774.57,19962.4,-2932.04,500.142
0.245,-22067.7,-6501.33,1763.29,19871.7,-3274.38,560.235
0.246,-21816,-6402.48,1675.4,19800.9,-3371.77,621.231
0.247,-21921.9,-6505.37,1735.75,19812.8,-3342.36,507.883
0.248,-21806.4,-6671.26,1715.69,19828.6,-2994.41,584.854
0.249,-21974.3,-6553.86,1700.81,20098.7,-3215.62,498.518
0.25,-21653.9,-6668.97,1672.01,20012.2,-3272.12,525.632
0.251,-21837.2,-6506.44,1735.55,20062.5,-3254.17,621.227
0.252,-21818,-6844.46,1703.13,20036.2,-3206.29,534.629
0.253,-21724.3,-6565.37,1761.23,19853.2,-3536.94,524.685
0.254,-22058.9,-6617.06,1687.64,19718.4,-3090.31,617.251
0.255,-21614.3,-6482.09,1727.97,19794.6,-3412.33,642.008
0.256,-21981.1,-6498.02,1772.11,19803.8,-3247.57,539.492
0.257,-21797.2,-6585.87,1777.85,19962.8,-3278.38,572.187
0.258,-21779.5,-6496.88,1677.99,20035,-3103.72,571.316
0.259,-21569.7,-6827.41,1742.75,19826.9,-3214.47,568.572
0.26,-21983.4,-6641.9,1675.23,20127.7,-3410.12,488.629
0.261,-21881.8,-6726.89,1756.81,20144.1,-3309.43,624.256
0.262,-21749.9,-6502,1661.83,19970,-3453.85,549.486
0.263,-21793.9,-6601.16,1750.93,20173.8,-3203.31,501.217
0.264,-21794.3,-6550.46,1725.55,20189.2,-3564.56,538.303
0.265,-21820.8,-6795.16,1776.9,19961,-3424.77,594.302
0.266,-22060.4,-6653.82,1705.1,20042.9,-3443.13,614.928
0.267,-21734.6,-6764.56,1748.94,19894.4,-3410.82,670.941
0.268,-21681,-6754.12,1752.04,19833.2,-3273.95,679.956
0.269,-21714.7,-6703.87,1765.48,20106.2,-3358.56,552.372
0.27,-22022.8,-6634.32,1748.81,20109.9,-3350.87,534.714
0.271,-21660.5,-6806.51,1716.41,20049.8,-3536.43,552.613
0.272,-21913.8,-6989.99,1729.3,20088.4,-3357.53,575.862
0.273,-21734.3,-6774.3,1750.44,19973.4,-3538.21,628.016
0.274,-21856.5,-6542.35,1767.34,19823.7,-3253.38,618.549
0.275,-22072,-6558.61,1720.62,20198.6,-3218.7,705.145
0.276,-21901.5,-6707.07,1747.2,20191.2,-3322.75,677.467
0.277,-22090.2,-6764.87,1730.38,19922,-3314.34,560.436
0.278,-21823.2,-6556.18,1713.86,20158,-3529.96,613.567
0.279,-21640.6,-6647.37,1650.88,20225.7,-3412.88,664.385
0.28,-21707.4,-6829.61,1656.08,19936.9,-3377.67,649.156
0.281,-21924.7,-6823.12,1767.96,20192.5,-3606.86,621.929
0.282,-21709.9,-6752.67,1640.59,20182.7,-3491.27,537.321
0.283,-21917.7,-6859.67,1747.77,20044,-3532.2,597.508
0.284,-21639.5,-6753.96,1752.51,19952.1,-3481.26,679.761
0.285,-21863.6,-6856.6,1775.05,20007.1,-3342.01,572.633
0.286,-22015.5,-6541.18,1738.44,20117.9,-3376.12,567.209
0.287,-21696.4,-6639.51,1748.98,20374.4,-3385.83,701.767
0.288,-21835.1,-6603.83,1701.78,19998.6,-3514.9,665.134
0.289,-21785.2,-6702.6,1700.61,19960,-3434.9,633.621
0.29,-21717.9,-6806.8,1712.15,20158.7,-3491.99,657.259
0.291,-21493.2,-6704.98,1701.43,20208.2,-3445.9,552.14
0.292,-21784.8,-6635.79,1695.04,20149.7,-3395.61,561.697
0.293,-21862.2,-6689.52,1656.97,20167.6,-3635.02,648.413
0.294,-21988.6,-6857.54,1727.52,20355.6,-3491.37,621.031
0.295,-21954.8,-6752.24,1683.14,20443.8,-3581.69,530.951
0.296,-22052.9,-6720.97,1701.2,20144.2,-3519.28,484.665
0.297,-21695.3,-6678.05,1715.71,20003.2,-3278.01,593.51
0.298,-21847,-6466.43,1709.72,19978.5,-3365.76,576.045
0.299,-21930.2,-6744.19,1764.27,19948.1,-3312.8,605.925
0.3,-21733.2,-6545.51,1766.5,20040.4,-3448.71,535.273
0.301,-21752,-6765.41,1713.21,20137.7,-3382.26,573.529
0.302,-21856.4,-6887.42,1711.64,20228.8,-3371.3,595.273
0.303,-21811.1,-6678.43,1719.76,20260.2,-3681.89,659.558
0.304,-21994.3,-6683.95,1749.43,19981.4,-3534.94,611.252
0.305,-21924.4,-6820.65,1746.35,20025.1,-3442.42,602.417
0.306,-21952,-6670.44,1748.07,20265,-3638.42,536.164
0.307,-22025,-6854.57,1733.96,20183.2,-3273.84,591.199
0.308,-21731,-6712.92,1773.13,20043.6,-3359.68,586.766
0.309,-21647.9,-6658.51,1653.91,20088.5,-3541.9,531.715
0.31,-21905.2,-6842.55,1681.8,20081.4,-3410.54,517.513
0.311,-21985.9,-6717.25,1701.56,20059.7,-3574.14,524.704
0.312,-21937.1,-6594.24,1730.98,20179.1,-3565.03,652.726
0.313,-21847,-6527.09,1700.17,19915.7,-3194.9,695.171
0.314,-21866.4,-6663.62,1672.05,20070.5,-3427.26,517.611
0.315,-21901.3,-6870.64,1755.72,20462.4,-3456.6,575.639
0.316,-21851,-6786.39,1845.97,19957.5,-3390.8,642.936
0.317,-21992.4,-6666.58,1643.27,20070.9,-3463.56,590.577
0.318,-21845.5,-6850.81,1731.54,20280.6,-3350.59,535.734
0.319,-21843.4,-6677.4,1752.7,19952.6,-3356.66,552.017
0.32,-21960,-6782.4,1781.76,20103.9,-3350.23,513.212
0.321,-21465.6,-6583.79,1799.4,20132.9,-3328.07,485.253
0.322,-21832.6,-6541.78,1748.86,19790.9,-3511.3,569.944
0.323,-21781.7,-6746.85,1704.91,20012.6,-3414.18,500.978
0.324,-21856,-6646.21,1797.41,20258.6,-3297.58,520.222
0.325,-22059.8,-6639.54,1760.96,20293.3,-3446.88,555.032
0.326,-21704.1,-6685.22,1667.62,20093.2,-3313.81,568.16
0.327,-21910.2,-6753.12,1682.24,19959.1,-3261.07,536.271
0.328,-21668,-6601.3,1692.2,20155.3,-3512.29,518.803
0.329,-21948.3,-6754.48,1777.39,20145.3,-3267.2,536.122
0.33,-21979.3,-6661.92,1719.71,20026.8,-3228.93,535.833
0.331,-21892.1,-6673.27,1755.5,20203,-3316.93,551.162
0.332,-21955.2,-6651.34,1802.1,20049.6,-3211.2,501.72
0.333,-22041.4,-6714.15,1796.52,20110.1,-3290.79,589.202
0.334,-22133.4,-6795.51,1746.95,20253.9,-3277.4,532.433
0.335,-21946,-6810.08,1729.63,20145,-3210.6,495.669
0.336,-21891.5,-6731.81,1728.72,20231.5,-3588.7,463.551
0.337,-21871.6,-6702.93,1686.07,19914,-3451.55,529.085
0.338,-21645.7,-6639.16,1733.05,20073.7,-3451.06,467.998
0.339,-21799.8,-6638.52,1730.49,20095,-3429,569.766
0.34,-21919.9,-6692.86,1688.12,19955.4,-3277.63,537.293
0.341,-21659.2,-6948.81,1757.13,20167.7,-3473.5,533.628
0.342,-21958.9,-6663.22,1708.17,20109.5,-3360.12,531.905
0.343,-21839,-6533.52,1815.99,20103,-3346.5,502.936
0.344,-21965,-6447.61,1769.98,20165.7,-3254.81,576.184
0.345,-21716.8,-6823.73,1753.25,20185.4,-3326.44,587.859
0.346,-21669.5,-6602.28,1812.78,19981.7,-3274.81,563.751
0.347,-21704.7,-6719.36,1750.43,20139,-3312.63,646.896
0.348,-21392.1,-6676.23,1768.36,20039.7,-3249.06,585.24
0.349,-21647,-6656.57,1763.06,19915.3,-3204.06,444.775
0.35,-21815.8,-6834.67,1690.33,20109.8,-3257.42,479.747
0.351,-21725.2,-6790.36,1653.77,20136.3,-3385.09,523.742
0.352,-21830.5,-6637.84,1755.45,19862.3,-3218.6,614.326
0.353,-21733,-6562.76,1796.49,19913.7,-3425.57,590.732
0.354,-21769.1,-6598.75,1702.87,20240.3,-3127.83,551.657
0.355,-21764.6,-6720.11,1706.31,20138.9,-3375.97,501.973
0.356,-21448.6,-6630.06,1796.8,20056.3,-3196.65,569.172
0.357,-21679.5,-6469.33,1750.77,20190,-3353.61,498.81
0.358,-21880.3,-6595.44,1700.38,20207.2,-3365.95,515.768
0.359,-21924.5,-6622.04,1687.68,20139.1,-3462.92,495.012
0.36,-21740.7,-6593.11,1715.08,20118.4,-3334.9,516.228
0.361,-21819.8,-6722.81,1685.58,20139.8,-3266.54,505.054
0.362,-21704.2,-6401.08,1740.64,20197.5,-3356.62,550.522
0.363,-21503.7,-6619.7,1768.51,20189.6,-3390.67,505.874
0.364,-21657.7,-6514.38,1753.49,20047.6,-3185.37,606.141
0.365,-21622.1,-6559.81,1750.01,20149.7,-3247.62,513.785
0.366,-21783.7,-6419.91,1724.37,20070.7,-3325.86,506.197
0.367,-21773.1,-6624.48,1747.78,19897.1,-3536.7,592.101
0.368,-21714,-6651.3,1695.05,20288.8,-3462.14,534.115
0.369,-21698.7,-6459.04,1644.39,20177.5,-3310.71,543.244
0.37,-21482.2,-6348.79,1756.32,20052.5,-3454.92,609.543
0.371,-21777.1,-6453.4,1766.74,20294.2,-3301.79,575.682
0.372,-21758.8,-6409.67,1699.41,20202.3,-3513.05,628.318
0.373,-21569.2,-6370.49,1628.7,20225.9,-3419.19,571.49
0.374,-21772.1,-6470.83,1722.81,19960.3,-3359.88,534.911
0.375,-21762.7,-6236.07,1734.84,20493.2,-3383.47,498.942
0.376,-21529.3,-6374.92,1624.84,20207,-3278.28,522.94
0.377,-21701.5,-6439,1675.44,20327.9,-3483.51,571.013
0.378,-21621,-6245.66,1740.6,20236.1,-3538.29,526.531
0.379,-21595.5,-6219.83,1709.61,20167.4,-3372.96,685.3
0.38,-21845.3,-6185.01,1710.93,20038.9,-3551.76,627.864
0.381,-21904.6,-6205.14,1718.83,20179.6,-3543.6,584.887
0.382,-21667.6,-6162.7,1628.36,20594.2,-3231.97,478.338
0.383,-21767.2,-6223.48,1674.05,20232.9,-3445.97,499.008
0.384,-21672.5,-6082.03,1647.66,20307,-3328.39,531.393
0.385,-21579.6,-6078.24,1662.2,20631.4,-3578.95,465.945
0.386,-21539.5,-6018.1,1679.31,20261.6,-3351.21,590.622
0.387,-21665.9,-5933.16,1667.79,20431,-3402.01,520.543
