Frame number,1698
First frame,1
Point frequency,200
Analog frequency,1000

Time,GRW1.F,,,GRW1,,,GRW2.F,,,GRW2,,
0.345,-2.92337,54.5478,297.597,221.012,975.871,0,-1.20246,-54.0233,267.007,212.33,1430.4,0
0.35,-2.96887,54.3736,293.175,221.369,977.306,0,-1.26953,-54.1629,267.329,211.984,1430.78,0
0.355,-2.82974,54.9232,296.206,220.775,976.379,0,-1.72099,-53.9088,267.954,212.378,1430.85,0
0.36,-3.44509,54.8082,295.622,220.368,976.421,0,-1.04596,-54.3851,268.823,212.234,1431.16,0
0.365,-3.73184,54.3063,296.01,220.227,975.912,0,-1.36679,-54.0511,267.026,211.983,1430.54,0
0.37,-3.54978,54.307,294.885,219.607,975.724,0,-1.77478,-53.7371,268.268,212.724,1431.26,0
0.375,-3.4899,54.7248,296.929,219.117,976.172,0,-1.73647,-54.1665,270.221,212.299,1430.17,0
0.38,-3.58124,54.8931,296.267,218.99,976.612,0,-1.69947,-53.6554,268.366,213.085,1431.33,0
0.385,-4.14212,54.9074,296.338,218.644,975.68,0,-1.64192,-53.9855,268.791,213.043,1429.25,0
0.39,-4.30098,54.57,298.365,217.869,975.104,0,-1.83052,-53.6304,270.444,212.215,1431.64,0
0.395,-4.18396,55.5145,301.743,217.694,974.564,0,-1.3795,-53.5316,268.797,212.543,1429.25,0
0.4,-4.60593,55.5488,301.016,217.033,974.767,0,-1.37586,-53.5407,270.944,212.577,1431.52,0
0.405,-4.0803,55.2373,300.678,216.061,974.38,0,-1.71433,-53.6246,269.856,212.81,1430.94,0
0.41,-4.09029,55.762,300.296,216.134,973.497,0,-1.49069,-53.0581,270.223,211.678,1430.78,0
0.415,-4.08572,56.1317,301.803,215.096,973.539,0,-1.55555,-52.8137,268.078,211.643,1429.87,0
0.42,-3.21812,56.4505,302.737,214.242,973.641,0,-1.21461,-52.7919,269.105,211.728,1430.6,0
0.425,-3.91583,56.2596,301.652,213.305,973.568,0,-1.15956,-52.175,268.281,212.203,1430.43,0
0.43,-3.15593,56.8264,301.989,212.182,971.829,0,-0.960663,-52.4858,268.605,211.33,1430.46,0
0.435,-3.05742,56.8176,300.565,212.015,972.799,0,-0.773146,-51.8645,266.738,211.405,1431.18,0
0.44,-2.26943,56.7785,302.403,210.959,972.653,0,-1.05414,-51.3537,265.821,211.669,1431.14,0
0.445,-2.18062,56.8403,300.72,210.388,972.674,0,-1.05823,-51.6043,266.767,211.957,1430.14,0
0.45,-1.84553,57.0998,301.142,209.621,972.92,0,-1.29563,-51.4397,266.775,211.548,1431.58,0
0.455,-1.98583,56.6794,300.069,208.746,972.122,0,-0.749971,-51.0407,266.664,211.227,1431.69,0
0.46,-1.30065,56.8628,303.454,208.299,972.043,0,-1.06384,-50.9505,264.905,211.042,1430.17,0
0.465,-1.79254,56.593,302.525,207.873,972.382,0,-1.43562,-50.4068,263.918,210.896,1430.15,0
0.47,-0.788032,56.8081,302.402,207.435,971.011,0,-1.52883,-50.553,263.857,212.189,1429.58,0
0.475,-0.72718,57.4928,305.386,206.409,971.44,0,-1.55752,-50.0658,264.173,211.623,1430.12,0
0.48,-0.852577,56.7245,303.878,206.811,971.645,0,-2.05876,-50.1483,264.897,212.044,1430.54,0
0.485,-0.828097,56.4313,303.56,206.275,971.818,0,-2.28563,-49.365,263.74,211.49,1428.86,0
0.49,-0.147301,56.3997,304.811,206.404,971.736,0,-2.37008,-49.6329,263.059,212.107,1429.66,0
0.495,0.0525844,56.2952,304.469,206.62,972.761,0,-3.0269,-49.0889,263.098,212.553,1428.28,0
0.5,-0.267508,56.6062,306.066,206.389,971.647,0,-3.14325,-48.6562,261.29,214.953,1428.52,0
0.505,-0.452602,55.8132,306.509,206.827,971.821,0,-4.03845,-48.132,260.611,213.946,1428.33,0
0.51,-0.295281,55.7259,306.775,206.876,972.636,0,-4.32404,-47.9429,260.215,215.02,1428.46,0
0.515,-0.733854,55.5065,305.565,208.178,973.066,0,-5.11804,-47.8703,260.286,215.296,1427.75,0
0.52,-1.21184,54.8893,306.239,207.899,973.967,0,-5.15252,-47.0636,260.647,214.984,1427.24,0
0.525,-1.69278,54.5636,304.484,208.735,973.901,0,-5.71617,-46.5923,258.392,216.049,1426.58,0
0.53,-2.35516,53.8354,305.502,209.02,974.351,0,-5.9757,-46.3393,258.949,216.669,1426.04,0
0.535,-2.6697,53.6344,305.928,208.696,974.546,0,-6.06084,-45.7755,256.567,216.574,1426.77,0
0.54,-3.5152,52.951,305.124,209.613,974.437,0,-6.27638,-44.6217,253.507,217.638,1425.8,0
0.545,-4.22805,51.8533,302.678,210.424,974.871,0,-6.73906,-44.2539,253.481,217.296,1425.66,0
0.55,-5.26815,51.5246,301.176,210.621,975.303,0,-7.03618,-43.4519,250.821,218.078,1425.16,0
0.555,-5.88939,50.0581,298.165,210.916,975.329,0,-7.8065,-42.991,247.828,218.431,1424.23,0
0.56,-6.82603,48.8149,297.026,211.24,975.512,0,-8.38113,-41.9195,245.932,218.316,1424,0
0.565,-7.67321,47.3304,291.053,211.196,976.394,0,-8.82651,-40.9962,239.055,219.508,1422.87,0
0.57,-8.28104,46.0194,285.455,211.489,976.611,0,-9.73738,-39.664,234.539,219.843,1422.59,0
0.575,-8.85562,44.1266,280.232,212.162,975.948,0,-10.206,-37.9663,228.642,220.951,1422.51,0
0.58,-9.89378,42.3546,272.53,211.824,976.8,0,-10.8505,-36.6647,223.422,220.422,1421.23,0
0.585,-10.2888,40.0653,261.219,211.737,976.962,0,-12.004,-35.5831,216.735,220.824,1421.8,0
0.59,-11.2746,37.7604,250.993,210.964,977.848,0,-11.592,-34.029,210.798,219.952,1420,0
0.595,-11.7422,34.7972,239.798,210.205,977.321,0,-12.2969,-31.8832,205.153,220.986,1419.83,0
0.6,-12.0374,32.1362,228.389,209.423,976.561,0,-11.8285,-31.1209,200.288,220.413,1420.15,0
0.605,-12.0128,29.0831,213.325,208.972,977.456,0,-11.0294,-29.262,193.935,219.356,1419.54,0
0.61,-12.3083,26.5046,200.239,206.589,975.825,0,-10.2961,-28.3289,186.927,219.731,1418.93,0
0.615,-11.3618,24.4611,186.781,204.363,976.668,0,-9.15731,-27.0383,182.442,220.812,1419.06,0
0.62,-10.5558,21.9006,176.146,201.417,974.25,0,-8.60761,-26.0002,176.484,217.176,1418.38,0
0.625,-7.9214,21.0676,162.959,195.993,973.341,0,-7.69471,-25.2694,174.493,216.821,1419.54,0
0.63,-4.95934,19.753,152.476,191.602,975.088,0,-6.69127,-24.7725,169.622,217.627,1416.36,0
0.635,-1.44452,19.3885,149.447,185.041,971.689,0,-7.13759,-24.8706,168.899,217.6,1417.5,0
0.64,2.68184,20.5952,147.843,179.192,971.751,0,-6.49856,-24.949,166.678,217.111,1418.94,0
0.645,6.19324,20.7472,145.7,175.001,970.147,0,-6.36442,-25.4155,164.135,218.393,1418.12,0
0.65,10.2992,21.4605,148.146,170.864,968.817,0,-5.70235,-26.6475,163.732,216.655,1417.3,0
0.655,13.3381,22.3813,145.335,165.361,967.746,0,-5.04964,-27.5666,165.914,218.963,1416.71,0
0.66,16.0123,23.5874,146.392,161.033,968.523,0,-4.24855,-29.4231,163.451,217.934,1416.16,0
0.665,18.0651,24.6641,148.09,160.325,965.505,0,-3.251,-29.7097,163.395,217.886,1418.79,0
0.67,20.0659,26.1092,153.155,158.122,963.591,0,-1.96521,-30.4985,162.287,219.687,1418.61,0
0.675,21.3453,28.1188,153.141,157.203,963.854,0,-1.58493,-31.1016,163.668,219.221,1417.73,0
0.68,20.7913,29.2224,156.023,157.492,963.915,0,-1.19811,-31.7201,164.743,219.714,1417.27,0
0.685,20.8127,30.5869,158.91,159.251,964.777,0,-1.46368,-32.2668,162.193,220.352,1414.56,0
0.69,19.5178,32.778,160.035,162.215,964.347,0,-1.89773,-32.7504,165.536,220.227,1417.4,0
0.695,18.6605,34.3702,164.761,165.391,965.339,0,-1.4424,-33.9313,169.284,220.832,1415.5,0
0.7,17.5899,36.4283,172.008,168.815,964.745,0,-0.632761,-35.8366,177.093,222.456,1416.4,0
0.705,16.4396,38.821,177.896,174.47,965.455,0,-1.03504,-38.0179,182.34,222.782,1414.08,0
0.71,14.586,40.75,185.56,179.067,967.7,0,-0.877435,-39.0973,189.69,224.703,1414.51,0
0.715,12.3858,41.7026,193.321,186.29,968.365,0,-1.50869,-39.7536,194.525,224.944,1413.5,0
0.72,8.1784,42.0844,199.962,190.872,971.315,0,-1.98928,-40.5849,200.474,226.422,1414.22,0
0.725,5.1061,41.5344,205.496,194.483,972.664,0,-2.94853,-39.895,204.227,227.597,1415.07,0
0.73,2.96108,41.0725,208.393,198.447,971.989,0,-4.40098,-39.7502,205.705,227.661,1414.53,0
0.735,1.97466,41.126,210.599,198.412,973.344,0,-5.19508,-39.7632,202.87,229.474,1415.48,0
0.74,1.93453,40.4762,209.933,199.447,973.726,0,-5.28268,-39.5899,203.561,230.954,1414.86,0
0.745,3.01926,40.4299,210.204,199.123,974.417,0,-5.27819,-39.4104,201.695,230.583,1413.59,0
0.75,4.58672,39.926,209.17,199.975,974.585,0,-5.08563,-39.6739,200.266,230.961,1415.63,0
0.755,5.8615,39.8854,208.478,199.679,974.705,0,-5.0012,-40.0465,203.164,228.952,1414.62,0
0.76,7.39356,40.2197,208.438,199.162,975.405,0,-4.44697,-40.7574,204.695,229.47,1415.12,0
0.765,8.38306,40.8795,209.532,199.932,977.135,0,-4.62013,-41.5778,207.649,230.309,1414.82,0
0.77,8.71496,41.7605,209.875,200.993,974.406,0,-5.055,-42.2226,208.45,228.458,1414.83,0
0.775,8.51481,41.9683,209.477,199.767,975.279,0,-4.71982,-41.8497,209.155,229.269,1414.21,0
0.78,8.76065,43.2336,206.921,201.141,975.012,0,-5.15916,-42.3202,209.94,228.534,1414.95,0
0.785,9.08301,44.6878,209.79,200.441,974.815,0,-5.17169,-42.0478,210.666,228.601,1414.35,0
0.79,9.59528,45.4184,212.726,201.746,974.675,0,-4.36894,-42.4844,213.193,228.014,1415.34,0
0.795,8.69936,45.4662,215.99,202.939,975.4,0,-4.49491,-41.3047,213.965,227.637,1415.2,0
0.8,8.78692,45.8377,219.378,203.916,975.716,0,-3.94465,-41.1115,212.793,226.984,1415.2,0
0.805,8.06161,45.9815,224.893,205.376,976.146,0,-3.38718,-41.3602,211.673,227.594,1414.89,0
0.81,7.70579,45.6135,233.295,207.254,977.483,0,-1.35872,-40.0304,209.405,228.31,1414.67,0
0.815,6.09927,45.6412,237.322,207.621,978.645,0,-1.95728,-38.7953,214.526,227.082,1415.17,0
0.82,5.82736,45.6796,244.223,209.396,977.547,0,-2.97185,-38.7973,217.161,226.683,1413.94,0
0.825,5.82743,45.8637,245.027,209.902,978.404,0,-2.5377,-39.2528,221.994,227.848,1414.47,0
0.83,5.38621,46.0255,249.8,211.171,979.147,0,-3.69583,-38.5645,230.228,228.558,1414.99,0
0.835,5.10462,46.4728,253.445,210.76,979.449,0,-4.4263,-39.2023,234.65,228.265,1412.94,0
0.84,4.21945,45.7127,257.49,212.215,978.473,0,-5.04072,-38.2284,240.937,228.1,1413.27,0
0.845,4.3261,45.074,257.55,213.087,979.519,0,-5.15054,-38.1388,242.822,228.636,1412.97,0
0.85,4.14268,45.0551,261.223,213.722,978.627,0,-5.54157,-37.5176,244.648,228.766,1412.52,0
0.855,3.36916,44.113,263.078,214.734,979.6,0,-5.74728,-36.976,245.795,228.339,1413.45,0
0.86,3.01288,43.9317,264.203,214.254,979.779,0,-6.5006,-36.1729,246.499,229.157,1411.81,0
0.865,2.82858,44.008,266.394,214.703,979.333,0,-7.60215,-35.7534,248.791,229.901,1413.17,0
0.87,3.30181,43.5685,267.537,216.367,979.916,0,-8.10377,-35.2166,252.872,229.958,1412.97,0
0.875,3.45683,44.2869,272.627,216.353,978.953,0,-9.41098,-34.4383,255.495,230.689,1412.88,0
0.88,3.21182,44.0021,271.197,217.055,980.228,0,-9.4477,-33.7047,257.346,231.432,1411.9,0
0.885,3.57643,43.209,274.86,217.062,978.911,0,-10.5928,-32.9252,263.297,229.781,1413.2,0
0.89,3.32092,43.3558,274.87,218.299,979.47,0,-10.1614,-32.4458,263.221,230.749,1410.97,0
0.895,3.42568,42.5476,276.365,218.489,979.482,0,-10.5716,-31.6556,268.111,231.766,1413.78,0
0.9,3.37745,41.5442,277.868,219.588,980.183,0,-10.569,-32.0133,269.205,230.548,1412.98,0
0.905,2.93138,41.0731,279.71,220.001,979.034,0,-10.6886,-31.9346,273.681,230.278,1414.17,0
0.91,2.86972,40.6109,279.754,220.772,980.03,0,-10.5039,-32.2083,274.423,229.924,1414.74,0
0.915,3.24361,40.0778,282.318,221.265,979.638,0,-9.76391,-32.7402,274.423,229.393,1415.58,0
0.92,2.91378,39.6964,281.256,222.249,981.274,0,-8.77383,-33.1782,277.389,229.151,1417.05,0
0.925,2.92951,39.4151,280.908,223.115,980.978,0,-8.66181,-34.3582,279.248,227.313,1416.76,0
0.93,2.97183,38.0593,280.224,222.965,982.236,0,-7.95149,-33.8033,279.234,227.295,1417.92,0
0.935,2.52653,37.6783,281.686,223.341,981.197,0,-7.41192,-34.3304,281.064,226.643,1417.16,0
0.94,3.00467,36.9646,282.831,224.231,981.347,0,-6.42114,-35.1328,285.875,226.284,1418.01,0
0.945,3.00455,37.142,285.029,224.854,981.293,0,-6.4307,-35.3202,288.109,225.625,1418.68,0
0.95,2.21523,35.9397,285.797,224.76,980.674,0,-6.08791,-35.4091,291.844,225.478,1419.78,0
0.955,2.83947,36.414,288.734,224.839,981.214,0,-5.74724,-35.3163,294.049,224.188,1420.27,0
0.96,2.95977,35.6875,289.5,225.375,981.609,0,-5.8533,-35.2368,296.673,223.797,1421.22,0
0.965,2.51322,35.2206,289.503,225.329,980.986,0,-6.1379,-35.4291,299.677,223.34,1422.07,0
0.97,2.34581,34.5826,291.357,225.176,980.731,0,-6.98382,-35.0964,303.431,223.454,1423.35,0
0.975,2.19257,33.673,292.485,225.412,980.811,0,-8.17737,-34.8531,304.564,222.221,1422.58,0
0.98,1.87339,32.4794,292.548,225.952,981.631,0,-8.46927,-34.7788,307.93,221.391,1423.86,0
0.985,1.7008,32.0179,293.285,226.412,980.499,0,-9.08171,-35.5253,308.728,221.184,1424.17,0
0.99,1.16926,31.553,295.114,225.549,981.778,0,-9.08397,-35.8915,310.582,220.086,1424.14,0
0.995,0.473871,30.5295,296.627,226.629,981.003,0,-8.9124,-35.6256,310.6,220.539,1425.95,0
1,-0.222621,29.5997,296.662,226.428,980.984,0,-8.90612,-35.5358,309.854,219.469,1426.61,0
1.005,0.135716,29.1655,300.682,226.076,980.409,0,-8.64347,-35.4512,312.104,218.245,1427.83,0
1.01,-0.311104,28.8825,299.969,225.577,980.015,0,-8.38868,-35.2618,313.935,217.747,1428.15,0
1.015,-0.566801,28.5112,300.706,225.619,981.424,0,-8.59142,-34.4548,312.478,217.126,1428.89,0
1.02,-1.00181,27.9497,301.466,225.805,980.774,0,-8.44079,-33.4499,312.474,216.757,1429.19,0
1.025,-1.08209,27.2199,302.219,226.023,980.151,0,-8.90914,-33.2909,314.322,215.95,1430.64,0
1.03,-0.707251,26.6103,304.053,225.194,979.631,0,-8.74043,-33.2899,316.559,215.059,1430.7,0
1.035,-0.61244,26.6141,305.521,225.47,979.595,0,-9.55811,-32.9432,316.593,215.193,1431.45,0
1.04,-0.70556,26.1678,307.724,224.15,980.124,0,-10.659,-32.345,317.353,215.011,1431.92,0
1.045,-0.690339,25.5331,312.157,224.624,979.572,0,-11.4913,-32.2702,318.851,213.959,1431.85,0
1.05,-0.33089,25.9903,311.394,224.917,980.013,0,-12.4675,-31.8379,317.075,214.01,1432.31,0
1.055,-0.0910899,26.2831,313.222,223.711,978.334,0,-13.3334,-31.3281,320.037,212.945,1432.97,0
1.06,0.730878,26.3056,312.505,224.083,979.386,0,-13.6396,-30.3463,321.541,213.16,1433.33,0
1.065,1.53413,26.6025,312.855,223.864,979.403,0,-13.3754,-30.3319,321.917,213.413,1433.42,0
1.07,2.3592,25.6458,314.31,222.952,979.147,0,-12.7604,-30.0403,324.823,212.183,1433.45,0
1.075,3.17875,25.1301,315.787,222.712,978.473,0,-10.8924,-30.0012,328.051,211.548,1433.82,0
1.08,2.95395,24.1501,315.828,222.243,979.582,0,-10.1034,-29.4474,330.643,210.961,1434.87,0
1.085,3.59687,23.6144,316.203,222.341,979.492,0,-10.3142,-29.0785,334.297,211.145,1434.24,0
1.09,3.2589,23.0598,317.342,222.368,979.265,0,-10.2667,-28.2647,335.791,210.873,1433.91,0
1.095,4.18736,21.2943,318.113,222.584,978.788,0,-10.1723,-28.175,336.512,210.282,1434.82,0
1.1,3.7702,21.0974,320.337,222.587,979.444,0,-10.0071,-28.0644,340.528,210.178,1435.8,0
1.105,4.22112,20.6536,322.871,222.67,978.984,0,-10.1773,-28.2411,339.865,210.17,1435.66,0
1.11,4.59346,20.4683,322.183,223.591,979.297,0,-11.077,-28.2749,341.321,209.439,1436.15,0
1.115,4.77325,20.1208,324.36,222.681,979.085,0,-11.9237,-27.0216,340.264,209.658,1435.97,0
1.12,4.79314,19.2174,323.335,223.035,979.205,0,-12.052,-26.2046,338.796,209.571,1435.93,0
1.125,4.91197,18.5998,324.791,222.754,979.097,0,-12.9206,-25.0614,342.078,208.636,1436.05,0
1.13,5.12834,17.9602,322.977,223.037,980.554,0,-12.9544,-23.793,341.734,208.571,1436.26,0
1.135,5.06041,16.3394,322.672,222.957,979.521,0,-12.1722,-22.6894,341.339,208.625,1435.54,0
1.14,4.67112,13.8098,322.007,222.78,980.094,0,-11.9143,-22.3013,342.731,207.253,1436.31,0
1.145,5.2587,12.0032,321.632,222.79,980.307,0,-10.7677,-20.8288,339.375,206.703,1436.74,0
1.15,5.1238,11.4363,321.743,223.995,980.232,0,-9.89828,-20.1614,340.45,206.757,1437.02,0
1.155,4.6121,10.0712,324.645,224.098,980.845,0,-9.66031,-19.0745,340.351,206.157,1436.36,0
1.16,4.63298,9.86352,326.162,224.236,981.682,0,-9.9294,-18.3496,337.49,205.809,1435.3,0
1.165,4.04544,8.14057,326.587,224.634,981.788,0,-9.44471,-17.2407,338.87,205.227,1435.38,0
1.17,4.43256,6.89497,327.332,224.856,982.105,0,-8.93066,-16.4925,339.925,205.53,1435.67,0
1.175,4.40117,5.51888,328.141,225.497,981.746,0,-8.77927,-15.8581,341.043,205.44,1434.93,0
1.18,3.99974,4.23845,330.746,225.944,982.465,0,-8.93898,-14.3289,344.325,205.225,1435.08,0
1.185,3.67572,2.76086,331.517,226.782,982.214,0,-9.51079,-13.1495,344.464,205.432,1434.94,0
1.19,3.90235,1.08318,330.869,226.405,983.536,0,-10.5442,-11.981,345.825,205.909,1434.54,0
1.195,4.22671,0.256211,330.611,227.941,984.161,0,-9.59539,-10.7675,346.224,205.39,1434.4,0
1.2,4.93949,-0.112417,335.215,227.103,984.512,0,-8.94961,-9.21994,349.102,205.258,1433.84,0
1.205,5.00569,-1.44729,337.901,228.385,984.661,0,-8.7262,-7.65545,348.314,205.01,1433.87,0
1.21,5.56048,-2.32393,342.616,228.126,985.374,0,-8.60664,-5.93035,347.972,204.78,1433.24,0
1.215,5.42258,-2.52547,342.787,229.589,985.601,0,-9.27747,-4.58434,348.676,204.848,1432.73,0
1.22,6.13317,-3.22912,343.853,228.977,986.188,0,-9.12446,-3.40622,348.281,204.911,1433.36,0
1.225,6.98694,-4.20297,345.314,229.938,985.37,0,-8.46796,-2.29461,349.286,205.022,1432.75,0
1.23,7.09789,-4.31462,345.028,229.758,986.612,0,-8.50471,-0.73654,349.326,204.176,1431.85,0
1.235,7.57526,-5.25414,347.187,230.04,985.732,0,-8.26562,0.197801,348.9,204.229,1432.69,0
1.24,7.88511,-6.16064,346.522,230.194,987.234,0,-8.03487,1.54821,348.534,204.21,1432.32,0
