Frame number,1338
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
0.139,-11092.8,-1970.92,3221.66,16809.2,-583.643,56.4418
0.14,-10894.2,-1908.2,3244.79,16993,-688.888,-3.26916
0.141,-10835.4,-1943.38,3210.62,16649.6,-484.87,-31.306
0.142,-10742.9,-2119.7,3223.91,16929.3,-522.454,114.628
0.143,-11033.1,-1941.68,3264.66,16681.2,-566.602,-31.2292
0.144,-10934.7,-1974.32,3215.73,17000.3,-580.728,103.787
0.145,-11021.4,-1835.39,3249.09,16995.2,-553.31,111.544
0.146,-10966.6,-1808.66,3206.72,16832.4,-363.654,-18.2318
0.147,-10886.2,-2038.7,3274.44,16847.4,-624.523,26.4251
0.148,-10908.3,-2076.95,3255.84,16983.7,-597.156,77.9212
0.149,-10769.5,-2083.95,3173.8,16869.3,-511.737,18.8907
0.15,-10830.8,-2073.26,3209.71,17058.1,-603.233,-14.9049
0.151,-10938.6,-1857.35,3246.84,16864.8,-406.21,84.5645
0.152,-11052.6,-2113.26,3230.03,17116.6,-272.826,101.261
0.153,-10914.6,-2005.84,3182.14,17286.2,-464.336,76.4565
0.154,-10800.9,-2029.13,3205.81,16955.6,-562.202,-34.8573
0.155,-10784.7,-2025.8,3162.19,17014.2,-615.762,2.18499
0.156,-11009.4,-2131.17,3212.65,17003.5,-491.83,22.4699
0.157,-10960.5,-1784.51,3216.75,16949.1,-371.485,57.618
0.158,-10919.6,-1938.08,3184.17,17017.9,-244.684,14.1167
0.159,-11048.1,-2210.22,3201.58,17061.7,-654.386,-58.9859
0.16,-10971.9,-2093.4,3260,16872.7,-619.547,-38.1363
0.161,-11006.4,-2086.64,3195.69,17056.4,-402.704,2.81672
0.162,-11065.5,-2136.81,3153.32,17100.3,-733.172,24.4295
0.163,-10532.2,-2047.78,3199.02,17056.6,-462.63,41.1867
0.164,-10817,-1883.6,3238.84,16973.4,-417.103,40.1791
0.165,-11045.1,-2045.92,3170.67,17021.9,-617.852,0.541436
0.166,-11104.1,-1908.81,3215.38,17053.8,-444.618,-33.3262
0.167,-10919,-2133.39,3139.07,17155.4,-471.936,98.2632
0.168,-10843,-2070.86,3306.77,16833.8,-567.028,2.2385
0.169,-10939.8,-2214.59,3292.14,17183.6,-690.56,-34.5577
0.17,-10824.6,-2175.55,3291.45,17328.9,-337.832,41.6078
0.171,-11046.6,-2310.64,3338.99,17416,-489.414,19.3422
0.172,-11131.7,-1945.73,3266.26,17184.8,-568.69,-2.67478
0.173,-10811.4,-2234.29,3176.95,17405,-634.027,-54.6965
0.174,-10853.7,-1964.24,3263.36,17225.2,-629.153,45.3927
0.175,-10895.8,-1846.65,3311.36,17212.3,-509.616,56.4151
0.176,-10985.6,-2000.69,3247.27,17102.3,-426.453,-60.6863
0.177,-11005.8,-2007.85,3249.67,17225.7,-474.43,-51.9498
0.178,-11156.6,-2086.22,3274.75,17304.8,-442.592,39.9427
0.179,-11260.4,-2308.22,3362.1,17115.8,-511.504,-37.4172
0.18,-10895.5,-1943.72,3265.72,17184.3,-588.394,0.603392
0.181,-11145.4,-2023.58,3322.33,17292.9,-417.393,-34.3725
0.182,-10763.5,-2118.69,3347.51,17416.4,-693.963,84.3931
0.183,-11153.9,-2162.83,3284.99,17135.4,-544.184,66.167
0.184,-11283.5,-2099.32,3322.22,17378.6,-406.944,63.6073
0.185,-10993.3,-2109.78,3311.4,17394.4,-767.974,96.7969
0.186,-11256.1,-1924.68,3322.67,17455.3,-591.184,-33.9294
0.187,-11251.4,-1847.32,3291.87,17330.1,-549.071,44.8823
0.188,-11075.2,-1775.34,3269.06,17569.9,-442.211,80.0094
0.189,-11051.5,-2008.36,3254.53,17327.5,-375.564,28.583
0.19,-11238.3,-1956.13,3339.87,17322.4,-489.128,138.659
0.191,-10932.5,-2027.22,3344.37,17432.8,-675.438,3.93899
0.192,-11096.4,-2228.38,3373.29,17437.6,-517.5,-14.3134
0.193,-11538.8,-2039.56,3298.66,17451.3,-597.72,28.2706
0.194,-10928,-2145.86,3258.76,17341.5,-585.3,120
0.195,-11085.5,-1956.49,3268.48,17602.4,-592.801,23.3829
0.196,-11290.8,-1881.24,3299.26,17460,-514.259,22.7764
0.197,-11152,-1944.89,3396.53,17231.2,-426.191,25.6056
0.198,-11270.7,-1791.83,3293.46,17428.2,-259.062,63.2318
0.199,-11129.5,-1744.11,3258.82,17761.8,-386.103,42.3233
0.2,-10940.3,-1765.4,3309.76,17279.6,-781.438,63.8231
0.201,-11200.5,-1951.66,3260.77,17202.6,-551.425,4.61535
0.202,-11286.1,-1788.38,3358.76,17384.3,-539.104,22.4613
0.203,-11129.6,-1754.86,3331.9,17501.1,-630.353,4.39723
0.204,-11233.7,-1819.41,3212.58,17419,-546.415,20.8729
0.205,-11103,-1764.74,3255.08,17221.8,-768.679,-34.5097
0.206,-11255.3,-1946.45,3272.89,17386.7,-590.587,-11.7772
0.207,-11087.3,-1745.43,3285.53,17610.5,-562.238,68.2596
0.208,-11177.2,-1711.32,3291.26,17256,-684.902,144.186
0.209,-11195.1,-1649.04,3313.51,17591.3,-583.583,104.305
0.21,-11205.6,-1767.29,3381.13,17124.8,-779.684,102.934
0.211,-11285.3,-1681.2,3230.96,17429.3,-554.875,40.8822
0.212,-11040.6,-1664.81,3269.92,17498.6,-602.529,-35.3588
0.213,-11053.6,-1684.75,3272.24,17154.4,-741.504,21.1059
0.214,-11280.6,-1730.04,3311.41,17291.7,-480.488,-50.7835
0.215,-11441.5,-1672.85,3345.4,17318,-543.445,121.554
0.216,-11237.7,-1571.64,3252.35,17206,-394.671,61.6465
0.217,-11014.7,-1621.41,3380.55,17425,-490.648,19.1223
0.218,-11198,-1704.99,3306.53,17618.3,-626.016,23.3633
0.219,-11129.7,-1453.77,3292.96,17534.4,-612.03,49.1066
0.22,-11160.5,-1452.56,3298.73,17350.4,-862.627,144.628
0.221,-11436.6,-1555.65,3365.79,17090.2,-447.615,82.5553
0.222,-11233.5,-1623.24,3345.12,17037.9,-515.116,66.0421
0.223,-11102.3,-1463.84,3375.14,17404.9,-570.087,121.269
0.224,-11253.9,-1438.96,3399.73,17421.9,-469.729,82.9518
0.225,-11207.7,-1354.49,3412.47,17529.7,-481.665,117.667
0.226,-11388.1,-1386.29,3398.27,17328.5,-661.403,29.3018
0.227,-11121.4,-1400.71,3313.98,17098.4,-579.123,195.063
0.228,-10762.4,-1283.56,3393.76,17484.8,-534.51,-15.3844
0.229,-11053.8,-1544.36,3370.45,17400.6,-531.828,61.9327
0.23,-11113,-1267.2,3394.74,17535.8,-495.432,83.1097
0.231,-11293.1,-1436.43,3414.49,17364.9,-562.993,138.873
0.232,-11183.5,-1359.37,3393.26,17288.5,-578.449,65.9716
0.233,-11055.2,-1193.39,3375.13,17489.1,-507.816,116.893
0.234,-11199.4,-1111.36,3366.29,17331.8,-695.359,2.75931
0.235,-11155,-1057.59,3336.86,17464.4,-565.568,25.0775
0.236,-11161.6,-1085.05,3442.51,17375.1,-534.582,77.7846
0.237,-11395.1,-1093.44,3392.1,17398.8,-567.266,4.81014
0.238,-11393.6,-1242.83,3405.82,17426.4,-593.294,62.8122
0.239,-11156.3,-1067.34,3427.62,17422.1,-735.4,41.3819
0.24,-11302,-1124.69,3359.53,17504.8,-705.467,64.2865
0.241,-11442.6,-893.706,3512.12,17426.9,-773.471,137.812
0.242,-11388.2,-895.786,3461.47,17552.5,-675.413,6.05645
0.243,-11203.1,-1010.5,3465.84,17551.7,-653.512,138.789
0.244,-11226.2,-957.283,3438.57,17642.9,-569.029,25.0514
0.245,-11110.7,-863.375,3479.45,17396.6,-526.927,132.745
0.246,-11310.2,-1056.21,3472.89,17268.9,-702.565,-11.0802
0.247,-11404,-900.738,3555.14,17578.5,-753.013,156.293
0.248,-11448.2,-821.278,3464.59,17380.2,-740.54,22.7248
0.249,-11456.8,-827.406,3513.17,17390.8,-387.238,60.0888
0.25,-11425.2,-950.641,3536.85,17478.3,-516.949,73.554
0.251,-11294.6,-785.058,3457.97,17465.4,-706.158,-57.5962
0.252,-11153.3,-792.42,3452.12,17274.9,-473.768,17.5361
0.253,-11295.8,-945.854,3512.05,17463.4,-571.105,-33.6598
0.254,-11543.9,-882.491,3657.02,17654.6,-496.642,113.861
0.255,-11426.4,-644.855,3515.98,17448.7,-472.156,36.7052
0.256,-11150.3,-795.55,3531.2,17438,-683.74,17.3494
0.257,-11492.5,-561.986,3537.1,17445.7,-372.295,-4.16013
0.258,-11401.3,-809.045,3574.32,17406.7,-565.253,-2.97299
0.259,-11520.2,-617.103,3549.27,17765.5,-602.671,14.7368
0.26,-11441.2,-719.022,3467.31,17430.1,-344.123,-65.9115
0.261,-11237.6,-769.365,3551.84,17234.7,-600.324,-23.1323
0.262,-11390.7,-648.369,3525.96,17453,-520.854,68.2023
0.263,-11625.4,-647.36,3492.41,17372,-392.38,-49.6057
0.264,-11515.2,-542.795,3566.9,17533.3,-298.873,-106.973
0.265,-11632.7,-466.948,3560.16,17289.9,-680.099,-1.70393
0.266,-11442.5,-542.622,3577.89,17154.2,-608.438,75.2151
0.267,-11499,-607.086,3520.22,17126.7,-635.135,45.8014
0.268,-11735.4,-512.006,3573.18,17085.1,-591.66,-87.9182
0.269,-11630.2,-770.281,3490.72,17285.5,-443.522,-87.7191
0.27,-11636.8,-573.289,3617.75,17277.1,-366.446,14.2542
0.271,-11621.3,-289.875,3560.42,17390.1,-521.438,87.8647
0.272,-11504.3,-439.502,3551.02,17052,-765.198,53.5323
0.273,-11890.3,-463.463,3580.25,17231.3,-397.118,69.9142
0.274,-11960.7,-387.271,3522.77,17117.6,-481.293,67.2975
0.275,-11767.2,-530.165,3525.55,17150.9,-498.903,44.8604
0.276,-11417.4,-545.736,3495.57,17153.3,-580.138,-30.1573
0.277,-11696.2,-456.504,3525.21,16949,-350.524,-31.2992
0.278,-11938,-524.013,3488.13,16899.2,-338.093,27.1719
0.279,-11843,-480.408,3536.96,16899.6,-312.778,28.6098
0.28,-11656.5,-374.351,3669.93,17035,-523.366,42.3529
0.281,-11982.7,-471.145,3569.67,16901.1,-462.852,-30.4652
0.282,-11874.3,-310.856,3573.24,17028,-643.619,84.2865
0.283,-11735.3,-371.615,3605.95,16929.4,-544.847,9.53142
0.284,-11704,-412.442,3538.44,16969.4,-468.48,103.019
0.285,-11996.2,-319.085,3510.35,16998.9,-582.963,8.17336
0.286,-11903.4,-384.945,3566.71,16791.1,-749.992,103.732
0.287,-12000.2,-238.003,3543.22,16892.1,-394.918,4.58425
0.288,-12119,-445.426,3603.49,17040.2,-306.408,63.2566
0.289,-11934,-341.645,3457.76,16973.4,-582.323,39.9795
0.29,-12089.9,-341.489,3576.68,16968.7,-755.006,45.7073
0.291,-11859.7,-106.24,3554.62,17003.6,-493.887,81.0653
0.292,-11943.4,-295.625,3550.2,16749.8,-536.767,48.5219
0.293,-12149.3,-172.818,3485.66,17026.5,-663.542,180.033
0.294,-11938.5,-301.148,3539.56,16987.1,-611.603,84.1688
0.295,-11834.9,-389.761,3635.55,17103.5,-399.784,142.484
0.296,-12266.1,-250.808,3438.91,16647.1,-622.578,186.886
0.297,-12094.7,-244.835,3507.77,17090.7,-616.624,241.185
0.298,-12331.2,-120.72,3429.38,17073.8,-687.677,241.926
0.299,-12223.7,-292.666,3563.2,16772.7,-920.582,183.648
0.3,-12082.1,-260.188,3493.56,17293.2,-729.451,196.59
0.301,-12267.8,-304.077,3433.55,16871,-953.905,182.629
0.302,-12229.1,-183.613,3437.37,17107.1,-761.586,265.856
0.303,-12266.7,-224.525,3488.51,17005.1,-824.044,355.687
0.304,-12260,-277.245,3532.84,17077,-863.231,258.057
0.305,-12289.3,-217.754,3486.35,16879.3,-716.319,240.445
0.306,-12005.8,-285.521,3489.15,16915.9,-860.939,301.762
0.307,-12063.8,-337.965,3472.22,16961.3,-1232.2,398.032
0.308,-12095,-331.75,3411.48,16944.1,-784.999,376.996
0.309,-12367.5,-169.967,3471.43,16899.4,-1127.75,339.612
0.31,-12250.7,-296.558,3366.93,17182.7,-1193.01,371.812
0.311,-12665.9,-419.286,3417.61,16825.6,-1193.12,319.125
0.312,-12280.8,-336.747,3437.97,17151.8,-1147.74,430.817
0.313,-12512.3,-293.78,3492.28,16939.1,-1183.67,396.639
0.314,-12323.5,-248.204,3371.14,16973.5,-1198.78,452.87
0.315,-12360.9,-350.479,3307.61,16821,-1169.59,454.227
0.316,-12556.5,-369.169,3430.58,16894.3,-1081.15,505.367
0.317,-12811.5,-398.213,3472.22,17017.8,-1242.73,448.484
0.318,-12299,-339.445,3351.3,17034.3,-1233.42,510.181
0.319,-12577.1,-626.435,3336.66,16639.3,-1234.73,564.737
0.32,-12693,-566.827,3214.91,16951.1,-967.865,512.204
0.321,-12849.2,-550.297,3237.78,16589.8,-1232.8,581.008
0.322,-12664.1,-571.621,3236.8,16663.7,-1182.08,487.735
0.323,-12611.5,-770.126,3371.83,16570.3,-1287.91,619.518
0.324,-12833.6,-586.481,3285.04,16420.9,-1292.5,565.52
0.325,-12729.6,-694.975,3277.5,16599.4,-1312.74,636.402
0.326,-12568.6,-890.331,3237.4,16458.4,-1104.57,653.063
0.327,-12569.2,-798.039,3221.95,16312.2,-1228.08,538.497
0.328,-13057.6,-832.116,3238.67,16351.1,-1231.09,561.636
0.329,-12833.2,-548.854,3170.23,16218.2,-1183.55,751.452
0.33,-12880.1,-795.217,3162.84,16532.9,-1225.2,673.023
0.331,-12640.3,-851.874,3012.71,16024.7,-1167.71,750.808
0.332,-12848.3,-876.207,3165,16240.2,-1341.77,687.437
0.333,-12809.6,-681.57,3132.57,16027.7,-1064.11,688.212
0.334,-12716.7,-887.1,3063.3,16116.3,-1133.81,666.88
0.335,-12619.6,-723.375,3096.17,16054.2,-1081.02,722.448
0.336,-12534.4,-1071.07,3067.12,15752.2,-1102.67,708.262
0.337,-12723.5,-769.985,3001.86,16014.5,-1120.86,779.159
0.338,-12805.5,-910.343,3081.21,15920.9,-1190.41,680.624
0.339,-12703.8,-754.43,3012.61,15729.4,-1080.71,665.563
0.34,-12847.7,-1060.58,2900.3,15365.5,-1235.01,780.584
0.341,-12729.3,-1044.94,3008.31,15608.8,-1151.59,796.435
0.342,-12714.8,-990.184,2896.75,15646.6,-1015.55,776.255
0.343,-12843.9,-920.367,2887.7,15575.7,-1093.32,756.673
0.344,-12783.6,-1091.08,2898.91,15051.9,-1050.43,855.702
0.345,-12828.5,-1075.43,2933.1,15204.5,-1072.2,811.019
0.346,-12650.8,-954.166,2878.06,15091.1,-1136.85,788.754
0.347,-12649.1,-938.239,2751.59,15170.5,-1114.77,772.239
0.348,-12623.4,-895.054,2863.43,15142.3,-986.681,813.863
0.349,-12499.2,-1038.95,2792.98,15027.8,-1110.72,926.143
0.35,-12205.2,-865.414,2785.11,14857.9,-927.749,1060.25
0.351,-12560.8,-973.602,2745.73,14896.1,-1152.3,883.724
0.352,-12528.3,-1071.9,2726.77,14779.1,-818.866,907.468
0.353,-12564.6,-777.468,2764.81,14602.1,-1042.97,997.143
0.354,-12431.5,-852.356,2712.8,14637,-932.762,879.416
0.355,-12421.1,-1047.63,2755.91,14335,-889.127,923.218
0.356,-12217.2,-845.98,2693.61,14569.8,-1098.46,1071.27
0.357,-12104.5,-966.919,2737.5,14168.4,-780.149,978.556
0.358,-12134.2,-917.966,2705.13,14383.2,-925.461,899.285
0.359,-12168,-902.906,2704.75,14318.2,-1105.68,1011.3
0.36,-11980.4,-847.912,2651.88,14197.1,-909.514,992.72
0.361,-12177.3,-884.906,2603.37,13800.9,-1071.87,1088.86
0.362,-11852.9,-901.281,2603.82,14011.5,-952.671,1046.67
0.363,-11877.1,-670.171,2735.34,13918,-1057.64,1024.63
0.364,-11890.1,-761.73,2585.25,14047.2,-953.454,1061.42
0.365,-11744.2,-751.164,2582.31,13826,-862.297,1119.5
0.366,-11693.4,-722.912,2565.37,13671.2,-858.33,1134.65
0.367,-11440.4,-805.463,2560.78,13247.1,-861.826,1025.35
0.368,-11560.8,-651.257,2582.09,13490.6,-915.405,1118.4
0.369,-11273,-422.341,2582.83,13384.7,-814.953,1137.31
0.37,-11122.4,-365.824,2546.68,13049.9,-696.182,1141
0.371,-11358.3,-746.713,2489.53,13192.2,-582.707,1099.36
0.372,-11169.5,-495.858,2475.2,13235,-753.866,1114.35
0.373,-10808.5,-410.922,2458.56,12839.6,-510.421,1221.75
0.374,-10867.2,-488.927,2521.82,12995.4,-829.023,1154.43
0.375,-10976.5,-404.13,2491.31,12757.1,-573.253,1235.92
0.376,-10716.4,-448.766,2487.6,12805.6,-684.912,1208.23
0.377,-10536.7,-315.378,2502.8,12617.4,-448.165,1177.98
0.378,-10408.5,-282.86,2468.39,12684.3,-386.024,1178.46
0.379,-10491.3,-222.692,2453.09,12606.9,-311.444,1196.41
0.38,-10455.2,-179.268,2438.49,12482.4,-503.935,1208.04
0.381,-10138.4,-23.4863,2489.58,12139.5,-389.043,1196.43
0.382,-10042.3,-172.391,2529.52,12493.4,-444.388,1168.67
0.383,-10136.1,-116.381,2400.4,12130.7,-500.909,1097.41
0.384,-9933.28,-205.033,2427.48,12171.7,-410.103,1247.94
0.385,-9917.55,-219.56,2426.99,12079.1,-495.183,1124.74
0.386,-9728.86,-124.327,2424.58,11907.1,-300.427,1072.22
0.387,-9521.79,-64.9112,2356.72,12107.6,-230.8,1110.64
0.388,-9455.99,-68.6863,2388.61,11851.5,-75.4289,1215.02
0.389,-9500.32,175.376,2386.09,11893.6,-460.798,1223.03
0.39,-9001.88,269.6,2368.85,11725.1,-204.095,1228.71
0.391,-9144.96,251.611,2337.72,11525.4,-122.328,1273.92
