Frame number,1450
First frame,1
Point frequency,200
Analog frequency,1000

Time,GRW1.F,,,GRW1,,,GRW2.F,,,GRW2,,
0.35,-4.57816,54.7969,295.672,229.364,974.647,0,0.203401,-53.1164,270.809,214.644,1430.01,0
0.355,-4.80471,54.6341,294.156,229.058,975.311,0,0.368022,-52.9325,270.928,214.725,1429.82,0
0.36,-4.67293,55.0981,294.109,228.095,974.341,0,0.324855,-52.8329,271.151,214.389,1429.15,0
0.365,-5.15391,55.3194,295.742,227.85,973.908,0,0.287364,-52.9749,271.972,213.452,1430.4,0
0.37,-4.69336,55.2291,296.33,227.089,973.483,0,0.464739,-52.6647,271.125,213.599,1430.48,0
0.375,-4.30565,55.8611,296.422,226.231,973.066,0,0.499409,-52.6841,271.981,213.943,1429.73,0
0.38,-4.46654,55.6494,297.141,225.565,973.684,0,0.512484,-52.5775,272.247,213.314,1430.7,0
0.385,-3.91944,55.9349,298.345,224.271,973.596,0,0.0494224,-52.7941,272.149,213.1,1430.82,0
0.39,-3.96667,56.3576,296.926,223.404,972.682,0,0.24995,-52.5278,271.711,212.891,1430.97,0
0.395,-3.22709,56.8422,297.93,222.06,972.905,0,0.493024,-52.2905,271.091,212.977,1429.96,0
0.4,-2.82485,56.7607,299.672,221.474,972.761,0,0.613581,-51.7847,271.365,212.341,1431.14,0
0.405,-2.41525,57.1665,302.809,220.668,971.835,0,0.786314,-51.6923,270.286,211.431,1430.74,0
0.41,-2.05137,57.891,304.373,219.813,972.07,0,0.556551,-51.7508,269.713,211.829,1430.64,0
0.415,-1.3074,58.5138,306.377,219.318,971.912,0,0.515874,-51.3884,271.556,211.932,1431.1,0
0.42,-1.39474,58.743,307.744,218.651,971.268,0,0.677149,-51.5624,270.304,211.356,1430.79,0
0.425,-1.21793,59.3393,309.246,217.705,971.733,0,-0.0949639,-51.9313,272.325,211.693,1431.77,0
0.43,-1.09042,59.2227,308.753,217.463,971.557,0,0.370669,-51.3554,271.401,211.699,1431.49,0
0.435,-1.04842,59.0031,308.132,217.171,971.671,0,0.0362357,-50.9468,271.41,211.825,1431.52,0
0.44,-0.699874,59.101,308.227,216.002,971.508,0,0.0541054,-50.7447,269.777,211.607,1431.39,0
0.445,-0.541619,58.978,306.809,215.565,971.291,0,-0.0712785,-50.3838,268.491,210.825,1431.24,0
0.45,-0.0893547,58.4067,306.252,214.813,971.49,0,-0.542358,-49.3548,268.212,211.426,1430.06,0
0.455,-0.0735337,57.8138,303.395,214.366,971.501,0,-1.38406,-48.8097,267.718,212.374,1430.24,0
0.46,0.374636,57.1182,302.314,214.056,971.805,0,-2.31689,-48.1046,268.313,212.835,1429.73,0
0.465,0.361342,56.3468,300.852,213.546,971.838,0,-2.80485,-47.0933,267.348,214.27,1428.4,0
0.47,0.247615,55.1672,300.156,213.545,971.704,0,-3.48905,-46.9315,268.777,214.876,1428.28,0
0.475,0.420724,54.0845,299.234,213.769,971.438,0,-4.26771,-45.9119,269.457,215.874,1427.96,0
0.48,0.099394,53.0917,295.345,213.895,972.417,0,-4.38114,-45.9086,269.585,215.808,1426.54,0
0.485,-0.774032,51.9037,296.183,213.863,972.605,0,-4.21931,-45.4735,270.931,215.764,1427.82,0
0.49,-0.797862,50.9251,293.791,214.159,972.566,0,-3.24728,-45.2643,268.069,215.013,1427.91,0
0.495,-1.48105,49.7328,292.21,215.013,972.9,0,-2.14901,-45.1072,266.079,213.465,1428.11,0
0.5,-2.86024,48.2182,287.609,214.789,974.304,0,-1.8018,-44.7502,264.288,212.253,1427.9,0
0.505,-3.03743,46.9903,283.597,215.702,973.905,0,-1.14281,-44.7127,263.004,211.468,1428.13,0
0.51,-3.52452,45.6358,279.82,215.101,974.34,0,-1.37457,-44.9044,261.015,210.259,1428.7,0
0.515,-4.6608,44.5418,275.207,215.35,975.244,0,-0.985331,-44.5849,259.082,209.575,1429.63,0
0.52,-5.0422,42.8384,269.226,215.828,975.33,0,-0.708473,-44.8294,256.155,208.561,1429.34,0
0.525,-5.64956,41.3911,264.416,215.217,976.327,0,-0.892512,-44.5957,252.755,208.754,1429.15,0
0.53,-6.37762,39.9628,257.773,215.85,976.649,0,-0.753169,-43.7634,251.187,207.074,1430.91,0
0.535,-7.11369,38.7825,250.597,215.729,977.694,0,-1.78371,-43.5099,249.297,207.031,1430.5,0
0.54,-7.86203,36.8706,242.342,215.287,977.213,0,-2.18548,-42.4615,244.982,206.932,1429.71,0
0.545,-9.22925,35.0121,234.596,215.576,977.683,0,-3.23585,-41.8155,242.563,207.16,1430.39,0
0.55,-9.73781,32.8423,227.039,214.503,977.921,0,-3.884,-40.1981,237.001,207.489,1429.52,0
0.555,-10.7975,30.867,217.898,214.583,978.208,0,-5.36504,-38.8419,232.808,208.189,1429.03,0
0.56,-11.2284,29.0913,206.276,214.334,978.165,0,-6.16618,-37.6356,227.872,208.962,1427.25,0
0.565,-11.3176,27.194,196.776,212.475,977.332,0,-7.31279,-36.591,223.51,210.081,1426.76,0
0.57,-11.5271,24.8992,185.688,211.4,976.537,0,-7.97616,-35.3627,221.311,210.528,1425.71,0
0.575,-11.6232,22.5834,173.294,208.85,978.196,0,-8.67507,-34.3061,221.84,211.084,1425.87,0
0.58,-10.9184,20.8086,161.433,207.044,978.396,0,-8.57254,-34.1066,219.094,211.802,1425.66,0
0.585,-9.87451,18.184,152.189,204.072,979.239,0,-8.69706,-33.2745,216.864,210.782,1424.61,0
0.59,-7.9863,16.7455,143.24,201.424,978.598,0,-8.78988,-32.6421,214.609,211.602,1425.27,0
0.595,-6.2535,15.523,138.374,199.854,978.101,0,-8.58863,-32.5444,213.418,209.302,1425.24,0
0.6,-4.09807,14.3303,130.358,196.651,979.78,0,-8.33578,-31.8513,207.856,208.755,1425.22,0
0.605,-1.32462,13.965,129.204,196.81,979.274,0,-7.54093,-31.8951,204.788,208.094,1425.88,0
0.61,1.92061,14.1153,129.537,196.022,980.955,0,-6.67433,-32.5675,202.32,207.308,1426.74,0
0.615,4.80405,14.9743,133.466,196.364,982.551,0,-5.61477,-32.7937,196.73,206.839,1426.64,0
0.62,7.54285,16.2081,139.236,200.203,984.598,0,-4.61312,-33.0957,194.017,206.693,1427,0
0.625,9.38389,18.2121,149.605,203.404,985.26,0,-2.96861,-33.964,189.806,207.016,1426.36,0
0.63,9.58989,20.5938,164.426,207.075,984.365,0,-1.8013,-35.2569,186.737,207.108,1427.48,0
0.635,8.29834,23.1741,178.443,213.07,985.745,0,-0.39598,-36.4264,184.105,208.966,1426.24,0
0.64,6.02295,26.3704,196.799,216.552,985.552,0,1.17589,-37.8053,184.861,209.429,1425.46,0
0.645,3.41667,30.1924,211.089,221.569,987.047,0,2.73207,-39.6462,187.064,211.418,1425.59,0
0.65,0.585117,33.9684,228.444,224.149,987.374,0,3.69442,-42.0218,193.641,213.577,1423.74,0
0.655,-1.31989,37.3889,242.298,226.927,988.078,0,4.41945,-43.9369,202.137,216.511,1422.91,0
0.66,-2.78657,40.7423,253.115,229.165,986.328,0,4.10929,-45.4499,211.055,219.183,1421.55,0
0.665,-2.91923,43.2731,260.55,230.084,987.405,0,3.43839,-46.4755,217.145,222.128,1418.81,0
0.67,-2.09379,45.55,269.737,231.962,988.359,0,3.16449,-48.0793,224.968,223.764,1418.31,0
0.675,0.108786,47.5086,276.854,232.266,988.521,0,1.76,-48.5824,234.552,226.841,1417.14,0
0.68,2.16373,48.7811,280.816,232.558,988.828,0,-0.0499052,-48.3906,241.597,228.853,1416.34,0
0.685,3.2228,49.5634,285.845,233.002,988.521,0,-2.19735,-47.6336,244.703,229.499,1414.81,0
0.69,4.30368,50.1614,285.474,232.949,988.454,0,-3.83959,-47.3382,248.283,231.862,1415.1,0
0.695,4.55039,49.9671,282.899,232.649,987.896,0,-4.70078,-46.4751,251.598,231.996,1415.14,0
0.7,4.19583,49.9719,280.271,232.007,987.957,0,-5.93531,-45.873,249.434,233.644,1413.65,0
0.705,3.86618,50.5495,277.865,232.033,986.583,0,-6.43579,-44.7925,246.61,234.383,1413.98,0
0.71,3.13931,50.731,273.269,231.467,987.52,0,-6.95939,-44.95,244.494,235.119,1413.27,0
0.715,3.49593,51.4391,271.172,231.071,986.55,0,-7.13218,-45.3064,244.636,235.384,1412.67,0
0.72,4.54998,52.0426,271.16,230.594,986.118,0,-7.27259,-45.5454,243.119,236.462,1412.56,0
0.725,5.28818,53.4613,274.324,230.232,985.95,0,-7.2316,-45.0012,241.079,235.93,1412.71,0
0.73,5.28181,53.7773,272.531,230.137,986.038,0,-7.59828,-44.0061,235.649,236.184,1412.72,0
0.735,5.58054,53.9397,273.795,229.538,984.702,0,-8.09249,-43.4769,229.397,236.403,1412.29,0
0.74,5.6528,53.8775,271.96,229.13,985.816,0,-8.63011,-42.7152,226.861,236.762,1412.71,0
0.745,5.46435,54.1403,273.106,229.486,985.228,0,-9.12713,-42.4728,222.225,236.977,1411.51,0
0.75,4.83484,53.7045,273.679,229.792,985.371,0,-10.2852,-42.2897,223.539,236.69,1410.47,0
0.755,4.78268,53.6706,271.663,229.658,985.592,0,-10.1737,-42.0606,222.532,236.219,1411.85,0
0.76,4.61553,53.6059,270.923,228.826,985.018,0,-10.1062,-41.5977,219.554,236.516,1412.15,0
0.765,4.6838,53.327,271.797,228.848,985.382,0,-9.82965,-41.1504,218.207,236.037,1412.84,0
0.77,4.52124,53.8203,272.615,228.965,984.913,0,-9.55566,-40.255,215.775,236.111,1412.53,0
0.775,4.18071,53.2259,272.084,227.896,984.343,0,-10.0122,-40.1261,213.537,235.909,1412.11,0
0.78,3.71412,52.7954,270.792,227.518,984.391,0,-10.6262,-39.4947,212.539,235.798,1411.9,0
0.785,3.34869,52.7932,269.191,227.197,984.247,0,-11.4352,-38.8233,215.114,235.304,1412.3,0
0.79,4.22179,53.288,270.473,226.836,984.666,0,-11.6078,-39.4071,216.571,235.806,1411.64,0
0.795,4.40818,54.1741,274.656,226.991,983.801,0,-12.1944,-39.0682,220.089,235.261,1411.63,0
0.8,4.50148,55.0145,277.969,226.271,983.862,0,-12.2726,-40.108,222.844,235.368,1409.97,0
0.805,4.69474,56.0982,282.269,227.061,983.629,0,-12.7772,-40.7552,229.036,236.317,1410.82,0
0.81,4.62694,57.6811,289.3,226.637,984.106,0,-12.6611,-41.5291,236.433,235.879,1411.91,0
0.815,4.29968,58.7752,292.784,227.202,984.823,0,-13.214,-42.1916,242.214,236.01,1411.53,0
0.82,3.94794,60.025,298.777,226.966,984.419,0,-13.9082,-42.6529,244.706,234.679,1412.07,0
0.825,2.16812,60.9358,301.789,226.536,983.47,0,-13.7547,-43.1658,249.678,235.161,1412.74,0
0.83,1.24289,61.1359,305.971,227.089,984.347,0,-13.7015,-44.2472,253.901,235.054,1412.67,0
0.835,-0.0515544,62.0626,313.251,226.578,983.813,0,-13.9367,-46.1216,260.683,234.389,1412.54,0
0.84,-0.872487,62.3656,318.067,227.113,984.757,0,-13.915,-47.5143,267.611,234.651,1413.98,0
0.845,-1.87375,63.12,321.508,226.72,984.108,0,-13.055,-48.5634,272.672,233.135,1413.71,0
0.85,-1.96158,63.3693,324.863,227.067,983.871,0,-12.471,-49.434,276.423,232.603,1413.82,0
0.855,-1.6834,64.309,330.043,226.328,983.62,0,-11.4279,-50.9058,282.932,232.173,1414.41,0
0.86,-1.45388,64.5632,332.433,226.229,983.855,0,-10.9645,-51.2631,286.609,231.581,1414.84,0
0.865,-1.21849,65.3222,336.545,225.844,983.133,0,-10.6199,-51.0377,288.521,231.371,1416.11,0
0.87,-1.06679,65.531,338.794,225.74,983.012,0,-10.4246,-51.3004,291.946,230.534,1415.58,0
0.875,-0.519076,65.8818,337.004,224.765,983.378,0,-10.6598,-51.2853,290.96,230.076,1415.13,0
0.88,-0.0220652,65.7188,338.446,224.166,982.53,0,-10.8688,-51.4587,295.425,230.037,1416.36,0
0.885,-0.0575225,65.5113,336.787,223.707,982.858,0,-11.3242,-52.0064,296.418,229.342,1415.94,0
0.89,0.155392,64.9885,335.212,223.11,983.145,0,-11.5323,-51.7167,297.164,228.394,1417.26,0
0.895,0.079247,64.4013,333.055,222.476,982.26,0,-11.2436,-51.7775,299.297,227.831,1417.38,0
0.9,0.512285,64.3598,331.948,221.2,982.271,0,-11.2185,-52.1383,302.905,227.421,1417.91,0
0.905,1.95042,64.0296,331.068,221.558,982.138,0,-10.8132,-52.7314,304.489,227.224,1417.12,0
0.91,2.1117,64.5562,331.295,221.151,982.296,0,-10.3348,-53.0504,309.83,227.014,1417.88,0
0.915,2.60189,64.2356,331.086,220.456,982.08,0,-9.63161,-53.1921,312.017,226.583,1418.04,0
0.92,3.5845,64.0955,331.529,220.173,981.319,0,-9.2385,-53.2302,313.852,226.712,1418.99,0
0.925,4.06396,63.976,331.424,219.471,981.246,0,-8.97145,-53.124,314.083,225.523,1418.63,0
0.93,4.531,63.7119,329.723,218.808,981.234,0,-8.99676,-53.5898,313.983,225.606,1419.46,0
0.935,4.8049,63.1209,328.374,219.269,980.864,0,-9.62617,-53.0898,313.119,225.392,1419.64,0
0.94,5.11169,62.5549,325.23,218.164,981.247,0,-9.48547,-53.9428,313.761,224.126,1420.2,0
0.945,5.8876,61.8213,322.996,217.111,980.747,0,-9.3806,-54.6992,314.891,223.99,1420.18,0
0.95,6.67096,61.289,320.591,216.536,980.439,0,-8.79445,-55.5294,316.869,223.17,1420.12,0
0.955,7.14626,61.3652,318.968,215.628,980.51,0,-8.42627,-56.3839,320.329,222.745,1421.1,0
0.96,7.63314,59.8744,317.422,215.645,980.468,0,-8.28314,-56.4749,320.967,222.328,1420.82,0
0.965,7.57252,59.9107,317.442,214.292,980.77,0,-8.06896,-56.8712,323.571,222.206,1422.68,0
0.97,7.89206,59.1399,317.203,214.605,980.749,0,-7.15223,-57.4497,322.928,221.917,1422.32,0
0.975,7.44674,58.0204,314.676,214.652,981.901,0,-7.07346,-58.0272,323.162,221.524,1422.21,0
0.98,7.09869,57.1803,315.532,214.502,980.766,0,-7.491,-58.2524,323.481,221.011,1422.79,0
0.985,6.41169,56.1934,314.358,214.709,981.53,0,-7.53895,-58.6232,323.876,220.588,1423.38,0
0.99,6.2236,55.3068,311.304,214.583,981.54,0,-7.59156,-58.7789,324.121,220.242,1423.84,0
0.995,6.25324,54.4378,310.577,214.476,981.987,0,-7.15451,-59.3065,324.106,219.615,1423.67,0
1,5.67808,53.3694,308.91,214.404,982.305,0,-6.86782,-59.4983,326.467,219.148,1425.27,0
1.005,5.63248,52.8164,308.545,214.709,982.068,0,-6.69377,-59.8533,325.743,218.522,1425.29,0
1.01,4.95744,52.0146,307.343,214.153,981.943,0,-6.78737,-60.3145,327.74,218.652,1425.59,0
1.015,4.87922,51.4058,307.105,214.688,981.865,0,-6.20626,-60.6971,328.735,218.54,1425.67,0
1.02,4.31035,51.2636,307.112,214.34,981.61,0,-5.93485,-61.2059,330.568,217.875,1425.8,0
1.025,4.61904,51.3307,306.029,214.852,982.562,0,-5.69399,-61.1103,330.078,217.712,1426.1,0
1.03,4.14214,50.9511,307.017,214.615,981.628,0,-5.33024,-61.1404,330.8,217.145,1426.36,0
1.035,4.2803,50.6554,305.783,214.758,982.52,0,-5.00889,-62.2198,332.295,216.368,1426.69,0
1.04,4.84878,50.6181,306.402,214.621,982.339,0,-4.37059,-62.5404,332.78,216.285,1426.75,0
1.045,4.7315,50.5822,305.79,214.605,982.701,0,-4.06614,-63.0513,335.135,216.031,1427.19,0
1.05,5.17161,50.7165,305.527,214.563,981.397,0,-4.06115,-63.2045,334.646,216.068,1427.36,0
1.055,4.70128,50.3111,303.969,214.432,981.938,0,-4.1353,-63.516,334.414,216.287,1427.83,0
1.06,4.51088,49.6418,301.78,214.12,982.522,0,-4.28119,-63.6987,334.177,215.84,1427.55,0
1.065,4.26887,49.8396,298.832,214.291,982.602,0,-4.18852,-63.2993,331.927,215.721,1427.72,0
1.07,3.74504,48.8608,299.955,214.203,981.909,0,-4.38451,-62.6426,331.557,215.132,1428.18,0
1.075,3.74559,48.0388,296.79,214.49,982.596,0,-4.78312,-61.6759,327.719,214.723,1427.86,0
1.08,3.663,47.7948,296.916,214.53,982.522,0,-4.81755,-61.2845,326.98,214.725,1428.56,0
1.085,3.52276,47.1328,294.364,213.967,982.146,0,-5.34789,-60.2964,325.137,214.359,1428.78,0
1.09,3.38509,47.7585,293.255,214.245,981.615,0,-4.78155,-60.2808,325.956,213.759,1427.97,0
1.095,3.56481,47.6457,293.615,214.287,980.83,0,-4.6905,-59.5775,322.616,213.567,1428.35,0
1.1,3.15993,47.9669,294.948,213.797,981.062,0,-4.98776,-59.0764,324.493,213.606,1428.77,0
1.105,3.00994,48.3149,292.621,214.567,981.377,0,-5.04718,-57.9841,323.618,212.863,1429.49,0
1.11,3.03059,48.4708,293.473,214.348,980.888,0,-4.84178,-57.6756,323.576,213.163,1428.63,0
1.115,2.91324,48.2862,296.532,214.466,980.768,0,-5.05205,-56.9774,324.063,213.556,1428.28,0
1.12,2.43824,48.1184,295.934,214.039,981.675,0,-4.79167,-56.9186,326.428,213.197,1428.99,0
1.125,2.17296,48.7161,297.978,214.298,980.568,0,-4.85002,-56.1571,325.885,212.364,1428.5,0
1.13,1.98908,48.9175,301.054,214.476,981.071,0,-4.50615,-56.1516,325.146,213.2,1429.09,0
1.135,2.44713,48.8997,304.5,215.012,981.472,0,-4.40764,-55.6282,325.853,212.755,1428.5,0
1.14,2.15365,49.8293,305.202,214.635,981.888,0,-4.05196,-55.5889,327.051,212.09,1429.1,0
1.145,2.50339,50.076,307.651,214.838,981.198,0,-3.91359,-55.1599,327.035,212.33,1428.63,0
1.15,2.9024,50.7298,310.313,214.79,980.953,0,-3.69806,-55.3728,326.962,212.576,1428.61,0
1.155,2.4723,50.8975,309.547,214.485,980.976,0,-3.70469,-55.0059,326.968,211.905,1429.17,0
1.16,3.25196,51.4995,313.23,214.479,981.417,0,-3.54306,-54.0287,326.106,211.65,1429.49,0
1.165,2.62833,51.4258,313.614,214.179,980.519,0,-4.01288,-53.5819,326.742,211.25,1428.93,0
1.17,2.98688,51.8373,314.233,214.087,980.549,0,-4.01572,-53.3459,325.612,210.693,1428.86,0
1.175,3.56396,51.8733,310.933,214.222,981.473,0,-3.79391,-52.6407,324.871,211.019,1429.07,0
1.18,3.7575,52.0393,311.879,213.453,980.671,0,-4.02211,-52.5285,323.768,210.877,1429.1,0
1.185,3.86439,51.8341,311.147,213.775,981.164,0,-4.1161,-52.3721,321.107,210.884,1428.16,0
1.19,3.93486,51.6117,309.665,213.746,981.144,0,-4.19302,-51.6753,321.62,209.423,1428.8,0
1.195,3.38575,51.3394,312.661,213.729,980.796,0,-4.06444,-51.5177,318.891,210.457,1428,0
1.2,3.47378,51.0688,311.541,213.333,980.364,0,-4.16494,-50.9471,319.504,210.008,1428.9,0
1.205,3.3915,51.0612,308.573,213.547,980.124,0,-4.63694,-50.6818,319.499,209.779,1428.09,0
1.21,3.69769,50.6005,308.813,213.009,980.335,0,-4.65978,-50.2248,316.659,209.931,1428.75,0
1.215,3.78665,50.8653,309.943,213.348,979.651,0,-4.79889,-50.0461,318.034,210.066,1428.15,0
1.22,4.03751,50.8471,309.084,213.009,980.332,0,-4.79561,-49.7915,315.45,209.943,1427.81,0
1.225,4.41621,50.8359,310.094,212.553,979.828,0,-4.57619,-49.4616,315.367,209.901,1428.1,0
1.23,4.15226,50.7342,309.335,212.757,980.466,0,-4.64263,-48.8572,317.193,209.419,1428.62,0
1.235,4.4406,51.1201,307.98,212.632,980.28,0,-4.09071,-48.6808,315.128,209.646,1427.43,0
1.24,4.75733,50.6578,308.108,212.776,979.702,0,-4.34542,-48.5784,316.671,210.13,1428.67,0
1.245,4.96436,51.0405,308.176,212.236,980.931,0,-4.46143,-48.0893,316.292,209.658,1427.78,0
