Frame number,1337
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
0.251,-18591.6,-12021.4,-93.4892,16837.4,-5761.1,553.826
0.252,-18594,-11925.6,-30.3805,17051.9,-5832.45,645.979
0.253,-18553,-11849.1,-139.591,16666.8,-5713.97,653.214
0.254,-18405.9,-12036.3,-86.792,16898,-5859.84,663.714
0.255,-18536.7,-12004.8,12.3053,16965,-5800.72,579.309
0.256,-18705.1,-11876.6,-53.5587,16842.2,-5786.29,611.617
0.257,-18735.1,-12026.5,-32.5971,16707.1,-5837.55,638.145
0.258,-18631.2,-12011.8,-66.8415,16733.5,-5792.14,709.927
0.259,-18414.6,-11827.4,-40.9791,16824,-5842.07,767.117
0.26,-18583.2,-12112.6,-121.167,16871.9,-5869.85,736.105
0.261,-18738.1,-11783.8,-88.2841,16898.5,-5788.8,732.607
0.262,-18637.6,-11852.6,-80.913,16829.1,-5808.05,644.468
0.263,-18651.6,-11911.9,-96.9151,16895.9,-6129.08,662.011
0.264,-18658.6,-11940.7,-57.9397,17181.3,-6002.68,677.452
0.265,-18682.1,-11830.2,-121.559,17194.5,-5948.55,696.272
0.266,-18544,-11637.1,-7.36386,16896.5,-5960.48,717.798
0.267,-18790,-11789.5,-16.2647,16975.6,-6002.74,756.872
0.268,-18871.2,-12096.7,-55.9619,17086.6,-6145.59,788.309
0.269,-18845.4,-11889.4,-22.054,16710,-6086.87,739.75
0.27,-18622.5,-11868,-4.54674,17157.3,-6133.2,784.662
0.271,-18781.7,-11716.7,-65.1916,17025.7,-6152.18,787.776
0.272,-18895.3,-11673.7,-16.0081,17013.1,-6065.65,753.109
0.273,-18830.3,-11965,-60.035,16573.5,-6223.16,879.536
0.274,-18677.6,-11879.4,-44.4538,16768.5,-6328.16,829.619
0.275,-18678.8,-11808.1,32.7207,16955,-6240.99,806.672
0.276,-18797.2,-11665,-17.9223,16801.8,-6109.89,771.102
0.277,-18762.9,-11924.3,0.224694,17024.8,-6152.32,820.678
0.278,-18620.9,-11752.4,-35.302,16767.8,-6186.11,871.822
0.279,-18745.7,-11890.1,-2.37138,16963.6,-6296.63,897.88
0.28,-18773.3,-11888.1,23.1569,16851.1,-6186.88,883.02
0.281,-18718.6,-12013.3,11.4761,16807.7,-6247.67,876.969
0.282,-18645.6,-11722.9,22.0798,16651.3,-6293.57,945.586
0.283,-18766.6,-11886,-25.4872,16999.8,-6571.6,961.763
0.284,-18762.6,-12021.9,-31.0304,16999.9,-6590.6,900.81
0.285,-18600.2,-11729.8,37.0832,16951.6,-6155.61,927.824
0.286,-18759.4,-11931.9,61.9636,16790.6,-6295.53,1050.83
0.287,-18892.6,-12000.9,2.928,16742,-6634.31,993.824
0.288,-18973.6,-11787.7,130.487,16944.8,-6567.35,1027.02
0.289,-18718,-11786.4,66.0089,16999,-6444.68,1102.52
0.29,-18924.6,-11899.9,66.1475,16637.1,-6417.69,963.151
0.291,-18935.7,-11933.4,19.6303,16847,-6547.44,1026.88
0.292,-18794.9,-11850.2,63.1069,16652.6,-6463.65,1033.57
0.293,-18756.2,-11951.1,74.567,16826.5,-6493.4,1004.41
0.294,-18809.5,-12016.3,133.505,16851.2,-6540.55,1098.6
0.295,-18610.1,-12173.4,60.2687,16999.8,-6489.67,1118.75
0.296,-18967.4,-12012.2,63.4786,16742,-6602.75,1080.57
0.297,-19174.7,-11895,144.822,17153.4,-6672.67,1110.01
0.298,-18997.8,-12058.1,70.6887,16808.7,-6655.54,1117.98
0.299,-18774,-12028.3,199.635,16539.5,-6680.92,1144.37
0.3,-19173.5,-11891.3,116.74,16728.1,-6762.13,1121.18
0.301,-19195.5,-11969.5,144.077,16581.3,-6679.67,1166.07
0.302,-19146.7,-12120.6,155.631,16741.3,-6822.25,1158.68
0.303,-19119.1,-11975,195.704,16501.9,-6682.9,1141.19
0.304,-19184.4,-11974.2,96.6065,16591.8,-6669.53,1290.79
0.305,-19138.3,-12233.5,111.087,16847.8,-6687.65,1194.17
0.306,-19149.5,-12025.1,100.626,16657.5,-6794.02,1166.7
0.307,-19152,-12084,121.627,16658.5,-6802.74,1185.59
0.308,-19234.5,-12092.1,90.8648,16754.2,-6802.3,1284.17
0.309,-19141.4,-12210.8,153.214,16778.5,-6871.03,1260.42
0.31,-19094.5,-12068.1,94.0728,16653.6,-6873.63,1288.62
0.311,-18990.6,-12075.8,110.606,16595.1,-6989.67,1279.27
0.312,-19268.5,-12071.2,194.471,16692.8,-7038.8,1293.65
0.313,-19105.8,-12086.8,151.37,16883.2,-6987.17,1206.85
0.314,-19227.1,-12001.3,23.4373,16693.5,-6913.66,1249.7
0.315,-19163.7,-12042.7,199.939,16854.9,-6863.21,1323.88
0.316,-19234.4,-12127.7,205.983,16810.9,-6964.26,1324.6
0.317,-19155.3,-12022.8,150.873,16829.3,-6845.55,1332.08
0.318,-18992.3,-12275.4,93.1557,16967.6,-6933.81,1364.33
0.319,-19184.3,-12120.4,158.843,16717.6,-7041.57,1313.89
0.32,-19188.4,-12216.5,135.139,16689.9,-7042.89,1429.23
0.321,-19269.8,-12269.2,93.3427,16956.7,-7114.63,1406.55
0.322,-19218.5,-12130.6,87.9356,16701.3,-7047.31,1449.37
0.323,-19213.7,-12428.5,40.0381,16612.9,-7022.84,1436.66
0.324,-19179.5,-12074.3,60.2292,16844.7,-7290.85,1462.58
0.325,-19249.8,-12027.9,136.461,16659.5,-7208.05,1512.98
0.326,-19189.5,-12196.8,29.8058,16670.1,-7279.48,1540.37
0.327,-19301,-12257.2,143.833,16579.8,-7246.07,1534.78
0.328,-19267.1,-12219.6,138.716,16852.2,-7027.91,1572.75
0.329,-19317.8,-12151.8,98.8386,16975.5,-7098.19,1548.33
0.33,-19329.2,-12201.5,39.8424,17083.9,-7070.84,1505.3
0.331,-19257.5,-12368.3,32.2827,16534.1,-7260.93,1541.49
0.332,-19242.6,-12355.5,-16.5966,16659.2,-7426.56,1640.92
0.333,-19223,-12440.8,-29.0132,16813.4,-7473.87,1668.33
0.334,-19351,-12263.6,66.1031,17017.2,-7358.46,1649.89
0.335,-19387.4,-12385.9,21.4994,16894.6,-7265.18,1643.71
0.336,-19410.6,-12496.5,8.91538,16582.1,-7209.02,1621.07
0.337,-19480.2,-12308.1,-61.5062,16741.8,-7283.85,1666.81
0.338,-19428.9,-12506.6,-43.1044,16833.7,-7529.43,1690.97
0.339,-19416.2,-12518.4,-22.2949,16689.6,-7322.16,1804.97
0.34,-19362.7,-12669.9,-82.9427,16760.8,-7328.51,1768.2
0.341,-19353.3,-12572.2,-90.3496,16732.8,-7379.19,1751.22
0.342,-19525,-12850.1,-53.2074,16618.7,-7439.2,1824.69
0.343,-19753.7,-12564.2,-87.2435,16562.7,-7438.56,1808.02
0.344,-19426.6,-12564,-100.795,16718.9,-7522.12,1856.21
0.345,-19655.6,-12643.8,-95.9372,16477.7,-7481.61,1706.58
0.346,-19564.5,-12452.9,-58.3485,16585.4,-7310.1,1831.14
0.347,-19405.5,-12543.9,-114.774,16533.8,-7507.46,1869.1
0.348,-19233.2,-12714.1,-114.227,16531.1,-7278.07,1879.27
0.349,-19447.6,-12778.2,-186.538,16268.5,-7274.56,1882.01
0.35,-19360.4,-12505,-172.678,16233.8,-7371.65,1893.38
0.351,-19543.4,-12743.5,-183.461,16208.1,-7128.82,1858.93
0.352,-19379.7,-12732.1,-150.756,16424.1,-7201.09,1877.52
0.353,-19505.1,-12754.7,-128.162,16159.1,-7284.81,1898.36
0.354,-19507.4,-12789.3,-153.271,16013.5,-7117.5,1921.21
0.355,-19519.7,-12884.8,-160.379,15835.8,-7086.83,1974.29
0.356,-19350.5,-12715.3,-270.587,15936.6,-7064.39,1937.44
0.357,-19147.8,-12670.6,-214.288,16187,-6990.97,1990.43
0.358,-19056.1,-12763.1,-158.766,15949.4,-7048.51,1956.21
0.359,-19289.7,-12690,-169.983,15565.6,-7237.82,1939.81
0.36,-19144.5,-12817.7,-231.376,15685.3,-7208.68,2002.92
0.361,-19152.7,-12744.8,-254.944,15466.3,-6931.98,2006.69
0.362,-19346,-12706.9,-291.917,15534.7,-6975.05,1983.03
0.363,-19388.6,-12656.6,-250.401,15500.9,-6947.26,2017.42
0.364,-19044,-12657.2,-328.633,15345,-6964.45,1962.66
0.365,-19056,-12800.7,-295.848,15162.2,-6873.12,1983.47
0.366,-19198,-12729.2,-252.031,15384.6,-6782.43,1930.07
0.367,-19069.1,-12625.1,-252.26,15079.8,-6842.99,1940.41
0.368,-19026.9,-12410,-327.31,14831.3,-6733.45,2053.6
0.369,-18700,-12340,-238.106,14715.9,-6803.24,1921.26
0.37,-18552.1,-12409.5,-255.373,14722.5,-6648.26,1939.79
0.371,-18609.2,-12499.6,-352.009,14439.5,-6729.36,1906.07
0.372,-18717.2,-12508.2,-301.487,14774.9,-6198.75,1953.2
0.373,-18430.4,-12418.7,-251.463,14424.2,-6383.55,1966.98
0.374,-18362.9,-12260,-304.919,14196.1,-6341.36,1993.41
0.375,-18213.8,-12165.2,-274.457,14134.9,-6341.04,1892.95
0.376,-18216.1,-12218.9,-352.888,13836.2,-6131.98,1936.75
0.377,-18027.2,-12044.4,-357.204,13933.2,-6165.93,1954.64
0.378,-17940.6,-12026.7,-306.738,13802.7,-5918.25,1958.7
0.379,-17741.9,-12061,-322.7,13626.5,-6085.89,1936.6
0.38,-17749.2,-11853.2,-350.097,13777.5,-5981.72,1965.63
0.381,-17597.4,-11660.9,-378.815,13859.2,-6099,1986.07
0.382,-17338.3,-11596.5,-308.201,13194.8,-6038.23,2007.61
0.383,-17166.5,-11494.1,-313.244,13270.4,-6008.75,2028.88
0.384,-17102.7,-11376.8,-332.337,13597.3,-5914.34,1973.23
0.385,-16689.3,-11281.7,-313.24,13058.1,-5918.54,1937.2
0.386,-16872,-11005.4,-242.437,13017.2,-5953.43,1908.42
0.387,-16501,-10920.2,-317.007,13085.5,-5916.88,2010.54
0.388,-16392.4,-10786.3,-342.793,12822.9,-5611.54,1969.56
0.389,-16098,-10719.6,-366.058,12956.1,-5601.56,1950.05
0.39,-15928.3,-10427.7,-247.122,12896.3,-5553,1920.12
0.391,-15724.2,-10286.6,-335.808,12859.9,-5566.26,1858.68
