Frame number,1337
First frame,1
Point frequency,200
Analog frequency,1000

Time,GRW1.F,,,GRW1,,,GRW2.F,,,GRW2,,
s,N,N,N,mm,mm,mm,N,N,N,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1.22,-10.8323,46.1651,334.489,230.62,968.023,0,5.36985,-51.8999,377.197,219.656,1435.61,0
1.225,-11.0502,46.7817,329.73,230.45,968.299,0,4.86906,-51.6499,371.007,219.835,1434.21,0
1.23,-11.5546,46.6785,325.379,230.715,968.085,0,4.08779,-51.7263,369.002,220.346,1435.46,0
1.235,-11.6596,46.5966,322.798,230.943,968.278,0,3.27649,-51.9282,364.517,219.883,1435.56,0
1.24,-12.1161,46.5747,321.155,231.055,966.336,0,3.07942,-51.7425,356.122,221.432,1434.22,0
1.245,-12.3232,47.0053,316.089,231.576,966.704,0,2.39326,-51.6821,352.042,221.708,1434.44,0
1.25,-12.7704,47.3363,310.183,231.597,967.657,0,2.06427,-51.7573,347.963,221.778,1435.02,0
1.255,-12.575,47.2589,304.065,232.158,968.129,0,1.99984,-51.7581,342.142,221.435,1434.99,0
1.26,-13.3829,46.6724,303.214,233.031,967.671,0,1.7445,-51.4355,336.25,221.924,1434.63,0
1.265,-13.2081,46.8599,299.137,232.49,967.759,0,1.84537,-51.0838,331.766,222.097,1434.9,0
1.27,-13.5536,46.962,293.639,233.425,968.151,0,1.85364,-50.7092,326.503,222.219,1434.35,0
1.275,-13.8155,46.9119,288.89,234.321,967.664,0,1.56074,-50.4948,319.425,223.329,1434.75,0
1.28,-13.7087,47.2054,284.875,233.715,968.266,0,1.22267,-50.2177,313.535,222.83,1433.19,0
1.285,-13.4571,47.8309,281.235,234.219,968.114,0,1.67435,-49.4889,308.438,223.183,1433.83,0
1.29,-13.2707,47.509,277.608,234.431,968.389,0,1.64452,-49.5406,301.057,223.281,1433.24,0
1.295,-12.637,47.6986,274.281,235.141,967.982,0,1.93349,-49.0288,296.878,224.015,1434.64,0
1.3,-12.6858,47.569,270.55,235.265,968.053,0,2.22,-48.8245,292.021,224.258,1434.04,0
1.305,-12.0789,48.279,266.115,235.16,967.842,0,1.98365,-48.8147,285.046,224.076,1434.01,0
1.31,-11.5111,48.1455,262.774,235.217,968.8,0,2.10412,-48.8809,280.771,224.885,1433.43,0
1.315,-10.0958,47.9195,258.786,236.19,967.948,0,2.04221,-48.002,276.428,224.972,1433.23,0
1.32,-9.98552,47.8251,256.626,235.836,968.503,0,2.53397,-48.4235,269.716,224.917,1433.72,0
1.325,-9.7061,47.4789,253.715,236.062,968.455,0,3.10916,-47.9441,263.867,225.413,1433.91,0
1.33,-9.85737,47.7363,248.528,236.612,969.449,0,2.92765,-47.3192,258.249,225.48,1432.48,0
1.335,-9.47639,47.2088,245.639,236.846,969.171,0,3.3229,-47.5627,252.297,226.344,1432.63,0
1.34,-9.40022,47.1109,241.982,238.184,968.735,0,3.06229,-47.1997,249.293,226.959,1433.61,0
1.345,-9.36667,46.1489,239.783,238.373,968.145,0,2.30242,-46.7443,241.909,226.62,1432.4,0
1.35,-8.69017,46.5873,235.298,238.705,968.241,0,2.11113,-46.209,237.795,226.622,1432.7,0
1.355,-9.34056,45.231,231.26,238.672,968.913,0,1.61467,-45.8531,233.259,226.236,1432.07,0
1.36,-8.81719,45.3284,225.437,237.205,968.453,0,1.88896,-44.7628,225.187,226.457,1433.82,0
1.365,-8.77234,44.9487,221.01,238.2,968.787,0,1.11212,-44.4154,221.098,226.406,1433.06,0
1.37,-7.83409,43.7456,213.722,238.929,969.688,0,1.46563,-43.4949,216.229,226.205,1433.75,0
1.375,-7.9187,43.9825,207.809,238.765,969.7,0,0.788215,-43.3967,210.371,226.418,1434.18,0
1.38,-7.20452,42.9398,200.896,238.019,970.568,0,0.795892,-42.2258,202.867,226.483,1433.27,0
1.385,-7.25663,41.6796,195.783,237.528,969.341,0,0.622236,-41.3225,198.052,225.51,1435.77,0
1.39,-7.1563,41.2375,190.235,238.132,969.062,0,0.0718477,-40.7792,192.964,225.284,1434.91,0
1.395,-7.04085,40.2379,184.777,237.626,968.411,0,-0.702322,-40.1435,186.591,226.479,1434.82,0
1.4,-7.17515,39.0748,178.95,236.829,970.211,0,-1.33809,-39.3246,182.907,225.028,1435,0
1.405,-6.67878,37.6459,175.268,236.977,969.959,0,-1.68779,-38.3377,175.157,225.017,1433.56,0
1.41,-7.29409,37.2595,167.643,237.733,968.742,0,-2.78668,-37.0125,172.125,224.493,1433.83,0
1.415,-6.54354,35.6614,161.464,235.95,970.4,0,-3.46054,-36.6596,166.218,224.501,1435.35,0
1.42,-7.25275,34.7482,160.318,235.16,969.314,0,-3.65885,-36.0996,162.153,224.187,1434.92,0
1.425,-7.38067,33.8307,157.386,235.661,969.649,0,-3.82202,-35.2944,156.612,223.957,1435.58,0
1.43,-7.13982,33.5885,157.358,234.353,970.34,0,-4.62985,-34.847,153.606,223.68,1433.41,0
1.435,-7.31023,33.662,154.494,234.442,969.332,0,-4.53352,-34.3041,151.355,222.06,1436.09,0
1.44,-7.39861,33.3105,154.491,234.627,969.164,0,-5.04983,-34.0329,145.518,222.289,1435.46,0
1.445,-7.29341,32.8715,153.748,234.772,969.732,0,-4.88376,-32.7735,143.251,223.07,1436.13,0
1.45,-6.83303,32.6119,150.476,234.559,968.21,0,-5.58783,-32.4137,140.288,220.684,1436.57,0
1.455,-7.01525,32.15,146.772,233.004,968.022,0,-5.78753,-31.5919,137.273,220.33,1436.02,0
1.46,-7.34052,31.5224,147.913,233.048,967.342,0,-6.42728,-30.8801,133.563,219.72,1435.76,0
1.465,-7.37716,31.9716,147.164,232.131,966.441,0,-6.87831,-30.3614,132.14,219.873,1438.66,0
1.47,-7.90896,31.5891,147.195,232.209,966.289,0,-7.58492,-29.9064,128.068,218.722,1436.25,0
1.475,-8.31812,32.5745,147.89,230.314,964.931,0,-7.78059,-29.9047,128.409,219.983,1435.27,0
1.48,-8.68969,32.3961,147.495,229.46,964.333,0,-7.97308,-29.016,127.304,219.15,1438.91,0
1.485,-9.23942,33.0105,150.029,228.521,964.064,0,-8.22644,-29.1933,124.716,219.093,1437.36,0
1.49,-9.1632,32.9295,149.348,227.901,964.288,0,-8.52915,-28.7541,128.032,215.536,1438.59,0
1.495,-9.37259,33.4721,152.631,225.723,961.103,0,-8.6214,-28.9357,128.811,216.783,1436.59,0
1.5,-8.89827,32.872,155.523,224.019,962.504,0,-8.98042,-28.5886,128.082,216.557,1438.23,0
1.505,-9.08952,33.2245,157.372,224.226,962.194,0,-8.91543,-28.5008,131.821,217.93,1440.19,0
1.51,-8.4533,32.6209,160.322,222.931,964.076,0,-8.83532,-28.7624,134.415,216.63,1438.38,0
1.515,-8.27371,32.7205,163.61,222.621,963.831,0,-8.71825,-28.4976,141.06,217.008,1437.69,0
1.52,-8.19092,32.3679,168.05,221.364,962.139,0,-8.90453,-28.8641,143.691,217.673,1436.74,0
1.525,-8.26914,31.9064,174.635,222.865,962.598,0,-8.845,-28.7734,148.18,218.916,1436.41,0
1.53,-8.01251,31.9224,178.731,221.988,961.853,0,-8.79699,-29.3319,158.136,218.268,1436.81,0
1.535,-8.36602,32.17,186.793,222.898,963.84,0,-8.9185,-29.2511,162.611,219.207,1436.57,0
1.54,-7.83468,32.6388,193.395,223.521,964.223,0,-9.40788,-29.6369,170.107,220.922,1437.19,0
1.545,-7.59239,33.1065,202.549,222.75,963.015,0,-9.09516,-30.1904,180.438,221.279,1436.18,0
1.55,-7.00701,34.7568,211.285,223.419,963.45,0,-8.93149,-31.4579,188.999,220.712,1436.14,0
1.555,-6.66784,35.8459,220.48,224.655,963.852,0,-8.49768,-32.2794,196.434,222.237,1437.06,0
1.56,-6.36051,37.576,228.489,224.49,964.876,0,-7.05411,-33.9673,203.081,221.634,1435.43,0
1.565,-6.67575,38.8473,236.55,224.145,964.224,0,-6.98006,-34.896,211.634,221.164,1437.15,0
1.57,-6.34795,40.473,241.679,225.732,965.039,0,-6.51583,-36.6979,217.56,220.701,1436.1,0
1.575,-7.33763,43.062,247.874,225.182,964.272,0,-6.22852,-37.7954,222.053,220.649,1437.78,0
1.58,-7.75504,44.8647,256.259,225.597,963.685,0,-5.29376,-39.7734,225.773,221.127,1436.95,0
1.585,-7.34679,46.4122,261.016,226.263,963.403,0,-4.44918,-41.7714,232.455,218.196,1439.67,0
1.59,-8.04845,48.7505,265.746,225.493,963.783,0,-3.78508,-43.4806,235.438,218.727,1438.7,0
1.595,-7.83415,50.2948,271.56,225.693,962.517,0,-2.93128,-45.6598,241.017,218.945,1441.37,0
1.6,-8.33267,52.3623,274.43,225.707,964.192,0,-2.09235,-47.1875,243.612,218.486,1440.74,0
1.605,-8.23458,54.7188,279.149,225.513,962.767,0,-2.42018,-48.4794,246.24,216.869,1442.05,0
1.61,-8.18015,56.2622,281.691,225.193,963.322,0,-1.38561,-50.0843,246.234,217.025,1441.36,0
1.615,-7.3535,58.1103,284.224,224.27,960.762,0,-0.620017,-51.7946,248.082,216.779,1441.34,0
1.62,-7.02641,59.3941,286.386,223.708,961.395,0,-0.333863,-52.6219,251.072,216.058,1443.4,0
1.625,-5.53248,61.3542,288.13,222.779,963.44,0,0.786039,-54.4103,253.265,214.81,1442.02,0
1.63,-5.1235,62.0959,291.063,222.306,960.863,0,1.97034,-55.1093,255.469,214.074,1442.86,0
1.635,-4.16859,62.9653,292.499,220.625,960.719,0,2.72409,-55.5431,252.852,214.874,1442.72,0
1.64,-3.668,63.9817,294.312,219.796,959.825,0,3.54525,-56.2482,256.048,211.612,1442.06,0
1.645,-2.74841,63.5683,292.859,219.388,959.903,0,3.35304,-55.7993,256.434,211.005,1443.61,0
1.65,-2.2973,63.4881,293.578,219.45,959.763,0,4.00302,-55.8748,254.584,211.004,1444.35,0
1.655,-2.20124,63.2243,292.122,218.856,959.843,0,4.88078,-55.3058,256.028,210.516,1444.78,0
1.66,-1.91033,62.4261,289.189,217.74,959.972,0,5.24426,-55.57,257.122,208.944,1445,0
1.665,-0.763057,63.016,289.159,216.768,959.046,0,5.52732,-55.9298,257.493,208.946,1445.82,0
1.67,-0.638655,61.9426,287.733,216.329,959.346,0,6.61954,-56.1708,256.715,208.225,1445.58,0
1.675,0.166729,61.7017,288.819,215.695,958.429,0,6.36119,-56.1738,255.242,207.563,1445.24,0
1.68,-0.446533,61.0555,286.996,215.025,958.502,0,7.09242,-56.1571,254.491,207.248,1447.05,0
1.685,-0.18394,61.1688,285.497,213.826,958.814,0,7.10836,-56.6039,253.008,207.34,1445.63,0
1.69,0.368543,60.8168,284.434,214.217,958.637,0,6.99477,-55.7109,253.758,207.105,1447.76,0
1.695,-0.187124,60.9838,284.42,213.607,957.942,0,6.87896,-55.6244,256.699,207.046,1447.25,0
1.7,0.618321,61.0246,284.779,212.216,958.422,0,6.09044,-56.18,255.251,205.167,1446.85,0
1.705,-0.444202,60.1791,284.81,212.661,957.567,0,5.35658,-55.7476,255.238,205.271,1447.31,0
1.71,-0.982406,59.8903,285.163,212.573,957.626,0,4.18554,-55.5103,254.181,205.149,1447.34,0
1.715,-1.51957,59.5127,283.734,212.001,957.47,0,3.64369,-55.2449,252.704,205.35,1446.44,0
1.72,-1.78089,59.4989,282.629,212.346,958.561,0,2.4774,-55.1853,251.613,204.431,1446,0
1.725,-2.79556,59.3744,285.189,212.047,955.738,0,2.02747,-55.287,250.906,205.27,1447.22,0
1.73,-2.53547,59.6629,284.814,211.618,956.736,0,1.76101,-55.0173,249.813,204.076,1448.25,0
1.735,-3.34199,59.4599,284.809,211.349,956.68,0,1.44928,-54.3124,252.06,204.688,1449.29,0
1.74,-3.87344,59.1648,281.528,211.557,957.257,0,0.684454,-55.2296,249.878,204.083,1448.64,0
1.745,-4.41833,59.2375,281.919,211.458,956.998,0,-0.0429288,-54.8814,249.162,203.892,1448.54,0
1.75,-4.33929,59.523,284.46,211.126,956.383,0,0.0262348,-54.3486,249.867,204.318,1448.57,0
1.755,-4.4611,59.8181,285.227,210.08,955.841,0,-0.340978,-54.5378,251.368,203.582,1448.71,0
1.76,-4.7245,59.6331,283.825,210.252,956.422,0,-0.850354,-55.0018,249.563,204.025,1448.62,0
1.765,-4.57605,60.0922,286.328,210.003,955.326,0,-0.696701,-54.8126,252.082,202.801,1449.44,0
1.77,-4.22665,60.7395,286.333,209.409,955.438,0,-0.247938,-54.8125,252.094,202.853,1448.62,0
1.775,-4.0614,60.935,287.765,209.413,955.026,0,-0.244443,-54.5322,250.191,202.777,1448.85,0
1.78,-4.25158,61.472,287.777,208.564,955.075,0,-0.318321,-54.8969,250.272,202.104,1450.62,0
1.785,-3.6376,61.7606,287.756,208.896,955.315,0,-0.14383,-54.8031,250.27,202.317,1450.24,0
1.79,-4.09956,61.6675,288.838,207.391,954.927,0,0.410745,-55.4236,250.983,200.178,1449.88,0
1.795,-4.45919,61.3971,289.206,207.485,952.935,0,0.705719,-55.688,249.887,200,1451.21,0
1.8,-4.89521,61.0159,289.247,207.183,953.894,0,1.78634,-55.8438,250.997,200.476,1451.03,0
1.805,-5.34145,60.6518,288.153,206.292,954.201,0,2.24228,-56.1169,251.627,198.915,1452.51,0
1.81,-5.16178,60.7314,287.412,206.871,954.844,0,2.3696,-56.8242,249.093,198.516,1450.84,0
1.815,-6.5077,60.4391,287.788,206.099,954.184,0,2.43798,-56.3787,249.813,198.122,1451.08,0
1.82,-6.24911,60.6137,285.952,205.915,954.887,0,1.80066,-56.568,250.163,197.762,1450.93,0
1.825,-6.31634,60.2545,285.6,205.63,954.701,0,1.89499,-56.3003,250.543,198.394,1452.47,0
1.83,-5.53091,60.3768,283.727,205.063,953.864,0,1.87153,-56.0339,249.112,198.181,1451.41,0
1.835,-5.71434,60.547,285.154,205.569,953.646,0,1.81236,-56.8634,251.675,197.757,1452.61,0
1.84,-5.6317,60.7461,283.36,204.414,953.475,0,2.17735,-57.1036,250.933,197.627,1452.8,0
1.845,-6.17149,60.4572,282.983,204.475,952.775,0,2.17708,-56.7449,250.177,197.491,1451.69,0
1.85,-5.79915,60.8308,282.644,204.37,954.504,0,2.88165,-57.3655,252.386,196.632,1452.27,0
1.855,-6.09092,61.3772,283.321,202.782,954.254,0,2.77458,-57.1931,253.14,197.417,1452.26,0
1.86,-5.31062,61.5651,284.751,204.235,953.505,0,3.35178,-57.815,253.871,196.706,1452.1,0
1.865,-5.23223,61.6849,285.15,202.123,953.63,0,4.4918,-57.9021,258.658,195.91,1453.27,0
1.87,-5.61622,62.13,286.873,201.923,952.882,0,5.40729,-58.8637,259.704,195.164,1452.52,0
1.875,-5.43237,62.2331,287.633,201.764,951.72,0,6.05759,-58.9514,260.494,194.921,1453.02,0
1.88,-5.23149,61.9708,284.734,200.583,953.041,0,6.70901,-59.9301,260.484,193.504,1452.69,0
1.885,-4.11498,62.5522,284.688,200.002,952.661,0,7.50333,-60.1876,263.079,193.147,1453.77,0
1.89,-4.51071,61.6437,284.375,199.648,952.381,0,7.0853,-60.7416,263.39,192.631,1453.91,0
1.895,-3.82363,61.9421,283.24,198.802,952.794,0,7.26939,-61.0179,261.599,191.715,1453.41,0
1.9,-3.6249,61.4176,282.113,197.511,952.575,0,6.71146,-60.4204,262.046,190.381,1454.88,0
1.905,-3.3341,60.9803,279.284,197.063,952.522,0,6.79094,-61.1307,263.138,190.688,1455.19,0
1.91,-3.22666,60.7965,278.81,196.372,952.893,0,6.09811,-61.0334,262.514,190.555,1454.53,0
1.915,-3.29889,60.1001,279.188,195.945,952.36,0,6.27582,-60.5958,261.345,190.991,1455.11,0
1.92,-2.43205,60.1708,279.486,195.924,951.661,0,6.16689,-60.5087,262.44,190.072,1454.78,0
1.925,-2.65564,59.0144,274.855,195.795,952.314,0,6.03869,-60.1523,261.32,190.027,1454.38,0
1.93,-2.55926,58.9289,276.227,195.279,952.22,0,4.89555,-59.987,262.398,190.38,1455.43,0
1.935,-2.4481,57.7981,273.777,194.388,951.957,0,4.8784,-59.9079,261.338,190.325,1453.92,0
1.94,-2.26656,58.3906,274.56,194.407,951.901,0,3.79691,-59.6559,263.577,191.643,1455.11,0
1.945,-1.65957,58.5927,274.79,193.978,952.436,0,3.24512,-59.31,262.469,192.738,1453.84,0
1.95,-1.28022,58.1617,273.763,194.898,951.899,0,2.53414,-59.6744,263.566,191.643,1453.25,0
1.955,-1.8712,57.8777,273.761,193.817,951.623,0,1.51224,-59.2656,264.359,192.401,1453.29,0
1.96,-1.44025,57.4625,274.444,194.057,952.17,0,1.31843,-58.8217,264.749,192.59,1453.98,0
1.965,-1.45954,57.9896,275.189,193.402,952.098,0,1.1954,-58.8968,266.97,192.736,1453.7,0
1.97,-1.46266,57.9025,274.47,194.313,951.358,0,1.03861,-59.7206,268.757,192.295,1454.82,0
1.975,-1.54942,58.432,273.043,193.983,952.508,0,1.43727,-59.5572,268.828,192.458,1455.02,0
1.98,-1.56667,58.9306,271.227,194.158,951.909,0,2.06924,-60.0138,269.892,192.282,1456.46,0
1.985,-1.3016,58.8087,271.573,193.687,951.296,0,3.60163,-61.2867,271,191.586,1455.33,0
1.99,-1.71898,58.8792,273.285,193.384,950.96,0,4.16161,-61.0404,269.562,190.479,1454.51,0
1.995,-1.71957,58.4407,272.22,193.421,951.457,0,5.03505,-61.4732,270.97,190.161,1455.1,0
2,-1.37076,58.8888,271.141,193.06,951.563,0,5.10939,-61.921,270.297,190.281,1456.39,0
2.005,-1.91302,58.4888,271.156,193.497,951.997,0,5.55474,-62.1776,269.206,189.661,1455.8,0
2.01,-2.10046,58.5819,271.469,193.892,951.232,0,6.39345,-62.6922,269.532,189.189,1456.27,0
2.015,-1.84397,58.742,272.266,194.409,951.82,0,6.46898,-62.6293,269.044,188.759,1456.23,0
2.02,-2.08624,58.8305,272.873,193.874,951.343,0,6.78818,-62.5168,267.629,188.822,1455.81,0
2.025,-1.68873,59.1097,273.687,194.482,952.346,0,6.38068,-63.0492,269.741,189.135,1455.8,0
2.03,-1.82745,59.3109,274.011,194.321,952.509,0,6.73678,-62.8388,266.909,189.488,1457.08,0
2.035,-2.09407,59.4953,272.348,194.32,952.233,0,6.79437,-61.7974,266.556,189.575,1456.29,0
2.04,-2.09713,59.6549,274.489,195.117,951.759,0,6.37703,-62.514,265.467,188.942,1454.47,0
2.045,-1.59374,60.0281,275.872,194.983,951.762,0,6.13193,-61.7248,265.053,190.193,1455.04,0
2.05,-1.61532,60.1173,275.838,195.851,951.99,0,6.07432,-61.9769,267.182,190.098,1455.27,0
2.055,-1.93746,60.036,276.029,195.26,952.273,0,5.54986,-61.7309,266.442,191.385,1454.4,0
2.06,-2.39487,60.1079,278.361,196.229,952.008,0,5.44623,-61.0168,267.157,191.2,1454.61,0
2.065,-2.51064,60.1796,278.072,196.15,951.367,0,5.42702,-60.7183,266.447,191.712,1453.05,0
2.07,-2.67031,59.9946,275.974,196.771,951.366,0,5.02348,-60.2776,267.985,192.514,1453.95,0
2.075,-3.47049,59.9732,279.069,196.891,951.874,0,4.92666,-60.1972,267.933,191.963,1452.72,0
2.08,-3.29648,59.6125,275.9,196.527,952.251,0,5.21411,-60.0845,269.375,193.312,1453.31,0
2.085,-3.57194,59.6249,276.705,197.221,952.069,0,5.0386,-59.5365,268.664,193.518,1452.9,0
2.09,-3.65691,59.1376,276.627,197.847,951.118,0,3.87298,-59.9279,269.819,192.824,1452.71,0
2.095,-3.91085,59.4132,275.2,197.511,952.794,0,4.31797,-59.3772,267.603,193.463,1453.56,0
2.1,-3.46058,59.1543,274.854,197.15,952.282,0,4.64321,-59.4723,267.25,193.439,1454.05,0
2.105,-3.00223,59.1824,273.489,197.293,952.426,0,4.03487,-59.214,268.457,193.544,1453.61,0
2.11,-2.94209,59.6861,274.55,197.395,952.309,0,4.48421,-59.5488,267.624,193.288,1453.04,0
2.115,-2.91742,59.2441,274.459,197.943,952.385,0,4.56397,-59,266.173,192.716,1452.85,0
2.12,-2.94047,59.1567,276.249,198.026,951.927,0,4.57122,-58.7713,263.868,192.978,1453.14,0
2.125,-3.62395,59.0783,275.289,198.009,952.422,0,4.31885,-58.9043,264.951,193.307,1452.47,0
2.13,-3.43442,58.643,274.619,197.66,952.651,0,4.35282,-58.3817,264.649,193.357,1452.87,0
2.135,-3.90333,59.1445,275.983,198.691,952.422,0,3.82972,-57.855,264.553,193.84,1453.3,0
2.14,-3.90464,58.8109,277.036,198.236,951.705,0,3.48758,-57.8645,262.4,193.818,1452.65,0
2.145,-3.64137,59.0465,275.689,198.442,952.336,0,3.60708,-57.3152,261.275,193.448,1452.33,0
2.15,-4.23532,59.3006,277.099,198.065,952.46,0,3.38397,-57.3846,260.96,194.102,1453.23,0
2.155,-3.3041,59.7617,278.466,198.532,951.621,0,2.41197,-56.866,260.66,194.267,1452.12,0
2.16,-3.35521,59.9424,278.09,198.849,952.255,0,2.43065,-57.6598,259.399,194.276,1451.89,0
2.165,-2.57346,59.9901,275.066,197.932,952.822,0,2.57777,-56.9206,256.294,194.937,1450.36,0
2.17,-2.40269,60.4193,277.714,198.896,952.065,0,2.47847,-56.771,260.132,196.004,1451.25,0
2.175,-2.11326,60.3585,278.164,198.66,952.493,0,2.49027,-57.0977,259.478,195.311,1451.68,0
2.18,-2.09833,60.104,278.493,198.211,952.845,0,2.30845,-56.5287,257.76,195.245,1451.31,0
2.185,-2.2362,60.0242,279.32,198.108,952.112,0,2.62124,-57.0047,259.032,195.935,1451.55,0
2.19,-2.21846,60.3574,278.815,197.877,952.552,0,2.03098,-57.2306,257.178,195.929,1451.52,0
2.195,-2.38984,60.2067,280.624,198.781,952.861,0,1.77612,-57.1063,258.276,195.65,1451.08,0
2.2,-2.49231,60.2437,282.007,198.061,952.686,0,2.46574,-56.9354,258.344,195.948,1451.15,0
2.205,-3.1603,59.8255,281.19,198.181,952.887,0,2.31665,-56.6653,257.358,195.334,1451.22,0
2.21,-3.41899,59.2657,279.075,198.778,953.232,0,3.19641,-56.2231,259.713,194.579,1452.33,0
2.215,-4.0033,59.2069,280.75,198.682,952.691,0,2.77281,-56.4226,257.926,194.639,1450.94,0
2.22,-4.41722,58.1374,280.44,197.98,952.569,0,3.59469,-56.1306,257.717,194.086,1451.39,0
2.225,-4.42865,57.9635,277.568,197.923,952.73,0,3.52175,-56.0017,257.188,193.884,1452.05,0
2.23,-5.30258,57.608,278.502,197.157,952.807,0,3.4914,-55.4292,257.2,193.748,1452.05,0
2.235,-6.19455,56.521,274.973,196.949,952.613,0,3.15054,-55.7013,256.401,192.4,1452.4,0
2.24,-7.59726,55.3996,272.168,197.069,952.354,0,3.2324,-54.9913,253.11,192.293,1452.59,0
2.245,-8.54941,54.3931,271.323,196.741,952.992,0,2.72646,-54.4599,254.085,192.053,1451.98,0
2.25,-7.99955,54.181,269.625,196.255,952.263,0,3.01137,-53.5741,251.621,191.283,1452.46,0
2.255,-5.16138,54.3644,266.218,195.279,952.223,0,3.38454,-53.6232,250.918,191.42,1452.13,0
2.26,-3.0822,54.4774,262.88,194.741,952.472,0,3.95534,-53.1764,249.417,191.413,1452.06,0
2.265,-2.54055,54.4035,262.211,193.901,952.313,0,4.34379,-52.9653,248.939,192.24,1451.26,0
2.27,-2.26678,54.1118,260.732,194.907,953.873,0,3.93925,-52.5442,248.523,190.876,1451.98,0
2.275,-2.61726,53.2932,258.266,193.598,953.683,0,3.84473,-52.0718,246.28,192.77,1451.18,0
2.28,-3.08142,52.6492,258.801,194.856,953.619,0,2.52026,-51.3512,246.987,192.813,1451.79,0
2.285,-4.28901,51.3258,257.766,195.08,953.597,0,1.80875,-49.9045,244.841,192.89,1451.6,0
2.29,-6.03765,50.1044,253.529,195.439,954.031,0,0.309657,-49.236,240.492,192.908,1450.1,0
2.295,-7.73475,48.3748,249.64,194.682,955.036,0,-0.526312,-47.8264,236.649,193.644,1450.3,0
2.3,-7.19764,47.8677,247.295,194.963,953.476,0,-1.28079,-47.058,235.405,195.285,1449.37,0
2.305,-5.6058,47.5102,244.547,193.296,952.767,0,-1.48017,-46.7138,233.385,194.094,1450.38,0
2.31,-4.19373,47.3784,240.663,193.35,954.081,0,-2.32035,-45.6922,231.169,195.375,1448.07,0
2.315,-4.38309,45.6934,237.339,192.474,954.285,0,-2.8867,-44.6858,225.691,194.674,1448.03,0
2.32,-4.58425,45.1677,233.987,192.497,954.509,0,-3.37535,-43.2795,222.048,194.83,1447,0
2.325,-4.3955,44.2619,229.272,192.23,954.847,0,-3.18247,-42.2974,218.128,195.635,1446.43,0
2.33,-5.07521,43.4497,224.565,191.941,955.165,0,-3.45622,-41.8188,213.024,194.06,1446.2,0
2.335,-5.2891,41.3751,221.036,192.509,955.599,0,-2.72173,-40.5955,210.705,192.489,1447.66,0
2.34,-6.60703,39.8411,213.937,190.705,955.403,0,-1.84026,-40.2504,207.727,192.598,1447.32,0
2.345,-6.67615,38.5692,208.228,191.151,955.803,0,-0.707749,-40.1977,205.407,191.36,1447.99,0
2.35,-5.46185,37.8258,204.574,191.647,957.054,0,0.994382,-39.6969,200.283,190.237,1446.35,0
2.355,-3.19588,38.0684,201.254,190.326,955.519,0,1.61099,-38.8743,197.042,190.806,1447.2,0
2.36,-2.60748,37.0604,198.891,189.41,957.185,0,0.966917,-37.9529,195.218,189.666,1446.99,0
2.365,-1.99166,36.0545,194.982,190.085,956.673,0,-0.349514,-37.3021,190.158,188.176,1448.2,0
2.37,-2.48935,35.3562,193.464,190.149,956.921,0,-0.921146,-36.4107,187.235,189.208,1447.65,0
2.375,-2.70722,34.6843,189.913,190.965,957.595,0,-2.12237,-35.9637,183.033,189.033,1446.11,0
2.38,-1.41905,34.9813,190.97,190.254,956.765,0,-2.27559,-35.5613,177.419,189.441,1446.02,0
2.385,0.551454,36.9793,194.211,192.935,956.05,0,-2.39137,-35.3943,174.609,189.398,1447.45,0
2.39,2.6809,39.706,201.732,194.56,958.012,0,-2.15965,-35.402,170.065,188.98,1445.78,0
2.395,3.31303,41.8898,205.381,197.601,959.372,0,-0.744413,-36.0635,167.797,190.295,1445.08,0
2.4,2.03789,43.5301,211.336,199.846,959.464,0,0.869171,-36.3149,165.962,191.167,1444.57,0
2.405,-0.274042,43.2624,212.157,200.833,959.373,0,1.54599,-36.542,164.02,191.809,1444.01,0
2.41,-2.67414,43.9292,216.714,201.178,958.868,0,-0.133152,-36.1171,160.053,192.154,1444.05,0
2.415,-2.92912,44.2836,218.287,203.343,958.769,0,-1.68366,-35.0858,154.693,191.576,1443.42,0
2.42,-1.80369,46.2985,222.673,204.714,960.432,0,-1.45611,-34.8322,152.243,192.55,1446.04,0
2.425,-0.453364,47.9386,226.653,205.116,960.328,0,-0.994626,-34.7131,151.185,192.496,1441.54,0
2.43,0.752438,50.5805,232.722,207.584,960.417,0,-0.082973,-36.2567,155.172,194.18,1444.51,0
2.435,1.78001,52.4041,239.609,208.122,960.02,0,0.862696,-37.1932,158.972,196.69,1443.52,0
2.44,2.89285,54.0604,246.192,209.716,960.444,0,2.47614,-39.6155,165.412,200.106,1440.87,0
2.445,1.75114,54.662,248.517,210.774,961.56,0,3.89073,-42.3104,174.74,202.286,1438.58,0
2.45,0.966528,54.8636,248.043,211.479,961.185,0,3.45196,-43.4182,180.718,206.416,1439.13,0
2.455,0.019505,54.4543,246.829,210.886,962.36,0,1.88722,-43.0488,186.142,208.763,1436.79,0
2.46,-0.86191,53.8932,243.262,211.488,962.602,0,0.733832,-43.0115,188.525,209.134,1437.14,0
2.465,0.0773684,55.0483,245.052,211.612,961.687,0,-1.02814,-42.5725,193.21,212.35,1437.07,0
2.47,2.6012,57.9271,250.389,212.974,961.333,0,-1.18807,-42.2457,198.076,212.96,1434.17,0
2.475,4,61.0891,257.779,213.962,963.195,0,-1.69133,-42.4896,202.673,216.121,1434.1,0
