Frame number,1467
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
0.042,-16330.3,-5952.88,886.349,13501.4,2030.78,-1784.92
0.043,-16387.7,-5962.65,920.435,13642,2007.82,-1713.95
0.044,-16239.4,-5737.98,919.32,13549.2,1908.93,-1806.34
0.045,-16288.9,-5958.28,949.152,13735.7,1919.38,-1679.85
0.046,-16232.8,-5956.95,959.725,13770.1,2011.06,-1820.41
0.047,-16258.1,-5956.1,947.892,13635.8,2013.2,-1884.4
0.048,-15931.6,-5913.82,970.411,13564.2,2038.9,-1789.96
0.049,-16242,-5927.71,965.266,13388.1,2093.57,-1776.73
0.05,-16334.8,-5899.24,935.357,13571.6,2058.74,-1701.33
0.051,-16347.2,-5764.26,967.577,13662.4,2190.61,-1774.05
0.052,-16245.3,-5858.81,992.039,13805.6,2274.29,-1869.42
0.053,-16148.6,-6077.92,942.753,13508.5,2175.95,-1792.96
0.054,-16295.9,-6067.1,952.274,13547.8,2131.69,-1760.78
0.055,-16220.3,-5784.62,900.651,13564.3,2172.67,-1777.51
0.056,-16251.8,-6007.24,928.955,13624.5,2265.47,-1817.98
0.057,-16239.9,-6143.07,942.436,13658.9,1987.48,-1869.5
0.058,-16293.5,-5908.74,945.341,13601.8,2153,-1840.2
0.059,-16237.7,-5884.17,971.163,13590.1,2088.18,-1839.45
0.06,-16322.9,-5972.18,940.134,13284.5,1984.28,-1845.94
0.061,-16142.8,-5880.26,965.616,13607.6,2150.46,-1799.5
0.062,-16496.1,-5736.08,979.819,13553.5,2168.4,-1894.59
0.063,-16349.5,-5803.77,1017.72,13674.3,2218.88,-1868.61
0.064,-16074.9,-5972.08,977.598,13547.8,2177.04,-1800.45
0.065,-16215.5,-6016.24,985.101,13489.8,2070.59,-1765.61
0.066,-16548.7,-5832.55,982.941,13687.9,2247.65,-1746.6
0.067,-16365.9,-6054.43,939.721,13497.6,2342.31,-1791.39
0.068,-16167,-5836.48,967.79,13628.5,2318.4,-1822.79
0.069,-16245.1,-5885.54,992.098,13660.9,2132.96,-1777.03
0.07,-16498.2,-5785.56,996.288,13637,2223.02,-1777.89
0.071,-16451.9,-5880.28,982.995,13531.8,2120.64,-1893.5
0.072,-16280.7,-5850.86,979.252,13763.9,2136.78,-1866.11
0.073,-16236.6,-5972.24,927.174,13780.5,2240.74,-1847.57
0.074,-16445.5,-5850.34,963.75,13669.5,2167.23,-1878.64
0.075,-16145.4,-5929.04,992.48,13415.8,2007.03,-1870.1
0.076,-16367.1,-5873.41,983.98,13530.6,2015.36,-1944.47
0.077,-16403.4,-5976.19,978.469,13516,2126.82,-1812.67
0.078,-16416.4,-5879.86,991.216,13452.9,2049.4,-1871.35
0.079,-16589.9,-5977.48,944.997,13552,2257.66,-1817.32
0.08,-16299,-5880.56,991.792,13507.8,2386.89,-1820.45
0.081,-16246.1,-5782.55,1025.8,13550.7,2407.17,-1845.63
0.082,-16056.7,-5910.97,1041.65,13505.8,2248.22,-1784.61
0.083,-16287.6,-5913.26,983.672,13462.5,2265.54,-1843.82
0.084,-16273.2,-5852.66,1001.22,13365,2289.64,-1823.7
0.085,-16282.7,-5958.61,949.545,13441.3,2500.64,-1908.71
0.086,-16183.9,-6046.45,1015.29,13511.4,2325.26,-1888.15
0.087,-16430.3,-5861.01,971.672,13426.1,2419.3,-1841.79
0.088,-16387.5,-5926.31,971.267,13423.4,2175.75,-1858.19
0.089,-16328.8,-5916.01,917.359,13474.2,2305,-1839.91
0.09,-16296.3,-5962.74,945.052,13558.2,2315.4,-1812.07
0.091,-16375.3,-5983.52,999.07,13554.8,2413.89,-1841.52
0.092,-16237.5,-5868.05,1001.17,13376.6,2350.24,-1852.02
0.093,-16342,-5811.71,948.241,13299.1,2263.49,-1913.81
0.094,-16124.3,-5853.02,943.235,13520.5,2217.07,-1759.35
0.095,-16196.7,-5893.06,958.683,13556,2113.84,-1776.92
0.096,-16283,-5788.64,976.914,13751.2,2142.87,-1881.33
0.097,-16107.5,-5758.99,956.729,13761.1,2255.31,-1895.04
0.098,-16233.8,-5839.44,947.042,13612.7,2136.61,-1871.73
0.099,-16364.9,-5965.57,995.333,13521.9,2207.81,-1884.11
0.1,-16246.1,-5839.4,1014.27,13418.8,2190.11,-1875.51
0.101,-16233,-5905.27,989.226,13387.1,2328.26,-1888.29
0.102,-16171.5,-5804.31,968.428,13590.7,2336.35,-1876.53
0.103,-16268.5,-5749.56,1013.95,13478.1,2352.32,-1855.74
0.104,-16212.5,-5712.36,956.819,13554.6,2338.44,-1819.13
0.105,-16083.2,-5869.37,1005.1,13546.1,2381.89,-1809.17
0.106,-16305.2,-5840.08,1018.15,13641.2,2308.67,-1837.31
0.107,-16243.1,-5787.4,953.034,13562.2,2216.26,-1831.32
0.108,-16371.7,-5720.67,994.224,13528.4,2054.69,-1807.8
0.109,-16303.9,-5808.52,976.857,13498.5,2179.51,-1854.86
0.11,-16428,-5710.2,1002.6,13534.2,2096.64,-1819.17
0.111,-16389.7,-5611.15,954.44,13695.9,2202.19,-1756.58
0.112,-16358.4,-5869.24,966.993,13658.2,2281.33,-1885.98
0.113,-16262.5,-5798.35,981.261,13447.4,2265.36,-1886.84
0.114,-16315.4,-5800.26,943.289,13619.6,2284.4,-1902.27
0.115,-16077.3,-5566.39,1008,13570.5,2217.4,-1943.25
0.116,-16178.6,-5707.7,1019.22,13641.2,2226.97,-1857.71
0.117,-16372.4,-5812.66,1051.37,13645,2189.07,-1843.31
0.118,-16285.8,-5851.78,1025.87,13652.6,2145.6,-1846.54
0.119,-16274.4,-5760.62,1052.92,13615,2200.82,-1829.98
0.12,-16255.9,-5736.5,966.105,13665.8,2297.97,-1843.68
0.121,-16399.7,-5710.49,981.855,13722.3,2130.59,-1845.67
0.122,-16141.1,-5641.08,949.707,13584.7,2097.41,-1781.21
0.123,-16116.1,-5656.56,944.622,13613.7,2163.62,-1762.85
0.124,-16226.7,-5756.92,909.899,13449.9,2206.53,-1780.63
0.125,-16194.9,-5722.11,935.532,13561.4,2244.44,-1896.75
0.126,-16263.9,-5756.88,934.741,13600,2127.05,-1821.04
0.127,-16177.8,-5877.97,967.096,13427.7,2228.95,-1831.51
0.128,-16243.1,-5848.44,980.672,13531.2,2314.66,-1913.68
0.129,-16399.6,-5858.86,994.171,13707.8,2264.55,-1823.18
0.13,-16417.1,-5930.97,984.083,13808.2,2266.69,-1846.67
0.131,-16133.2,-5940.53,992.329,13650,2231.96,-1963.61
0.132,-16146.6,-5797.88,960.811,13464.5,2447.09,-1906.01
0.133,-16105.2,-5882.55,921.251,13429.9,2328.5,-1887.85
0.134,-16199.5,-5891.97,962.848,13536.7,2130.57,-1842.14
0.135,-16246.1,-5834.34,979.836,13696,2330.18,-1813.06
0.136,-16482.3,-5776.16,1017.09,13741.2,2381.45,-1840.53
0.137,-16464.5,-5571.85,1019.24,13661,2329.73,-1882.07
0.138,-16272.6,-5648.9,1013.59,13664.2,2182.44,-1825.13
0.139,-16301.2,-5782.84,926.334,13651.5,2193.6,-1835.17
0.14,-16176,-5718.12,999.399,13678.8,2350.52,-1832.9
0.141,-16220.3,-5855.09,1006.77,13731.3,2347.12,-1811.97
0.142,-16153.8,-5792.09,1010.53,13795.3,2462.44,-1794.63
0.143,-16330,-5801.86,989.768,13605.3,2402.07,-1787.95
0.144,-16077.9,-5818.73,944.908,13429.5,2187.55,-1768.24
0.145,-16357.5,-5698.77,895.221,13623.6,2331.56,-1860.53
0.146,-16375.1,-5802.18,1005.38,13437,2360.41,-1941.43
0.147,-16335.9,-5851.32,985.13,13529.5,2259.97,-1874.93
0.148,-16081.8,-5690.56,1003.49,13414.8,2350.22,-1914.42
0.149,-15976.2,-5905.88,1038.27,13450.9,2453.86,-1843.51
0.15,-16167.8,-5958.19,1008.72,13486.6,2403.89,-1871.54
0.151,-16415.2,-5853.77,971.246,13493.5,2399.33,-1942
0.152,-16232.7,-5651.53,1028.36,13449.1,2308.68,-1893.3
0.153,-16145,-5825.35,1021.81,13438.9,2352.16,-1826.59
0.154,-16243.2,-5694.13,965.855,13399.9,2355.46,-1872.33
0.155,-16101.3,-5565.5,1024.93,13303.7,2266.85,-1876.72
0.156,-15989.7,-5748.92,985.656,13303.7,2436.68,-1858.68
0.157,-16162.4,-5768.17,937.936,13477.8,2444.14,-1852.12
0.158,-16458.7,-5836.77,929.472,13625,2480.85,-1869.68
0.159,-16349.1,-5887.11,954.984,13498.9,2689.67,-1912.84
0.16,-16090.1,-5728.76,953.176,13496.5,2627.43,-1953.33
0.161,-16212.4,-5664.43,974.149,13616.9,2405.51,-1974.05
0.162,-16456.8,-5741.79,1006.31,13597.6,2440.46,-1887.39
0.163,-16145.1,-5638.15,1015.74,13400.7,2541.77,-1966.67
0.164,-16098.7,-5553.06,979.921,13574.4,2584.42,-1894.02
0.165,-16092.1,-5560.37,992.292,13423.7,2438.18,-1949.47
0.166,-16008.5,-5607.39,1024.55,13554,2460,-1872.1
0.167,-16174.5,-5650.68,994.615,13436.2,2622.09,-1883.88
0.168,-16198.8,-5684.85,1006.46,13422.5,2694.69,-1917.11
0.169,-16480,-5632.32,1002.73,13443.8,2665.47,-1827.01
0.17,-16360.6,-5632.74,986.634,13290.2,2502.15,-1839.14
0.171,-16212.3,-5772.95,980.911,13160.7,2554.99,-1906.93
0.172,-16110.6,-5661.38,1018.4,13407.9,2570.41,-1858.94
0.173,-16191.4,-5612.38,1007.68,13439.4,2675,-1885.19
0.174,-16234.3,-5731.57,971.974,13446.3,2582.34,-1851.71
0.175,-16181.9,-5570.29,979.004,13295.6,2603.25,-1852.61
0.176,-16252.3,-5608.99,982.657,13321.3,2479.44,-1855.7
0.177,-16176.6,-5542.71,1031.32,13414.8,2563.17,-1920.52
0.178,-16321.6,-5677.1,985.7,13311.3,2657.14,-1865.17
0.179,-16347.1,-5653.89,1038.34,13401.6,2534.11,-1865.34
0.18,-16288.3,-5412.39,1004.63,13136.8,2613.27,-1914.73
0.181,-16049,-5580.54,958.922,13165.8,2467.12,-1905.97
0.182,-15993.3,-5701.92,949.841,13463.3,2419.63,-1847.78
0.183,-16024.2,-5653.46,997.512,13396.9,2464.18,-1878.64
0.184,-16219.1,-5270.51,1018.78,13346,2598.88,-1977.92
0.185,-16171.2,-5392.18,1006.67,13395.9,2614.78,-1928.14
0.186,-16168.8,-5502.23,1086.56,13290.7,2640.29,-1917.24
0.187,-16144.7,-5390.69,1068.31,13337.5,2584.52,-1920.36
0.188,-16177.4,-5540.7,1050.23,13428,2682.85,-1906.74
0.189,-16000.8,-5479.74,1051.15,13486.3,2743.82,-1964.78
0.19,-15817.1,-5352.77,1076.23,13343.6,2718.28,-1940.58
0.191,-15963.7,-5361.04,1110.69,13248.2,2601.6,-1923.17
0.192,-16077,-5313.1,1069.54,13319.7,2664.43,-1939.11
0.193,-16079.3,-5286.51,1089.95,13333.1,2606.15,-1894.93
0.194,-16041,-5364.19,1053.93,13376.6,2631.69,-1894.7
0.195,-16133.4,-5365.89,1096.8,13737.3,2649.85,-1914.63
0.196,-16289.9,-5383.25,1042.98,13587.4,2646.76,-1889.44
0.197,-16301.7,-5222.57,1031.97,13424.9,2682.58,-1942.5
0.198,-16026.9,-5329.4,1109.43,13235.9,2704.84,-1935.98
0.199,-16037,-5298.17,1111.92,13328.6,2576.41,-1905.07
0.2,-16039.3,-5216.4,1091.65,13390.6,2680.1,-1870.16
0.201,-16003.5,-5399.71,1084.36,13593.9,2715.6,-1937.54
0.202,-15870.5,-5311.03,1059.21,13568.9,2605.39,-1929.98
0.203,-16048,-5167.69,1028.38,13485,2576.23,-1934.29
0.204,-15950.2,-5182.27,1081.02,13218.1,2665.77,-1914.77
0.205,-16030.8,-5195.9,1128.44,13254.7,2637.42,-1917.18
0.206,-15999.2,-5218.34,1161.27,13524.6,2784.69,-1986.68
0.207,-15854.8,-5200.23,1096.44,13440.9,2730.03,-1914.11
0.208,-15938.8,-5252.05,1145.26,13401.8,2860.17,-1930.88
0.209,-15862.8,-5320.92,1095.65,13631,2729.07,-1960.16
0.21,-15974.6,-5243.18,1130.7,13405.8,2722.54,-1950.35
0.211,-16094.2,-5108.77,1105.42,13483.2,2837.72,-1946.83
0.212,-16117.2,-5125.63,1075.57,13480.4,2949.73,-1979.51
0.213,-16091.2,-5237.1,1057.81,13484.7,2939.7,-2067.03
0.214,-16206,-4902.07,1143.53,13494.8,2752.92,-1966.25
0.215,-16092.9,-5160.65,1220.73,13573,2637.99,-1950.79
0.216,-15960.7,-5033.47,1166.18,13528.8,2772.13,-1966.3
0.217,-16043.1,-4964.07,1202.63,13379.3,2850.66,-2031.34
0.218,-16027.3,-4900.32,1149.75,13498.1,2735.16,-2018.23
0.219,-15990.2,-5052.43,1147.48,13407.5,2899.78,-2090.34
0.22,-16152.8,-5031.64,1244.08,13549.8,2958.87,-2072.89
0.221,-16066,-4866.87,1226.83,13488.3,2884.88,-2055.22
0.222,-16123.1,-4796.35,1172.01,13454.9,2902.09,-2086.56
0.223,-16026.1,-4741.55,1196.82,13206.5,3079.81,-2105.62
0.224,-16097,-4703.81,1186.07,13277.8,3068.62,-2008.31
0.225,-16259.1,-4859.78,1088.56,13568.2,3011.07,-2095.81
0.226,-16198.9,-4730.46,1121.52,13513,3080.57,-2081.09
0.227,-15946.3,-4943.66,1252.18,13285.7,3058.74,-1981.66
0.228,-16064.8,-4777.14,1281.79,13273.3,3008.63,-2077.87
0.229,-16070,-4718.67,1191.62,13325.3,3070.72,-2123.16
0.23,-15986.8,-4644.94,1186.84,13377.2,3128.58,-2123.74
0.231,-16064.2,-4605.32,1245.98,13339.3,3129.4,-2092.89
0.232,-15945.4,-4649.56,1336.44,13625.4,3157.7,-2190.03
0.233,-15752.9,-4571.28,1277.68,13635.1,3139.38,-2150.02
0.234,-15845.9,-4613.64,1196.37,13406.9,3249.24,-2094.64
0.235,-15935.4,-4565.13,1265.4,13415.2,3228.28,-2113.72
0.236,-15942.8,-4376.2,1299.22,13454.1,3390.72,-2254.22
0.237,-16071.2,-4398.03,1299.75,13487,3343.84,-2251.77
0.238,-15996.5,-4357.47,1337.09,13283.8,3345.97,-2239.32
0.239,-15991.8,-4340.77,1277.14,13175.3,3312.14,-2162.03
0.24,-16005.9,-4254.03,1289.11,13266.1,3313.04,-2272.71
0.241,-15803.5,-4237.29,1364.87,13343.7,3511.18,-2263.62
0.242,-15818.7,-4277.18,1361.96,13350.9,3501.63,-2209.07
0.243,-15752.7,-4184.44,1353.92,13272.6,3465.08,-2246.17
0.244,-15678.9,-4066.68,1366.73,13277.3,3528.65,-2327.55
0.245,-15875.6,-3964.05,1397.93,13302.7,3719.48,-2370.39
0.246,-15877.8,-4055.98,1455.37,13351.6,3783.22,-2298.06
0.247,-15748.9,-3808.28,1464.45,13356.6,3633.19,-2249.91
0.248,-15826.6,-3859.16,1423.8,13315.7,3835.76,-2312.66
0.249,-15894.7,-3923.36,1457.74,13260.4,3982.14,-2340.64
0.25,-15821.1,-3760.03,1402.13,13167.9,3737.01,-2337.71
0.251,-15856.6,-3673.76,1403.64,13104.3,3788.73,-2292.42
0.252,-15761.8,-3747.97,1509.11,13352.2,3967.23,-2305.14
0.253,-15685.1,-3533,1535.51,13383.4,4083.82,-2381.97
0.254,-15886.6,-3526.06,1530.92,13359.1,4145.41,-2455.1
0.255,-15715.9,-3569.06,1518.83,13107.8,4152.2,-2368.38
0.256,-15622.6,-3510.4,1527.58,13081,4265.24,-2378.52
0.257,-15722.5,-3397.29,1546.25,13178.2,4304.94,-2410.11
0.258,-15498.8,-3166.16,1553.7,13400.4,4360.9,-2491.92
0.259,-15402.4,-3281.55,1588.56,13164.1,4357.21,-2478.82
0.26,-15572.5,-3255.35,1677.6,13266.3,4344.04,-2473.71
0.261,-15649.1,-3115.3,1657.05,13198.7,4461.9,-2500.7
0.262,-15547.7,-2973.95,1640.37,13263,4323,-2564.58
0.263,-15379.3,-3062.73,1576.95,13343.4,4390.11,-2428.43
0.264,-15533.4,-3027.36,1640.63,13143.6,4313.6,-2420.49
0.265,-15630.2,-2865.99,1712.96,13158,4483.94,-2537.64
0.266,-15468.5,-2803.93,1740.16,13318.6,4626.19,-2556.98
0.267,-15515.6,-2836.18,1731.2,13161.3,4587.48,-2601.92
0.268,-15584.6,-2802.95,1702.49,13140.8,4667.55,-2606.05
0.269,-15495.2,-2611.2,1683.38,13146.9,4710.91,-2585.26
0.27,-15329.2,-2542.15,1729.08,13222.1,4902.81,-2598.03
0.271,-15240.7,-2432.26,1760.78,13150.4,4933.07,-2607
0.272,-15377.7,-2332.06,1705.58,12886.3,5059.44,-2664.51
0.273,-15324,-2370.15,1782.81,13092.9,4881.04,-2592.42
0.274,-15321.9,-2368.86,1781.28,12953.2,5031.14,-2681.69
0.275,-15297,-2302.23,1817.02,13032.2,5087.14,-2675.5
0.276,-15257.7,-2159.37,1874.18,13011.3,5122.96,-2754.29
0.277,-15219.3,-2014.36,1866.23,12873.9,5030.28,-2758.47
0.278,-15310.5,-2048.59,1894.07,12794.3,5192.3,-2656.68
0.279,-15150.2,-2064.75,1905.52,12920.2,5183.66,-2714.48
0.28,-15308.6,-2090.19,1831.15,12878,5094.7,-2780.7
0.281,-15248.2,-1900.35,1894,12985.8,5316.58,-2747.19
0.282,-15076.7,-1739.2,1903.4,12816,5280.24,-2829.47
0.283,-15112.4,-1583,2008.91,12669.6,5250.87,-2772.74
0.284,-15322.7,-1719.51,1949.82,12781.5,5374.21,-2737.17
0.285,-15074.6,-1643.95,1937.39,13078.8,5381.63,-2682
0.286,-15019.3,-1544.12,1922.83,12998.5,5524.37,-2732.94
0.287,-15216.5,-1664.14,2036.58,12793.7,5467.64,-2809.04
0.288,-15149.8,-1432.74,2012.09,12695.4,5445.52,-2764.36
0.289,-15051.9,-1285.67,2048.69,12783,5591.38,-2758.48
0.29,-14851,-1248.82,2008.96,12898.6,5650.17,-2715.32
0.291,-15010.3,-1238.3,2024.31,12847.3,5689.59,-2827.53
0.292,-14988.6,-1237.3,2000.07,12751.7,5777.41,-2815.78
0.293,-15083.8,-1309.11,2072.47,12765,5779.08,-2872.41
0.294,-15036.6,-1327.36,2079.47,12845,5795.2,-2852.96
0.295,-15136.8,-1013.87,2089.28,12770.6,5796.59,-2851.95
0.296,-15105.3,-1066.83,2105.24,12837.4,5706.86,-2901.91
0.297,-14939.5,-1058.43,2146.14,12570.9,5822.83,-2849.46
0.298,-14890.9,-957.805,2123.88,12756.9,5812.13,-2927.13
0.299,-14805.5,-677.603,2089.55,12651.2,5823.83,-2907.97
0.3,-14775.6,-775.404,2066.05,12829.6,5781.78,-2894.71
0.301,-15004.3,-765.581,2138.58,12742.6,5856.68,-2824.97
0.302,-14896.7,-558.792,2131.33,12792.7,5676.21,-2884.52
0.303,-14705.3,-471.248,2116.7,12743.6,6109.48,-2948.81
0.304,-14834,-594.834,2165.45,12647.8,6136.33,-2958.92
0.305,-14798,-486.164,2198.49,12584.6,6043.76,-2893.41
0.306,-14919.4,-356.408,2156.56,12634.9,6066.9,-2755.61
0.307,-15034.4,-377.198,2176.44,12734.4,6089.58,-2855.53
0.308,-14760.5,-447.386,2211.86,12730.8,6080.33,-2926.02
0.309,-14797.6,-161.361,2263.69,12647.9,6159.73,-2888.69
0.31,-14817.2,-228.455,2214.66,12591.3,6167.39,-2856.43
0.311,-14665.6,-162.215,2266.29,12609.8,6277.7,-2931.99
0.312,-14817.8,-149.307,2270.79,12741.8,6346.36,-2912.18
0.313,-14792.3,-65.7326,2162.72,12445.7,6462.83,-2930.38
0.314,-14573.7,-31.257,2211.08,12529,6394.3,-2924.67
0.315,-14584.3,-42.7919,2194.15,12592.9,6408.17,-2916.67
0.316,-14581.1,66.2497,2252.63,12786.3,6338.62,-2929.51
0.317,-14647.6,129.768,2321.34,12855.9,6438.46,-2947.89
0.318,-14628.7,264.219,2330.72,12423.9,6561.11,-2995.17
0.319,-14682.7,330.256,2280.41,12312.9,6571.06,-2992.58
0.32,-14787.6,273.76,2346.55,12398.8,6564.98,-2984.15
0.321,-14754.2,323.744,2332,12366.6,6522.24,-2954.48
0.322,-14677.3,485.67,2321.1,12483.3,6644.57,-2985.41
0.323,-14688.4,599.399,2403.04,12560.2,6650.87,-2938.48
0.324,-14843.6,496.575,2401.94,12289.9,6573.7,-2888.9
0.325,-14836.3,559.297,2371.01,12412,6725.71,-2966.67
0.326,-14701.8,678.063,2353.86,12346.9,6721.66,-2957.21
0.327,-14559.8,767.392,2440.73,12470.8,6712.77,-3015.84
0.328,-14651.2,684.733,2420.23,12468.1,6846.14,-2996.35
0.329,-14743.7,605.073,2410.39,12549.5,6791.43,-2961.66
0.33,-14577.3,740.146,2382.61,12673.2,6804.2,-2983.86
0.331,-14558.4,783.969,2421,12553.9,6861.1,-2982.48
0.332,-14491,910.532,2472.56,12482,6882.3,-2992.08
0.333,-14535.8,897.439,2481.41,12408.1,6854.84,-2937.22
0.334,-14671.5,810.237,2477.98,12340.2,6766.01,-2947.48
0.335,-14606.9,798.89,2489.99,12451.2,6843,-2939.17
0.336,-14828.1,880.378,2514.31,12496.1,6996.16,-2930.15
0.337,-14623.1,980.733,2586.4,12444.2,7003.7,-3010.81
0.338,-14619.2,1107.39,2579.19,12455.8,7081.82,-3038.47
0.339,-14552.2,1056.35,2535.92,12255.2,6919.99,-3016.14
0.34,-14572.4,1053.52,2551.96,12400.3,7014.74,-2965.59
0.341,-14623.7,1085.96,2601.65,12409.2,7148.4,-2967.01
0.342,-14607.4,1217.69,2547.53,12521.9,7213.84,-3001.01
0.343,-14625.8,1212.37,2518.56,12549.3,7121.39,-3045.12
0.344,-14608.1,1184.52,2593.14,12532.2,7084.94,-2979.91
0.345,-14588.7,1126.24,2555.26,12493.2,7116.67,-2965.47
0.346,-14586.9,1154.73,2583.5,12516,7103.88,-2971.56
0.347,-14766,1181.53,2618.77,12339.1,6967.56,-2992.86
0.348,-14693,1279.49,2564.84,12227.1,7093.07,-2981.82
0.349,-14741.4,1354.69,2558.4,12289.1,7027.94,-2960.37
0.35,-14810.7,1487.55,2584.62,12213.7,7026.7,-2893.56
0.351,-14770.4,1372.81,2607.98,12301.6,7165.21,-2959.36
0.352,-14872.8,1389.8,2619.39,12405,7052.64,-3042.76
0.353,-14713,1420.4,2645.25,12515.1,7202.83,-2946.22
0.354,-14617.4,1517.2,2647.02,12298.8,7061.19,-3020.91
0.355,-14683.2,1515.37,2617.2,12425.8,7158.69,-2980.02
0.356,-14574.6,1615.93,2611.83,12246,7159.11,-2920.56
0.357,-14779.9,1576.45,2624.78,12257.4,7170.18,-2875.59
0.358,-14569.7,1431.06,2618.9,12262.9,7099.03,-2881.18
0.359,-14540.7,1558.06,2639.73,12429.9,7146.42,-2882.08
0.36,-14698.6,1681.28,2640.22,12280.7,6955.95,-2905.16
0.361,-14708.1,1700.66,2661.9,12217,6956.85,-2849.74
0.362,-14696.5,1639.33,2680.87,12253,7067.88,-2853.02
0.363,-14730.1,1456.55,2726.52,12354.6,7072.09,-2848.02
0.364,-14784.6,1672.21,2695.81,12263.4,7094.84,-2890.39
0.365,-14693.4,1651.71,2643.03,12338.5,7056.76,-2891.96
0.366,-14824.2,1661.85,2661.21,12279.5,7076.35,-2791.78
0.367,-14783.5,1493.79,2673.64,12344.7,7141.79,-2814.81
0.368,-14881.7,1618.65,2609.97,12370.6,7104.55,-2760.87
0.369,-14750.4,1573.05,2678.3,12153.1,6847.8,-2723.4
0.37,-14745.7,1572.16,2602.76,12360.3,7023.98,-2740.92
0.371,-14841.6,1689.48,2656,12396.3,6980.47,-2769.24
0.372,-14580.8,1665.77,2648.7,12147.6,6928.78,-2780.64
0.373,-14678.6,1502.59,2573.77,12285.3,6906.51,-2763.49
0.374,-14826.3,1649.88,2563.43,12590.7,6971.21,-2796.71
0.375,-14755.4,1689.11,2603.34,12520.7,6975.25,-2833.04
0.376,-14794.7,1587.67,2625.67,12531,6910.31,-2824.59
0.377,-14899.5,1653.48,2635.61,12528.6,7099.78,-2704.85
0.378,-14812.5,1605.95,2670.49,12510.3,6995.96,-2741.73
0.379,-14936.7,1624.24,2558.97,12397.5,6904.15,-2730.19
0.38,-14844.9,1542.97,2503.91,12421.3,6977.35,-2772.99
0.381,-15098.5,1550.12,2622.02,12424.6,7006.06,-2797.07
0.382,-15066.9,1539.69,2601.64,12363.7,6888.5,-2721.2
0.383,-15086.3,1468.32,2547.22,12497.2,6964.13,-2733.5
