Frame number,1661
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
s,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm
0.073,-25556.8,-18574.8,-795.349,15482.7,3357.72,-2994.25
0.074,-25608.6,-18540.7,-831.391,15574.2,3230.48,-2996.7
0.075,-25702.2,-18621.1,-849.756,15629.1,3401.15,-3144.55
0.076,-25694.3,-18672.4,-825.09,15552,3487.76,-3144.13
0.077,-25780.7,-18659.7,-850.22,15479,3619.53,-3258.08
0.078,-25705,-18720.9,-872.855,15254.8,3751.63,-3206.39
0.079,-25559.9,-18675.8,-845.307,15270.1,3747.01,-3197.94
0.08,-25711.2,-18615.7,-786.186,15248,3775.85,-3265.53
0.081,-25797.9,-18621.8,-810.838,15127.4,3827.81,-3299.31
0.082,-25790,-18742.1,-760.466,15200.6,3961.03,-3358.05
0.083,-25720.4,-18645.9,-867.2,15329.8,3978.23,-3391
0.084,-25848.6,-18787.9,-922.27,15214,4153.65,-3440.5
0.085,-25876.1,-18814.2,-856.149,15399,4369.49,-3463.2
0.086,-25744.6,-18755.3,-840.618,15209.3,4412.78,-3567.62
0.087,-25768.3,-18847.5,-824.579,15180.1,4362.49,-3593.48
0.088,-25762.5,-18864.8,-875.881,15202,4550.08,-3632.71
0.089,-25932.5,-18732.4,-847.227,15306.4,4676.25,-3658.18
0.09,-25805.6,-18668.1,-848.581,15317.4,4777.75,-3779.73
0.091,-25881.3,-18940.4,-798.243,15184.9,5030.4,-3960.87
0.092,-25850.4,-18735.9,-840.212,15014.5,5251.55,-3983.59
0.093,-25801.2,-18650.3,-868.161,14910.5,5207.1,-3951.84
0.094,-25896.2,-18869.3,-902.161,15104.7,5389.4,-4036.2
0.095,-25831.3,-18843.6,-823.728,14940.2,5471.17,-4024.64
0.096,-25747.1,-18881.8,-793.851,14815.8,5520.33,-4150.15
0.097,-25803.7,-18854.2,-814.261,14911.6,5541.91,-4207.69
0.098,-25893.8,-18783,-816.258,14970.6,5669.62,-4250.18
0.099,-25954.1,-18776.9,-865.519,14875,5832.81,-4466.4
0.1,-25909.7,-18771.4,-892.191,14828.8,6061.06,-4591.95
0.101,-25849.5,-18827.4,-878.532,15014.1,6144.69,-4555.39
0.102,-25737.3,-18803.4,-837.434,14788.2,6219.74,-4607.01
0.103,-25711.3,-18713.6,-841.744,14726.3,6194.54,-4686.46
0.104,-25830,-18811.6,-884.626,14770.6,6426.75,-4789.69
0.105,-25785.1,-19016.3,-914.326,14799,6511.49,-4851.68
0.106,-25679.6,-18755.1,-793.683,14744.4,6591.78,-4915.42
0.107,-25639.1,-18784,-855.67,14751.4,6565.65,-4893.33
0.108,-25723.9,-18910.2,-798.862,14804.5,6851.13,-4988.86
0.109,-25877.3,-18665.7,-786.067,14705.9,6985.07,-5095.09
0.11,-25788.1,-18683.4,-824.529,14828.2,6995.43,-5185.73
0.111,-25702,-18806.7,-909.504,14537.8,7192.63,-5099.56
0.112,-25651.1,-18866.6,-868.931,14630.3,7404.39,-5226.67
0.113,-25787.5,-18771.2,-884.204,14702.9,7353.83,-5358.45
0.114,-25578.5,-18874.1,-821.651,14639.3,7394.4,-5406.56
0.115,-25552.1,-18815.9,-870.092,14439.4,7458.37,-5427.07
0.116,-25712.7,-18632.8,-865.602,14519.2,7618.97,-5507.75
0.117,-25675.1,-18746.5,-880.286,14654.8,7757.54,-5562.65
0.118,-25661.2,-18722.3,-840.751,14439,7763.74,-5563.5
0.119,-25575.2,-18730.2,-863.221,14359.1,7790.79,-5626.47
0.12,-25467.5,-18861.7,-898.597,14387.1,7948.39,-5668.76
0.121,-25508.6,-18860.5,-814.523,14466,7959.44,-5694.87
0.122,-25460.9,-18772.4,-831.15,14342.4,8080.22,-5771.91
0.123,-25499.7,-18819.9,-837.683,14384.6,8129.12,-5807
0.124,-25644.3,-18800.5,-903.141,14519.7,8236.5,-5924.41
0.125,-25668.8,-18654.6,-813.051,14557,8333.47,-5963.1
0.126,-25620.2,-18678.9,-785.263,14482.4,8447.26,-5981.06
0.127,-25734.7,-18729.2,-813.383,14468.3,8515.01,-5936.99
0.128,-25545.2,-18730.8,-787.391,14522.3,8756.96,-5925.36
0.129,-25671,-18779.7,-833.257,14348.1,8717.66,-6037.78
0.13,-25565,-18803.6,-817.725,14412.9,8656.59,-6091.48
0.131,-25273,-18668.3,-741.142,14237.5,8836.78,-6166.74
0.132,-25601,-18696.2,-759.364,14115.7,8939.64,-6219.53
0.133,-25463.5,-18714.6,-750.42,14086.9,9088.72,-6256.27
0.134,-25544.1,-18850.3,-708.783,14172.8,9140.25,-6270.11
0.135,-25582.7,-18747.3,-758.012,14254.9,9174.28,-6261.62
0.136,-25462,-18621.6,-711.559,14122.3,9202.68,-6378.69
0.137,-25661.7,-18765.9,-734.799,13973.6,9207.84,-6348.03
0.138,-25568.9,-18738.9,-738.33,14039,9411.21,-6325.73
0.139,-25675.8,-18712.3,-779.306,14066.3,9570.97,-6320.92
0.14,-25828.3,-18818.4,-744.164,13917.7,9529,-6427.55
0.141,-25563.8,-18659.5,-729.038,13965.8,9356.79,-6460.75
0.142,-25705.1,-18793.8,-728.35,13798.1,9765.6,-6457.23
0.143,-25705.2,-18912.5,-792.624,13785,9832.22,-6535.64
0.144,-25539.6,-18706.1,-780.822,14031.8,10033.6,-6507.77
0.145,-25695.3,-18685.3,-767.795,13827.7,10185.4,-6611.44
0.146,-25563.4,-18844.9,-798.193,13836.9,10232.4,-6611.49
0.147,-25668.5,-18954.1,-755.077,13703.4,10289.6,-6544.6
0.148,-25661.8,-18937.8,-703.444,13781.6,10192.2,-6634.85
0.149,-25776.5,-18945.7,-697.579,13973.5,10369.7,-6730.97
0.15,-25869,-18997.4,-697.118,13837.3,10516.7,-6664.33
0.151,-25708.4,-18946.1,-764.555,13700.8,10598.3,-6687.75
0.152,-25789.8,-19091,-735.939,13621,10712.2,-6782.86
0.153,-25797.7,-18925.6,-712.577,13754.1,10600.2,-6798.84
0.154,-25744.4,-19067.1,-703.884,13772.7,10859.4,-6792.22
0.155,-25883.7,-19120.3,-754.962,13694.5,10850.5,-6740.98
0.156,-25826.8,-19217.5,-741.735,13493.6,10936.2,-6765.63
