Frame number,1661
First frame,1
Point frequency,200
Analog frequency,1000

Time,GRW1.F,,,GRW1,,,GRW2.F,,,GRW2,,
0.355,-15.902,61.7303,352.335,250.777,977.239,0,12.163,-51.6698,242.891,154.89,1450.52,0
0.36,-15.3449,61.6928,351.863,250.53,977.802,0,12.1262,-51.7711,243.925,155.743,1450.39,0
0.365,-15.4492,62.0159,351.919,249.6,976.916,0,11.2764,-52.6213,243.965,156.28,1449.87,0
0.37,-14.8174,61.8172,350.321,249.728,977.42,0,10.8016,-52.3101,244.723,157.97,1449.87,0
0.375,-14.4934,61.6011,350.234,249.116,977.344,0,9.93378,-53.011,246.886,158.535,1451.52,0
0.38,-14.5277,61.6074,349.162,248.418,976.62,0,9.1062,-52.6656,245.424,159.777,1450.95,0
0.385,-14.1782,61.3795,347.594,248.593,976.7,0,8.71371,-53.0182,246.635,160.227,1450.54,0
0.39,-14.1846,61.689,346.352,247.628,976.58,0,8.48078,-53.2204,246.866,161.629,1450.45,0
0.395,-13.7907,61.304,345.943,247.639,976.692,0,7.77304,-53.2746,248.21,162.289,1449.45,0
0.4,-13.533,61.6164,346.855,247.112,975.866,0,7.71347,-53.6312,248.755,162.008,1450.04,0
0.405,-13.7464,61.0403,344.004,246.756,976.582,0,7.13727,-53.7664,251.8,163.174,1450.66,0
0.41,-13.8513,60.9863,344.25,245.956,975.848,0,6.84317,-54.2663,250.539,163.527,1449.73,0
0.415,-13.307,61.4493,341.574,245.669,975.568,0,6.63549,-54.6471,252.361,163.191,1449.97,0
0.42,-12.9409,60.9612,342.448,245.175,975.813,0,6.63038,-54.6542,253.619,164.769,1450.66,0
0.425,-12.9786,60.352,341.016,244.51,975.208,0,6.59406,-54.8519,253.028,163.864,1449.76,0
0.43,-13.0772,60.6478,338.222,244.046,975.839,0,6.71546,-55.2889,251.638,164.057,1449.94,0
0.435,-12.5348,60.824,338.866,244.384,974.858,0,6.79567,-55.252,254.414,164.637,1449.6,0
0.44,-12.3019,61.1325,338.417,242.925,974.953,0,7.06647,-55.3206,254.727,163.9,1449.31,0
0.445,-12.359,60.8426,339.626,242.671,974.666,0,7.43431,-55.343,254.961,163.767,1450.73,0
0.45,-12.3953,61.162,337.875,241.638,973.654,0,7.56042,-55.1532,254.879,163.571,1451.33,0
0.455,-12.6679,61.0314,338.648,241.474,973.254,0,7.77637,-55.5374,255.067,163.747,1449.88,0
0.46,-12.392,61.2863,337.58,240.184,973.833,0,8.30158,-55.7896,255.548,163.53,1449.4,0
0.465,-12.017,61.7996,337.672,239.954,973.346,0,8.34303,-55.8356,255.614,163.301,1450.86,0
0.47,-11.802,61.8209,337.235,239.109,971.791,0,8.39171,-56.2374,255.876,162.936,1450.03,0
0.475,-11.527,61.9766,337.554,238.098,971.645,0,8.40399,-56.0562,256.583,163.161,1451.28,0
0.48,-10.8159,62.0107,336.122,238.043,971.961,0,8.65485,-56.0413,255.484,163.137,1449.91,0
0.485,-10.8788,61.6909,336.978,237.381,971.52,0,8.62334,-56.1214,256.415,163.831,1451.09,0
0.49,-10.8947,61.7049,335.345,237.134,971.598,0,8.70972,-56.4641,255.747,163.215,1450.71,0
0.495,-10.6044,61.9503,335.891,236.513,971.584,0,9.00974,-56.6374,256.538,162.735,1450.1,0
0.5,-10.5583,61.5352,337.189,235.294,970.743,0,9.47928,-56.1573,257.539,162.872,1450.21,0
0.505,-10.7801,62.2546,334.185,235.001,970.515,0,9.6048,-57.021,256.963,162.817,1450.71,0
0.51,-10.5122,61.7028,334.853,234.779,970.782,0,10.0604,-57.5133,257.029,161.993,1451.02,0
0.515,-10.4001,61.5587,335.793,233.858,969.419,0,9.96473,-57.2491,255.497,162.997,1450.65,0
0.52,-10.4205,62.258,334.736,233.621,969.979,0,10.1521,-57.3912,257.628,162.767,1450.86,0
0.525,-10.1913,61.7229,335.628,232.601,969.918,0,10.6781,-57.4968,256.677,161.42,1450.82,0
0.53,-10.3023,62.1616,336.773,231.652,968.398,0,10.6735,-57.3701,256.781,161.24,1450.98,0
0.535,-9.7884,62.1259,336.159,230.017,968.927,0,10.7253,-57.7505,256.984,161.514,1451.09,0
0.54,-9.62179,62.5054,335.879,230.342,968.243,0,10.5886,-57.13,254.895,160.883,1450,0
0.545,-9.39886,62.5428,338.03,229.339,968.229,0,10.3984,-56.9712,253.429,161.345,1450.88,0
0.55,-9.22657,62.9596,335.684,227.914,967.795,0,10.6851,-56.9645,255.552,161.699,1450.06,0
0.555,-9.33024,63.1993,335.452,227.264,967.495,0,11.0037,-56.5016,254.73,161.489,1450.84,0
0.56,-8.79416,63.4465,336.089,225.929,966.678,0,10.0121,-56.3786,253.785,161.056,1450.25,0
0.565,-8.09162,63.5589,336.131,224.469,966.203,0,9.90175,-56.4738,254.241,161.504,1450.37,0
0.57,-7.75644,63.7432,336.336,223.557,966.557,0,10.1664,-56.3418,252.769,161.719,1451.41,0
0.575,-7.60349,63.7543,334.807,222.728,966.099,0,9.8449,-55.7365,252.691,162.45,1450.59,0
0.58,-7.31005,63.6875,336.19,221.619,965.779,0,9.98371,-55.7562,251.775,161.784,1449.92,0
0.585,-6.42032,63.3746,334.928,220.281,966.164,0,10.0446,-55.8488,254.227,161.77,1450.06,0
0.59,-5.96095,63.1695,333.858,220.223,965.883,0,10.4318,-55.7646,255.131,161.701,1450.36,0
0.595,-5.64865,63.2422,333.783,218.757,965.28,0,10.77,-56.1226,255.323,161.78,1450.46,0
0.6,-4.8309,63.0068,335.141,217.225,964.474,0,10.9092,-55.8501,255.116,162.904,1449.95,0
0.605,-4.71798,62.7743,332.676,216.897,964.101,0,11.2686,-56.2344,257.964,163.004,1450.62,0
0.61,-4.8788,63.3334,332.356,216.366,964.742,0,11.4062,-56.2964,256.529,163.32,1449.98,0
0.615,-4.22518,62.3903,331.265,215.121,964.607,0,11.0509,-56.7113,257.52,163.221,1450.39,0
0.62,-3.98035,62.8903,329.848,214.402,965.225,0,11.6844,-56.5109,259.039,163.315,1449.84,0
0.625,-3.85762,62.5036,330.456,214.212,964.364,0,11.465,-56.4993,259.511,163.594,1450.09,0
0.63,-3.61926,62.3218,327.954,213.425,964.358,0,11.3346,-56.4277,259.587,164.191,1450.13,0
0.635,-3.29774,62.3916,329.208,213.118,964.236,0,11.266,-56.7183,260.613,164.296,1449.63,0
0.64,-3.16742,62.2945,327.662,212.323,963.593,0,10.8409,-57.1794,261.348,164.945,1450.49,0
0.645,-2.93577,61.7987,325.302,211.745,964.116,0,11.1605,-57.1864,261.909,165.31,1450.04,0
0.65,-2.29629,61.8716,326.186,210.893,963.135,0,10.871,-57.0596,260.832,165.242,1449.24,0
0.655,-2.28226,61.493,324.134,210.381,964.094,0,10.3059,-57.2949,263.506,166.122,1449.23,0
0.66,-1.85463,61.3036,323.577,209.343,963.912,0,10.2194,-57.2055,263.008,165.69,1448.37,0
0.665,-1.76841,60.8507,320.123,209.029,964.228,0,10.5919,-56.6674,263.096,165.8,1449.6,0
0.67,-1.0448,60.5172,320.878,208.446,963.625,0,10.4146,-57.0774,264.316,165.969,1448.97,0
0.675,-1.228,61.0267,319.924,207.996,963.453,0,10.1268,-56.9769,263.867,167.135,1449.41,0
0.68,-1.13894,60.3425,318.881,207.207,964.119,0,9.39473,-56.756,265.446,167.304,1448.76,0
0.685,-0.826345,60.2512,319.356,207.235,963.647,0,9.07825,-56.6507,263.784,167.482,1448.12,0
0.69,-0.685793,59.9894,320.063,206.79,963.665,0,8.90853,-56.5392,263.783,168.621,1447.58,0
0.695,-0.25064,59.8518,318.472,206.903,964.633,0,8.44174,-56.6949,266.116,168.093,1448.11,0
0.7,-0.164692,59.8084,319.871,206.696,964.526,0,8.3729,-55.8454,263.283,169.344,1447.32,0
0.705,0.573576,59.9236,319.773,205.924,964.268,0,7.55115,-55.8018,265.483,170.101,1446.84,0
0.71,0.361945,59.4672,319.67,206.359,964.857,0,7.2697,-55.6486,266.494,170.683,1447.67,0
0.715,0.366947,60.0505,319.464,205.964,964.511,0,6.91267,-55.3168,264.581,171.572,1446.1,0
0.72,0.594749,60.0948,318.949,206.308,964.914,0,6.45891,-54.4952,265.53,172.175,1445.81,0
0.725,0.55032,59.7913,320.833,206.661,964.42,0,5.9283,-54.9842,266.587,173.544,1446.35,0
0.73,0.592601,60.015,319.103,206.799,965.161,0,5.65825,-54.9699,267.194,174.346,1445.52,0
0.735,0.345732,60.2486,318.662,206.596,965.918,0,5.12958,-54.4997,267.089,174.82,1444.63,0
0.74,-0.327674,59.5362,317.179,207.217,966.135,0,4.52914,-54.4476,268.946,175.813,1443.35,0
0.745,-0.438831,59.6728,318.395,206.311,965.918,0,3.73674,-53.9424,269.613,177.704,1443.12,0
0.75,-1.22281,59.2459,317.554,206.799,964.85,0,3.30613,-54.1783,269.448,178.99,1442.62,0
0.755,-1.22416,59.4104,316.652,207.528,965.398,0,2.84808,-53.9118,269.392,181.286,1441.88,0
0.76,-1.38958,58.9491,314.578,207.372,966.465,0,1.81683,-53.1692,270.517,182.082,1441.28,0
0.765,-2.12281,58.3374,314.462,207.894,966.271,0,1.33105,-52.9556,272.101,182.893,1440.52,0
0.77,-2.44109,57.8456,316.322,208.27,966.429,0,0.737837,-52.6857,271.715,184.477,1440.41,0
0.775,-2.89543,57.0924,312.853,208.812,967.325,0,-0.599592,-52.1749,269.855,185.987,1438.8,0
0.78,-3.23823,56.3148,312.818,210.015,966.679,0,-1.57112,-51.844,271.892,187.712,1438.13,0
0.785,-3.65241,55.5996,311.801,209.655,967.217,0,-2.24987,-51.2692,271.054,189.818,1437.86,0
0.79,-4.24968,54.8245,312.295,210.295,966.832,0,-3.32712,-50.5282,270.696,190.647,1437.29,0
0.795,-4.53933,54.2081,307.992,210.777,968.528,0,-3.65388,-49.0367,268.169,191.644,1436.27,0
0.8,-6.00092,53.4786,304.368,211.15,968.897,0,-4.79807,-48.4359,265.476,192.833,1434.94,0
0.805,-6.20413,52.361,300.826,212.086,968.555,0,-4.85606,-47.8879,265.424,193.839,1435.35,0
0.81,-7.48543,51.2729,297.951,211.834,968.827,0,-4.91034,-47.236,261.821,194.537,1435.62,0
0.815,-8.33992,50.2905,292.784,212.553,968.992,0,-5.60725,-45.8029,257.988,194.99,1433.86,0
0.82,-9.22256,48.8161,287.248,212.963,969.618,0,-4.87864,-44.2676,257.009,195.811,1434.18,0
0.825,-10.056,46.9714,281.609,213.653,968.856,0,-5.4054,-43.8613,250.837,196.159,1432.86,0
0.83,-10.7326,44.9095,275.157,213.621,969.813,0,-5.21263,-42.9869,244.318,195.714,1433.15,0
0.835,-11.467,43.1901,270.139,213.545,969.27,0,-5.39995,-41.9506,238.194,195.813,1433.65,0
0.84,-11.3086,41.845,262.062,213.8,970.634,0,-5.40569,-40.3003,228.885,196.462,1431.34,0
0.845,-10.0857,40.3492,254.001,215.223,970.278,0,-5.82234,-38.88,223.732,196.816,1430.92,0
0.85,-13.7744,41.3141,244.528,213.803,969.95,0,-6.50328,-37.316,219.045,196.546,1431.65,0
0.855,-15.2944,38.0859,238.479,213.019,969.053,0,-6.34768,-36.3183,211.865,197.49,1431.4,0
0.86,-14.1338,35.0766,230.669,212.533,969.144,0,-6.33008,-35.1438,207.379,196.832,1430.62,0
0.865,-13.1263,34.2962,225.394,210.16,967.225,0,-6.37623,-34.4395,203.78,197.634,1428.84,0
0.87,-10.9872,33.1521,221.859,208.913,966.649,0,-6.16195,-34.0978,199.034,199.92,1429.69,0
0.875,-9.79148,32.6721,212.927,207.003,967.496,0,-6.28942,-34.1921,198.805,200.626,1430.89,0
0.88,-9.55262,31.8183,206.277,206.526,967.162,0,-5.59547,-34.1143,195.173,201.713,1427.35,0
0.885,-9.20412,30.8177,200.675,203.926,966.294,0,-5.43659,-34.0549,196.477,202.152,1429.01,0
0.89,-8.61398,30.254,197.676,201.211,965.723,0,-4.78006,-34.8541,196.097,203.12,1428.14,0
0.895,-8.04821,29.9682,191.822,200.34,964.664,0,-4.19645,-35.3262,196.391,202.609,1427.85,0
0.9,-6.66443,30.1731,186.607,198.48,964.84,0,-3.15214,-35.8359,196.269,204.34,1429.14,0
0.905,-5.37876,30.24,180.736,198.758,964.247,0,-2.7016,-36.294,195.286,205.593,1426.92,0
0.91,-3.844,30.1171,175.282,196.434,963.43,0,-2.18369,-36.8802,197.965,206.609,1427.46,0
0.915,-1.8665,30.3809,170.922,194.839,963.218,0,-2.47732,-38.1673,201.635,208.458,1425.77,0
0.92,-0.77157,30.5351,168.289,194.295,962.967,0,-2.75049,-39.8879,206.631,209.967,1424.62,0
0.925,0.201056,31.4081,164.083,194.541,965.311,0,-2.93408,-41.3804,214.023,212.193,1423.22,0
0.93,1.85752,31.6228,165.2,195.505,964.58,0,-3.52118,-42.8381,218.941,214.934,1422.17,0
0.935,3.08066,32.7166,166.146,197.295,965.774,0,-4.80867,-43.5311,225.186,216.77,1421.22,0
0.94,3.48635,33.9678,170.227,200.384,965.558,0,-5.90785,-44.0402,227.597,218.59,1421.61,0
0.945,3.71226,34.7969,174.052,202.904,968.419,0,-7.1969,-44.1836,227.219,220.731,1421.23,0
0.95,3.11841,36.3116,183.826,209.101,969.12,0,-8.35904,-44.611,229.728,221.18,1422.01,0
0.955,1.32161,37.3453,193.373,212.955,971.004,0,-9.04645,-45.2604,229.213,222.712,1420.8,0
0.96,-1.38035,38.6139,201.819,216.864,971.117,0,-8.77741,-46.3494,231.572,223.437,1421.53,0
0.965,-3.65474,39.6013,209.661,221.008,972.81,0,-7.85391,-48.9387,236.28,224.767,1420.88,0
0.97,-5.24873,40.5981,216.259,224.254,974.117,0,-7.19464,-50.418,240.654,226.535,1421.48,0
0.975,-6.22872,42.1193,223.055,226.223,973.93,0,-6.39738,-51.2402,241.75,227.478,1420.52,0
0.98,-6.26206,43.7174,227.075,226.634,975.719,0,-5.49972,-51.6947,243.184,227.751,1420.81,0
0.985,-5.08406,44.2656,227.908,228.344,976.382,0,-5.75739,-51.5898,243.997,228.74,1419.05,0
0.99,-3.671,45.6243,232.508,229.188,974.598,0,-6.86164,-51.1513,242.014,229.362,1419.95,0
0.995,-2.14849,46.0806,235.719,228.43,976.66,0,-7.79497,-51.0977,243.674,230.418,1421.53,0
1,-1.49672,46.5329,236.93,228.702,976,0,-8.68872,-51.2622,246.766,229.621,1420.13,0
1.005,-0.281813,47.7265,242.009,227.644,975.009,0,-8.64662,-51.5609,249.699,230.553,1421.12,0
1.01,0.544598,48.7404,243.614,227.654,975.915,0,-8.68616,-53.3128,254.612,231.884,1420.27,0
1.015,0.934227,49.8588,244.796,227.704,976.764,0,-8.46073,-54.1809,261.556,232.546,1419.96,0
1.02,2.31487,50.9106,245.969,226.403,976.843,0,-7.95245,-55.171,265.217,232.342,1419.79,0
1.025,2.90103,52.2801,249.226,225.943,976.035,0,-7.42928,-54.8137,266.487,232.686,1418.75,0
1.03,4.0682,53.7984,255.441,226.74,976.119,0,-7.54815,-55.4373,270.068,231.669,1420.51,0
1.035,3.97982,54.7729,259.989,226.382,976.692,0,-7.38049,-54.7159,268.671,231.98,1420.23,0
1.04,3.61076,56.6872,266.922,227.23,976.997,0,-7.51438,-54.0804,266.336,232.21,1420.45,0
1.045,2.62732,56.5186,272.704,226.909,975.48,0,-7.79326,-53.8861,264.156,231.286,1419.37,0
1.05,1.19743,56.8372,275.963,227.893,976.876,0,-7.82964,-52.8161,260.889,231.019,1418.97,0
1.055,0.548403,56.375,280.588,228.342,976.15,0,-7.27602,-52.0806,259.578,231.13,1420.27,0
1.06,-0.205568,56.412,280.703,228.432,976.987,0,-6.64526,-52.1151,259.535,230.076,1419.95,0
1.065,0.123598,56.5292,284.032,227.998,977.033,0,-5.90133,-51.7324,258.618,229.846,1420.53,0
1.07,0.0837821,56.2656,287.58,228.475,977.271,0,-6.22527,-50.8185,260.341,229.34,1419.87,0
1.075,-0.0923171,56.9193,291.706,228.455,977.047,0,-5.75018,-50.5094,261.288,229.403,1420.85,0
1.08,-0.29573,57.2073,295.583,228.617,976.968,0,-6.13822,-49.391,263.882,228.922,1420.87,0
1.085,-0.0531125,57.5116,296.127,228.91,977.328,0,-6.05013,-48.2731,266.897,228.827,1421.37,0
1.09,-0.429219,57.0098,298.76,228.836,977.127,0,-6.45462,-47.9162,266.3,229.39,1420.84,0
1.095,-1.16366,56.8247,298.867,228.9,976.769,0,-6.96424,-47.803,270.403,229.329,1420.65,0
1.1,-1.32484,56.718,299.03,229.319,976.947,0,-7.55963,-47.3888,272.352,229.188,1420.15,0
1.105,-1.11667,55.9892,300.97,228.591,976.996,0,-7.86192,-47.3176,272.893,229.071,1420.1,0
1.11,-1.20034,55.864,305.253,228.226,976.292,0,-8.38168,-47.4274,275.678,228.296,1420.72,0
1.115,-1.96396,55.4457,303.157,228.859,977.07,0,-8.36362,-46.9999,275.317,228.229,1420.88,0
1.12,-2.48271,54.8495,303.109,228.506,977.097,0,-8.95631,-46.6436,275.196,227.407,1420.95,0
1.125,-2.83717,53.6608,303.202,228.161,976.149,0,-9.85252,-46.2378,275.669,227.612,1421.08,0
1.13,-2.70695,53.0803,299.82,228.493,976.357,0,-10.0971,-45.3644,275.299,227.113,1421.11,0
1.135,-3.80395,51.7472,297.648,227.651,975.413,0,-10.586,-44.8536,276.623,226.863,1421.58,0
1.14,-3.92071,51.3494,294.629,227.414,975.707,0,-12.2234,-43.3032,276.619,227.148,1421.84,0
1.145,-3.99069,50.6504,292.256,227.834,975.413,0,-12.7505,-43.635,277.707,226.717,1421.22,0
1.15,-3.95394,50.2167,295.144,227.275,976.079,0,-13.0123,-43.5831,279.533,226.276,1422.55,0
1.155,-3.75398,50.0691,293.705,228.119,976.989,0,-12.9496,-43.6519,281.366,225.703,1423.11,0
1.16,-3.3096,49.8843,294.804,228.204,975.971,0,-12.8955,-43.2727,281.469,225.434,1424.04,0
1.165,-3.7002,49.6096,293.251,227.61,975.582,0,-13.0749,-43.6046,283.262,224.351,1423.49,0
1.17,-4.16308,49.2161,295.469,227.54,974.923,0,-12.7457,-44.4487,285.195,224.804,1425.02,0
1.175,-5.00361,49.2571,296.172,227.789,975.435,0,-12.7939,-45.136,286.965,224.361,1424.96,0
1.18,-6.5304,48.8868,297.494,228.743,974.766,0,-12.9959,-45.3831,290.044,223.89,1424.64,0
1.185,-6.99432,47.8058,297.955,228.13,974.952,0,-13.101,-46.5154,292.62,222.619,1425.63,0
1.19,-7.59644,47.48,298.105,228.327,974.629,0,-13.2753,-46.0401,295.196,222.818,1427.11,0
1.195,-7.7416,47.0229,299.223,228.162,973.914,0,-13.4319,-46.4095,296.344,222.309,1427.17,0
1.2,-8.21198,47.2357,298.544,228.122,973.94,0,-13.7185,-46.1333,299.109,222.226,1426.88,0
1.205,-8.13435,46.5303,297.765,227.701,974.262,0,-13.6525,-45.7881,303.152,221.99,1428.06,0
1.21,-8.04113,46.2296,298.388,228.26,973.292,0,-14.489,-46.0592,304.701,220.992,1429.37,0
1.215,-8.12135,45.7623,297.327,227.287,973.543,0,-14.4744,-46.0451,305.934,220.164,1428.86,0
1.22,-7.45291,45.8648,297.55,227.133,974.309,0,-13.8604,-47.2609,304.563,219.997,1429.94,0
1.225,-7.59765,45.0368,298.893,226.918,973.624,0,-13.0049,-47.4053,304.466,218.791,1430.98,0
1.23,-8.21214,44.9478,298.647,225.892,973.759,0,-12.6936,-47.9577,303.266,217.575,1431.43,0
1.235,-7.37741,44.4217,297.375,225.779,973.132,0,-10.8624,-48.9152,304.929,216.799,1432.76,0
1.24,-6.12612,45.0569,298.92,225.243,972.566,0,-9.12154,-49.5633,304.54,215.037,1432.46,0
1.245,-5.15373,45.3768,299.333,224.697,972.513,0,-7.93291,-51.0707,311.077,213.714,1434.43,0
1.25,-4.39889,45.7635,300.536,223.435,973.314,0,-6.78495,-52.0168,313.246,213.494,1432.91,0
