Frame number,1853
First frame,1
Point frequency,200
Analog frequency,1000

Time,GRW1.F,,,GRW1,,,GRW2.F,,,GRW2,,
s,N,N,N,mm,mm,mm,N,N,N,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1.205,4.31194,27.914,320.38,246.279,986.421,0,-10.094,-33.3547,330.34,235.144,1416.97,0
1.21,4.14816,27.1162,320.109,245.235,986.859,0,-9.25212,-33.5561,328.564,234.545,1417.33,0
1.215,3.2064,27.1878,317.919,244.911,986.262,0,-8.75565,-33.3938,331.88,233.596,1418.1,0
1.22,3.31062,26.962,317.782,244.829,985.044,0,-9.45753,-33.0348,328.609,233.781,1418.38,0
1.225,2.72595,25.9856,317.436,244.319,986.305,0,-9.92107,-32.5082,329.346,233.233,1418.69,0
1.23,3.51051,25.4705,315.692,243.776,985.38,0,-9.86372,-32.1629,331.234,232.14,1419.69,0
1.235,3.08491,25.4392,316.361,243.326,985.629,0,-9.86132,-31.8838,330.517,232.378,1418.45,0
1.24,3.83769,24.4061,313.946,243.967,985.891,0,-10.4157,-31.6955,333.832,231.321,1420.12,0
1.245,3.94386,23.5007,316.09,243.263,985.867,0,-10.6296,-30.9866,334.542,231,1420.26,0
1.25,3.58332,23.5049,316.513,242.89,985.84,0,-10.2979,-30.36,333.484,231.451,1421.09,0
1.255,3.94376,23.3295,318.022,242.367,985.195,0,-9.9788,-28.9013,333.021,231.548,1420.37,0
1.26,4.63101,23.7263,319.115,241.932,985.619,0,-10.2915,-28.5376,335.299,230.756,1419.4,0
1.265,4.73799,23.547,321.617,241.494,984.964,0,-11.0487,-26.9156,333.852,230.461,1420.02,0
1.27,5.53832,23.6472,319.857,241.569,984.901,0,-11.4395,-26.2828,338.135,229.633,1421.59,0
1.275,5.37565,23.7406,322.325,241.233,984.869,0,-11.2818,-25.9293,336.38,230.085,1420.81,0
1.28,5.731,23.7463,322.038,241.412,985.738,0,-11.8152,-25.7594,337.213,229.351,1420.17,0
1.285,5.92542,23.2194,323.144,241.086,985.409,0,-10.8358,-25.9841,340.391,229.362,1421.31,0
1.29,6.54063,23.0423,322.713,240.873,984.918,0,-11.0094,-25.2087,336.099,229.179,1421.71,0
1.295,6.76318,22.272,322.787,240.734,985.43,0,-10.6538,-25.1772,338.125,228.283,1420.83,0
1.3,6.69774,21.8813,322.749,241.439,986.169,0,-10.2286,-24.6155,338.15,227.268,1421.48,0
1.305,6.68217,21.866,323.12,241.181,985.31,0,-10.6905,-24.1597,338.161,228.039,1420.85,0
1.31,6.52364,20.9073,323.495,240.46,985.694,0,-10.6592,-23.1842,338.525,228.062,1421.34,0
1.315,6.47082,19.9906,321.708,240.25,986.327,0,-11.5648,-22.5615,338.482,227.479,1421.29,0
1.32,6.47966,19.4372,321.354,240.709,985.787,0,-11.8603,-21.8281,337.794,227.755,1421.06,0
1.325,6.87026,18.6498,319.955,240.882,987.286,0,-12.8628,-21.224,339.272,227.198,1421.54,0
1.33,6.78402,17.638,324.638,240.644,985.323,0,-13.6218,-20.534,339.689,226.732,1421.3,0
1.335,6.48421,16.9336,322.18,241.401,987.239,0,-13.8072,-20.7167,340.439,225.859,1421.76,0
1.34,5.84229,16.8782,324.375,241.269,986.329,0,-13.4244,-20.7133,337.593,226.405,1421.68,0
1.345,6.37735,16.2879,325.52,240.9,987.52,0,-13.0017,-20.5305,342.265,225.679,1422.36,0
1.35,5.78008,15.9756,327.338,241.01,988.038,0,-12.083,-21.3905,341.882,225.351,1422.1,0
1.355,6.0362,15.891,328.121,240.964,987.554,0,-12.4893,-20.308,343.025,225.248,1421.66,0
1.36,6.32146,15.3688,330.663,241.213,987.166,0,-11.9499,-20.196,344.093,225.026,1422.06,0
1.365,6.50009,15.9088,329.914,241.033,987.607,0,-12.4408,-18.786,344.452,223.913,1422.03,0
1.37,5.73092,14.461,331.382,241.925,988.304,0,-11.465,-18.8366,344.804,224.005,1422.21,0
1.375,5.27055,14.6919,332.44,240.911,987.451,0,-11.2825,-18.2931,343.294,223.67,1421.9,0
1.38,5.20348,13.9734,329.248,242.382,988.8,0,-10.8369,-17.8276,342.103,223.36,1421.5,0
1.385,5.02501,14.0391,331.099,242.399,988.464,0,-10.2822,-18.1615,341.407,222.49,1421.57,0
1.39,3.99082,12.7302,329.662,243.123,989.662,0,-9.68644,-17.073,340.943,221.468,1422.31,0
1.395,4.07835,12.3874,332.573,242.088,988.568,0,-9.12977,-17.235,340.219,221.803,1422.24,0
1.4,4.07987,12.4695,331.844,242.64,988.773,0,-8.95439,-16.4133,338.322,221.116,1422.01,0
1.405,3.91304,12.096,331.134,242.5,989.658,0,-8.32117,-16.1226,333.917,220.962,1420.98,0
1.41,4.21049,11.9358,330.074,242.796,990.393,0,-7.15619,-15.7272,333.851,219.792,1421.73,0
1.415,4.91951,12.0454,331.512,242.694,990.237,0,-6.78616,-15.2655,332.001,219.358,1422.36,0
1.42,5.10392,12.1372,333.709,242.887,989.816,0,-5.68248,-15.3973,328.588,219.183,1421.44,0
1.425,5.6303,12.169,334.432,242.306,989.518,0,-6.23182,-14.4146,327.099,218.602,1421.97,0
1.43,5.80815,12.447,332.203,242.343,989.397,0,-5.25506,-13.9388,326.703,217.91,1422.5,0
1.435,5.42828,13.2307,331.089,242.714,989.613,0,-4.38522,-12.8307,325.513,217.124,1422.46,0
1.44,5.16631,12.9562,331.094,242.708,989.705,0,-4.73151,-12.4689,322.194,216.616,1422.13,0
1.445,4.91388,12.1379,330.007,242.878,989.732,0,-4.49085,-11.4651,322.519,217.154,1422.03,0
1.45,4.72673,12.3958,330.386,243.036,989.347,0,-4.23953,-10.6367,320.645,216.681,1422.42,0
1.455,3.93208,11.8318,328.212,243.238,990.399,0,-4.05186,-10.4391,318.43,216.061,1421.86,0
1.46,4.12199,11.7378,328.918,244.023,989.911,0,-4.14448,-9.72104,315.825,215.944,1421.9,0
1.465,3.59695,11.2744,326.735,243.788,990.691,0,-3.78714,-9.62394,316.559,216.213,1423.03,0
1.47,4.13567,11.1972,326.75,244.353,989.803,0,-4.43267,-9.27414,316.2,215.274,1423.01,0
1.475,3.25274,10.7976,326.766,244.514,989.688,0,-4.36445,-8.63569,316.198,215.305,1422.77,0
1.48,3.51731,10.6269,325.297,244.625,989.154,0,-5.2519,-8.56558,314.76,215.625,1422.6,0
1.485,3.42845,10.8921,324.203,244.617,990.408,0,-5.07309,-8.46238,313.632,215.567,1422.15,0
1.49,3.26125,10.169,326.039,244.663,989.649,0,-4.90176,-8.18657,313.587,215.87,1421.52,0
1.495,2.80906,10.4179,325.667,244.619,990.061,0,-4.38685,-7.8129,316.149,215.829,1421.75,0
1.5,2.46995,9.49901,326.428,245.155,989.87,0,-4.38894,-7.90239,316.524,214.923,1421.85,0
1.505,2.36948,9.49928,324.975,244.991,989.172,0,-4.03043,-7.34181,314.27,215.336,1420.82,0
1.51,2.02447,9.6666,324.961,245.17,990.866,0,-4.1353,-7.72282,318.776,215.492,1422.77,0
1.515,1.57735,9.02014,326.078,245.141,989.83,0,-4.4116,-7.53919,318.375,215.601,1421.59,0
1.52,1.15089,9.17617,323.126,245.833,992.33,0,-4.31315,-7.7107,317.614,215.776,1420.25,0
1.525,0.957832,9.07712,324.626,246.109,990.648,0,-5.05608,-7.28394,318.767,215.387,1421.75,0
1.53,1.04692,8.81079,324.25,245.834,989.942,0,-4.04376,-7.62496,318.017,215.804,1422.1,0
1.535,0.534999,8.33183,322.425,246.782,991.13,0,-4.69618,-7.45783,319.875,215.126,1421.85,0
1.54,0.267087,7.96417,323.902,246.451,990.504,0,-4.31861,-7.26028,316.516,216.097,1421.12,0
1.545,-0.0170786,8.23311,322.796,245.936,990.5,0,-4.78039,-7.18173,317.626,215.094,1420.82,0
1.55,0.00335257,7.862,321.718,246.988,990.907,0,-4.88192,-6.82061,317.625,215.984,1420.71,0
1.555,-0.0728782,7.49657,322.469,247.02,990.96,0,-5.1617,-6.47163,318.028,216.444,1421.99,0
1.56,-0.441148,7.39848,320.985,246.576,990.859,0,-5.13455,-6.82497,315.065,216.326,1421.14,0
1.565,-0.794357,7.47303,320.237,246.752,991.683,0,-5.13304,-7.01484,316.18,216.264,1422.06,0
1.57,-0.0911394,7.86229,321.702,246.611,990.898,0,-5.29675,-6.91809,312.458,216.032,1420.91,0
1.575,0.266629,7.96407,319.137,247.014,990.238,0,-6.11949,-6.76184,313.229,215.647,1421.5,0
1.58,-0.102998,8.04979,316.536,246.082,991.102,0,-6.38311,-6.67101,311.739,216.061,1421.12,0
1.585,0.163316,8.05995,316.528,246.005,990.642,0,-6.84276,-6.334,312.17,215.748,1423.07,0
1.59,0.534287,7.8893,313.244,246.281,991.256,0,-7.11141,-6.42772,312.148,215.191,1422.59,0
1.595,1.07111,8.08415,312.875,246.648,990.783,0,-6.02537,-6.7567,311.732,215.726,1421.58,0
1.6,0.713176,7.71584,309.57,246.349,990.678,0,-6.4346,-6.76789,306.973,215.893,1422.09,0
1.605,0.867107,8.17617,312.859,245.734,989.341,0,-6.06923,-7.21156,307.694,215.505,1421.55,0
1.61,1.52283,7.92902,310.638,245.775,991.43,0,-5.72659,-7.21057,309.876,215.049,1421.99,0
1.615,1.41315,8.5604,311.735,245.555,991.191,0,-5.62013,-8.11352,311.753,214.31,1422.22,0
1.62,1.39695,8.91951,314.306,245.79,990.028,0,-6.24052,-8.13631,310.705,215.038,1423.4,0
1.625,1.67792,8.74695,311.408,246.262,990.528,0,-5.76507,-8.3951,308.835,214.53,1423.01,0
1.63,1.82893,9.75387,312.103,244.966,990.945,0,-5.46266,-9.10983,308.422,214.947,1422.47,0
1.635,1.65032,9.93502,313.149,244.392,991.621,0,-5.21003,-9.19288,310.289,214.505,1421.82,0
1.64,2.79756,10.8691,311.295,244.979,991.723,0,-5.5813,-9.40368,312.175,214.499,1423.6,0
1.645,3.12112,11.5169,316.431,244.279,990.215,0,-5.27238,-10.2932,311.045,214.943,1423.17,0
1.65,3.47455,11.8891,316.777,244.253,989.89,0,-4.81038,-11.1001,312.587,215.541,1423.93,0
1.655,3.55951,12.6191,317.52,244.718,990.107,0,-5.14628,-11.4712,311.468,214.755,1422.81,0
1.66,3.88663,13.9015,320.784,244.092,990.172,0,-5.22227,-12.7408,314.443,214.7,1423.12,0
1.665,4.04903,14.3562,320.06,243.813,989.826,0,-5.50866,-12.4136,315.563,214.751,1423.63,0
1.67,4.89928,15.7457,323.298,243.163,989.485,0,-5.759,-13.1315,315.952,214.807,1423.48,0
1.675,4.09586,16.0682,322.563,243.842,990.147,0,-5.46337,-13.8603,315.611,215.086,1423.28,0
1.68,4.458,16.1859,325.166,244.152,989.933,0,-4.92787,-14.2097,317.422,214.818,1422.91,0
1.685,3.87565,16.9951,326.22,242.326,989.864,0,-5.26188,-15.4028,321.535,215.417,1424.61,0
1.69,4.47149,18.3534,329.822,242.796,990.181,0,-4.4458,-16.471,323.007,215.626,1423.11,0
1.695,4.29328,18.7088,332.747,243.21,989.447,0,-3.88166,-17.8266,327.491,215.342,1423.89,0
1.7,4.10008,19.6158,332.433,243.755,990.965,0,-3.96273,-18.9263,331.163,215.277,1423.6,0
1.705,3.95229,20.5894,336.366,243.054,990.018,0,-3.7782,-19.841,334.57,215.96,1424.17,0
1.71,4.2067,21.3199,339.32,242.938,990.105,0,-3.7603,-20.9118,337.86,215.789,1422.87,0
1.715,4.0057,22.3161,342.936,243.207,989.139,0,-3.58888,-21.8345,343.057,216.144,1423.56,0
1.72,3.72017,23.3852,342.583,243.343,989.921,0,-3.01699,-23.5357,345.649,216.71,1423.07,0
1.725,3.664,25.0092,347.307,243.357,989.348,0,-2.97877,-25.3472,349.758,216.051,1423.84,0
1.73,3.45293,26.3517,351.314,243.21,989.197,0,-3.0517,-26.461,353.493,216.167,1422.76,0
1.735,4.04765,27.4665,354.572,243.257,989.846,0,-2.59546,-27.8874,358.639,217.079,1422.8,0
1.74,4.09468,29.0077,357.837,243.009,988.955,0,-1.87442,-29.1452,362.341,216.734,1423.19,0
1.745,4.94244,31.1122,361.828,242.625,989.519,0,-2.37779,-30.1764,364.687,217.63,1423.74,0
1.75,4.75459,32.1059,363.672,243.311,989.601,0,-2.72603,-31.6416,369.888,217.532,1423.68,0
1.755,4.14964,34.1383,368.413,243.318,988.957,0,-2.35936,-32.6449,372.848,217.881,1423.55,0
1.76,3.50128,35.2928,370.644,243.679,989.584,0,-3.04725,-34.2166,376.575,217.764,1424.08,0
1.765,3.53095,36.3875,375.703,242.875,988.798,0,-1.79119,-35.2763,379.468,217.986,1423.51,0
1.77,3.25394,37.8982,376.457,244.29,988.794,0,-2.26745,-37.0204,382.166,218.282,1424.67,0
1.775,3.16327,39.44,378.929,242.547,987.977,0,-1.55011,-37.2822,382.233,219.099,1423.75,0
1.78,2.87847,40.4303,378.897,243.265,988.463,0,-0.435242,-38.2563,383.317,217.82,1423.97,0
1.785,2.23064,41.2196,380.322,242.974,987.92,0,0.499869,-39.4057,383.964,218.244,1423.17,0
1.79,2.53973,42.6938,381.013,241.848,988.2,0,1.58071,-40.2066,385.48,218.484,1423.5,0
1.795,3.69001,43.728,382.435,241.632,987.925,0,1.62451,-41.2662,385.501,218.044,1423.01,0
1.8,4.46154,44.921,380.24,242.065,988.187,0,1.82426,-41.7247,383.963,219.028,1422.74,0
1.805,4.45641,45.3873,380.558,241.279,987.654,0,2.01884,-42.3532,385.058,219.422,1423.29,0
1.81,4.70657,46.0221,379.485,241.207,987.308,0,2.05317,-42.7995,384.004,219.572,1422.38,0
1.815,4.12147,47.1806,379.063,241.097,987.228,0,2.08369,-43.2733,382.855,219.335,1423.09,0
1.82,3.81842,47.5593,378.688,240.558,986.399,0,2.08122,-43.6232,382.168,220.822,1422.52,0
1.825,3.97825,47.7539,376.147,240.984,986.469,0,1.65643,-44.4437,381.024,220.294,1422.23,0
1.83,2.61633,48.8613,375.723,241.077,986.845,0,1.76976,-44.2862,379.23,221.381,1422.5,0
1.835,2.22523,50.1119,375.251,240.411,986.667,0,1.10701,-45.0795,374.117,221.124,1421.8,0
1.84,2.8373,50.6816,371.578,241.104,986.925,0,1.17859,-45.1803,373.308,221.07,1421.9,0
1.845,3.45585,51.1445,369.046,241.431,986.091,0,1.55953,-44.9114,372.536,221.728,1422.52,0
1.85,2.73195,51.8545,368.233,240.292,986.06,0,1.94996,-44.9671,367.817,222.124,1420.89,0
1.855,2.72396,51.8705,365.005,240.85,986.611,0,2.49396,-45.4191,369.158,222.106,1421.79,0
1.86,2.09231,51.5557,362.382,241.156,986.199,0,2.83767,-45.3858,366.158,222.249,1420.45,0
1.865,2.51367,51.4016,359.443,240.966,986.465,0,2.38421,-45.9498,364.427,222.457,1421.22,0
1.87,1.56672,51.4506,355.086,241.366,987.157,0,2.97431,-45.1309,362.524,222.916,1420.83,0
1.875,2.35314,51.6316,353.94,241.453,986.803,0,2.73983,-46.0196,362.124,223.257,1421.34,0
1.88,1.81996,51.198,351.734,240.834,986.679,0,2.7351,-45.8607,359.488,223.492,1421.3,0
1.885,2.72123,50.9678,348.785,240.844,986.961,0,1.85514,-45.5969,358.363,224.597,1420.39,0
1.89,2.73034,50.4203,346.972,241.056,985.492,0,0.603884,-45.531,356.476,224.742,1420.15,0
1.895,2.67275,50.3191,341.238,241.83,986.714,0,0.608328,-45.3589,351.797,225.426,1419.47,0
1.9,2.03949,49.9939,336.82,242.595,986.431,0,0.0735507,-45.2586,350.657,226.293,1420.04,0
1.905,1.1072,49.377,334.634,243.191,987.379,0,0.0889926,-44.7428,348.139,226.955,1419.16,0
1.91,0.828441,48.9802,332.002,243.97,986.679,0,-0.109207,-44.309,348.749,227.422,1419.22,0
1.915,0.138681,48.4227,330.263,243.576,986.528,0,-0.545902,-44.6605,345.237,227.517,1418.5,0
1.92,0.107399,48.6802,325.452,243.378,987.036,0,0.0313577,-45.4496,343.625,227.828,1418.7,0
1.925,0.571813,48.1638,321.842,243.687,987.299,0,-0.563178,-45.3728,341.015,228.165,1418.61,0
1.93,0.569948,47.561,319.501,242.793,986.605,0,-0.338286,-45.8841,338.52,228.221,1418.98,0
1.935,0.0736346,47.7078,316.625,243.206,986.58,0,-0.450817,-45.4064,335.596,227.833,1418.66,0
1.94,0.353208,46.981,311.207,243.617,987.614,0,-0.0554674,-45.6575,334.077,228.415,1418.83,0
1.945,0.529578,46.5492,307.876,243.975,986.739,0,-0.790423,-45.2232,330.785,229.051,1418.5,0
1.95,0.781522,46.3701,304.09,243.409,986.983,0,-1.21041,-45.0146,325.568,229.499,1417.32,0
1.955,0.126946,45.6198,298.264,244.171,988.288,0,-1.65053,-44.8423,322.221,230.292,1417.22,0
1.96,0.200646,45.2598,295.719,244.586,987.793,0,-2.4563,-44.4156,319.66,231.473,1417.04,0
1.965,-0.545187,44.499,291.414,245.452,989.328,0,-3.06232,-43.7992,315.959,232.819,1416.38,0
1.97,-0.766543,43.952,289.412,245.279,987.798,0,-3.96215,-43.5386,312.64,234.692,1416.27,0
1.975,-0.717631,43.3911,283.695,245.923,988.897,0,-4.51041,-43.2006,310.44,234.569,1417.22,0
1.98,-0.990791,42.7635,280.359,246.922,987.889,0,-5.21877,-43.114,307.041,235.997,1415.9,0
1.985,-1.17903,42.1151,275.954,246.671,988.451,0,-5.34422,-42.6634,305.599,237.07,1414.48,0
1.99,-1.76794,41.825,270.81,247.048,988.818,0,-5.9327,-42.5212,300.825,237.401,1412.51,0
1.995,-1.56147,41.0455,264.967,247.674,988.418,0,-5.50368,-42.2544,300.091,237.862,1413.46,0
2,-1.49476,40.918,260.418,247.457,989.088,0,-5.66123,-41.8299,296.441,238.32,1414.93,0
2.005,-1.8749,40.3739,253.642,248.591,989.105,0,-5.64656,-41.7999,294.721,240.162,1413.94,0
2.01,-1.43193,39.3329,250.986,247.664,990.179,0,-5.96655,-41.6407,289.361,239.939,1412.48,0
2.015,-1.44401,39.6522,245.928,248.754,989.338,0,-6.67255,-41.8487,288.139,240.56,1413.32,0
2.02,-2.14811,38.7066,243.324,249.089,989.072,0,-6.673,-41.669,285.585,241.624,1413.36,0
2.025,-2.26353,38.8924,239.685,249.96,988.961,0,-6.96037,-41.9262,280.452,242.761,1413.54,0
2.03,-2.88324,38.549,236.406,249.879,988.852,0,-7.77186,-41.7634,278.9,243.355,1412.74,0
2.035,-3.56497,38.5268,232.985,251.811,990.449,0,-7.81421,-41.2986,277.026,244.436,1411.64,0
2.04,-4.02862,38.5639,230.938,251.548,990.137,0,-8.36756,-42.0154,274.835,245.814,1411.63,0
2.045,-4.82531,38.2796,230.545,252.202,990.494,0,-8.58151,-42.4282,273.084,246.574,1409.94,0
2.05,-5.28781,38.5346,227.586,253.061,992.002,0,-8.86077,-42.13,272.921,247.477,1410.98,0
2.055,-4.94116,38.3064,227.553,252.532,989.52,0,-9.17808,-42.2039,270.809,247.642,1410.47,0
2.06,-4.27638,39.2522,226.769,252.844,990.261,0,-8.19941,-42.2022,270.852,248.176,1409.61,0
2.065,-4.86038,39.0344,225.008,253.735,991.058,0,-8.04581,-42.9472,268.286,247.866,1408.91,0
2.07,-4.44691,39.713,224.621,253.451,990.486,0,-7.39645,-43.3686,268.189,248.672,1409.85,0
2.075,-4.39072,39.8309,223.186,253.557,991.513,0,-6.64698,-43.367,267.566,248.86,1409.24,0
2.08,-3.97665,39.9331,221.221,254.112,991.429,0,-6.10073,-44.0571,265.715,249.861,1409.79,0
2.085,-3.43945,40.3031,219.707,254.442,991.886,0,-5.61986,-44.3029,263.642,249.171,1409.49,0
2.09,-2.95683,39.7816,217.812,255.271,991.306,0,-5.42723,-44.3405,261.607,251.201,1408.91,0
2.095,-3.40534,39.6626,215.984,255.876,993.074,0,-5.43811,-44.8365,264.72,250.411,1409.22,0
2.1,-3.13959,39.5633,215.644,257.792,992.187,0,-6.11152,-45.1477,263.318,252.655,1408.69,0
2.105,-3.56452,39.1436,213.569,257.257,992.927,0,-6.04027,-44.7712,262.344,252.704,1407.59,0
2.11,-3.84064,39.5552,211.887,258.083,993.446,0,-5.1634,-45.2961,262.301,253.966,1406.59,0
2.115,-3.35281,40.4338,213.189,257.585,994.06,0,-5.37381,-45.9867,261.597,253.804,1407.01,0
2.12,-3.44625,40.738,213.805,257.366,992.625,0,-4.65166,-46.1053,261.801,253.316,1408.67,0
2.125,-3.00884,41.8009,214.805,257.04,992.912,0,-4.65472,-46.8964,261.85,253.388,1407.97,0
2.13,-2.82947,41.7753,213.165,256.035,991.991,0,-3.91246,-47.3321,261.461,252.686,1407.84,0
2.135,-2.30036,42.4333,214.786,255.261,991.141,0,-3.67311,-47.7851,257.946,252.015,1407.78,0
2.14,-1.97346,42.9053,211.014,256.323,993.551,0,-3.14152,-48.2307,258.323,251.373,1408.94,0
2.145,-1.06883,43.2549,208.706,257.257,993.583,0,-2.49311,-48.3085,258.166,252.234,1408.67,0
2.15,-0.594221,43.0921,206.608,256.609,992.443,0,-2.5432,-48.3317,257.78,251.573,1408.71,0
2.155,-0.712269,43.3106,207.52,256.716,991.66,0,-2.79552,-48.1271,254.939,252.048,1408.26,0
2.16,-0.774664,43.1179,204.973,257.89,992.89,0,-3.36114,-48.332,253.645,253.064,1407.81,0
2.165,-0.732089,43.3281,204.232,257.312,992.711,0,-3.90453,-47.8076,255.042,253.57,1409.41,0
2.17,-0.873145,43.4373,202.825,258.734,993.323,0,-4.1035,-47.9119,253.587,253.617,1407.31,0
2.175,-1.92651,43.5875,202.142,259.296,992.744,0,-4.69004,-47.4793,252.762,254.499,1407.27,0
2.18,-2.2173,43.4915,201.311,260.22,993.913,0,-4.78555,-47.7306,248.136,255.897,1407.3,0
2.185,-2.60712,43.3669,201.19,259.773,992.575,0,-5.65143,-47.3981,247.745,255.713,1407.65,0
2.19,-3.29663,43.8564,201.247,260.482,993.484,0,-5.46118,-47.9439,244.884,257.105,1406.07,0
2.195,-3.57006,43.6883,201.68,260.173,992.616,0,-6.2414,-48.465,244.187,256.505,1406.51,0
2.2,-3.84565,43.7954,198.88,260.149,993.195,0,-6.12966,-48.3206,244.241,256.863,1408.37,0
2.205,-3.92592,43.5239,196.352,261.196,994.106,0,-6.06625,-49.1144,242.723,256.952,1409.2,0
2.21,-3.85829,43.4043,194.391,261.053,992.732,0,-6.45503,-49.7611,239.381,256.149,1407.77,0
2.215,-3.91372,43.0776,192.868,260.096,993.672,0,-6.10081,-50.0244,239.031,255.712,1409.7,0
2.22,-3.85106,42.6889,189.354,260.981,992.738,0,-6.05532,-50.5515,238.339,254.577,1410.2,0
2.225,-3.60264,42.6976,188.873,259.463,991.718,0,-5.9166,-50.7534,237.158,255.07,1409.45,0
2.23,-3.50956,43.0831,186.302,258.871,991.808,0,-5.30292,-51.2843,235.557,255.158,1409.76,0
2.235,-3.15313,42.6988,182.935,259.376,992.079,0,-5.74487,-51.418,233.118,254.859,1409.35,0
2.24,-3.37759,42.0709,180.49,258.985,990.983,0,-5.55089,-50.8091,231.836,255.232,1410.09,0
2.245,-2.97302,42.5299,176.497,257.67,991.678,0,-5.56989,-50.4341,230.546,255.784,1408.99,0
2.25,-3.0079,41.7071,174.654,258.852,991.68,0,-5.49158,-50.6605,234.571,254.198,1410.5,0
2.255,-3.02566,41.4397,173.532,258.884,991.049,0,-6.42767,-50.9074,232.789,255.379,1409.16,0
2.26,-2.88619,40.3764,170.588,259.428,992.001,0,-6.85198,-50.2127,235.337,254.406,1410.1,0
2.265,-3.14107,39.9698,170.606,258.878,992.751,0,-7.23668,-50.5841,233.025,254.945,1410.44,0
2.27,-2.99592,39.3809,168.464,259.803,993.223,0,-7.68538,-49.5113,234.381,255.263,1410.84,0
2.275,-3.4148,38.7294,169.991,259.318,992.773,0,-7.91626,-48.6266,235.555,255.035,1410.72,0
2.28,-3.28442,38.3695,172.234,257.755,992.217,0,-8.08696,-48.2817,230.093,256.328,1409.85,0
2.285,-3.2067,37.9377,171.138,258.651,994.404,0,-8.6905,-47.0449,231.352,256.684,1409.34,0
2.29,-3.36565,37.3847,169.987,259.827,993.169,0,-9.05261,-46.5768,231.472,257.041,1409,0
2.295,-3.26081,36.8254,174.143,257.87,991.237,0,-9.62882,-46.1404,232.059,256.858,1408.09,0
2.3,-3.62297,36.5469,176.299,257.732,991.464,0,-9.55593,-45.1254,231.74,256.583,1406.38,0
2.305,-3.25553,36.2942,176.11,259.298,994.033,0,-9.48276,-44.7209,234.843,256.904,1406.94,0
2.31,-3.32213,36.498,179.139,258.613,993.637,0,-8.71558,-44.3841,234.509,256.996,1406.83,0
2.315,-3.10106,37.0786,182.424,258.844,994.685,0,-9.08309,-43.5629,235.078,257.254,1406.28,0
2.32,-2.4959,37.2643,184.804,257.162,993.036,0,-9.15299,-42.9323,235.033,257.509,1404.99,0
2.325,-3.23301,36.9574,184.964,257.495,994.121,0,-8.88861,-42.4616,235.551,257.278,1406.53,0
2.33,-3.04637,37.0672,186.94,257.666,994.958,0,-8.97345,-41.51,238.818,256.203,1407.34,0
2.335,-2.96538,37.1308,191.863,257.714,992.736,0,-8.95235,-42.0064,240.361,256.849,1406.95,0
2.34,-3.18348,37.3337,193.002,256.713,993.464,0,-8.45584,-41.4978,242.634,256.703,1406.97,0
2.345,-3.40461,37.3852,195.028,257.318,994.685,0,-8.1895,-41.223,245.519,255.916,1406.66,0
2.35,-3.24364,37.3367,198.085,255.038,992.242,0,-8.56807,-41.4173,248.146,256.702,1406.8,0
2.355,-3.4537,36.7145,199.274,255.996,992.003,0,-8.36038,-41.6557,249.72,256.289,1405.37,0
2.36,-3.2917,37.5699,201.693,255.039,991.38,0,-8.60521,-42.2153,254.196,257.025,1407,0
2.365,-3.1904,38.2576,203.648,254.445,990.976,0,-7.99797,-43.0701,257.83,256.265,1406.74,0
2.37,-3.17093,39.1052,206.233,254.32,991.049,0,-6.92951,-44.0166,262.559,256.268,1407.03,0
2.375,-3.21383,38.8967,209.468,252.4,991.091,0,-6.50518,-45.1376,265.988,256.304,1407.12,0
2.38,-3.51444,39.2085,211.486,253.119,989.538,0,-6.87431,-45.8192,271.246,254.914,1408.32,0
2.385,-2.82819,39.9682,215.196,252.67,989.27,0,-6.10066,-46.8392,274.681,255.729,1408.6,0
2.39,-3.05036,40.5513,215.892,251.601,988.684,0,-6.42748,-47.3099,276.342,255.029,1407.68,0
2.395,-2.10926,41.5408,221.84,249.898,987.6,0,-6.39597,-47.7169,276.584,255.951,1408.17,0
2.4,-1.7025,42.1241,224.255,249.41,987.784,0,-6.7221,-48.7543,277.25,256.371,1407.2,0
2.405,-1.47276,42.9652,225.184,249.042,987.198,0,-6.43817,-49.2599,281.648,255.117,1407.96,0
2.41,-1.23945,43.8168,228.636,248.995,986.236,0,-7.20368,-49.6012,282.139,255.789,1408.87,0
2.415,-0.38756,44.4082,229.736,248.559,986.306,0,-7.46727,-50.3045,285.199,256.179,1407.36,0
2.42,-0.439062,45.2582,231.263,247.749,986.726,0,-7.13943,-50.9837,286.722,255.54,1408.73,0
2.425,-0.22243,45.7334,236.653,246.06,984.289,0,-7.91196,-51.7917,289.191,255.983,1410.04,0
2.43,-0.389188,46.5237,237.366,247.089,984.419,0,-7.66852,-52.2467,290.539,255.366,1409.24,0
2.435,-0.281711,47.4091,240.511,246.308,984.481,0,-8.57078,-52.5338,291.612,255.25,1409,0
2.44,0.142528,48.3707,242.396,245.305,983.532,0,-8.16032,-52.3362,291.85,255.378,1409.97,0
2.445,1.07952,49.3793,245.272,245.175,983.768,0,-7.78888,-52.5782,291.168,255.032,1409.16,0
2.45,0.973386,49.7419,246.756,244.48,983.428,0,-7.33079,-52.3179,291.917,255.019,1410.16,0
2.455,1.00083,49.719,245.795,244.145,983.785,0,-7.80805,-52.2759,291.618,255.207,1410.28,0
