Frame number,1853
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
0.332,-22126.5,-8984.06,1226.85,20069.3,-3131.32,793.663
0.333,-22258.1,-8986.61,1145.13,20211.7,-3170.51,719.91
0.334,-22350,-8912.47,1260.68,19985.6,-3162.73,694.376
0.335,-22324.4,-8937.11,1193.27,20298.1,-3153.29,729.656
0.336,-22139,-8815.1,1298.98,20165.8,-3040.09,773.693
0.337,-22079.3,-8922.47,1236.06,20180.5,-3083.89,810.846
0.338,-22220.2,-9045.05,1180.88,20067.8,-3248.49,745.77
0.339,-22256.1,-9166.01,1126.08,20101.8,-3113.3,723.932
0.34,-22140,-9136.83,1224.19,19767.5,-3106.78,714.54
0.341,-22042.2,-9040,1127.87,20248.8,-3226.5,761.232
0.342,-22223.8,-8894.05,1235.89,20199.8,-3089.01,844.208
0.343,-22116.2,-9055.17,1208.36,20341.5,-3018.13,748.625
0.344,-22163.8,-8968.62,1203.72,20032.6,-3117.18,769.738
0.345,-22238.9,-9053.92,1161.86,20357.4,-3043.66,775.786
0.346,-22273,-9001.34,1111.47,20273.8,-3056.26,732.45
0.347,-22318.3,-9172.18,1236.25,20338.1,-3190.49,768.895
0.348,-22346.8,-9046.66,1193.95,20423.6,-3149.39,789.826
0.349,-22292.5,-9001.01,1199.94,20428,-3089.1,723.337
0.35,-22259.2,-9074.34,1162.82,20251.3,-3208.98,801.291
0.351,-22314.4,-9027.48,1196.24,20195.1,-3097.56,679.638
0.352,-22360,-9075.4,1235.29,20536.2,-3161.01,747.771
0.353,-22027.2,-9112.04,1286.46,20385.5,-3187.04,781.485
0.354,-22166.5,-9155.03,1229.73,20494.1,-3187.02,780.019
0.355,-22234.6,-9089.42,1163.95,20331.4,-3151.15,755.043
0.356,-22412.8,-8967.48,1198.85,20325,-3072.94,717.959
0.357,-22402.1,-9044.95,1149.29,20330.4,-3032.38,787.056
0.358,-22338.6,-9091.97,1216.87,20207.5,-3294.49,799.469
0.359,-22298.5,-9241.96,1274.05,20213,-3369.77,783.063
0.36,-22309.7,-9089.5,1246.76,20540.3,-3222.19,804.28
0.361,-22208.6,-9242.24,1157.48,20452.9,-3141.17,836.22
0.362,-22274.9,-9138.04,1072.13,20004.1,-3123.71,796.658
0.363,-22335.9,-9015.55,1256.39,20054.9,-3251.47,740.275
0.364,-22220.3,-9009.07,1138.68,20322.9,-3111.71,711.776
0.365,-22347.6,-9150.84,1222.98,20257.4,-3309.17,738.956
0.366,-22340.8,-9067.33,1199.98,20158.7,-3250.24,814.607
0.367,-22248.5,-9094.47,1148.79,20061.1,-3106.43,679.515
0.368,-22211.9,-9134.48,1188.95,20094.7,-3156.81,755.601
0.369,-22448,-9053.57,1167.75,20350.3,-3201.21,809.791
0.37,-22317.9,-9180.41,1215.46,20472.7,-3258.03,830.573
0.371,-22374,-8994.96,1156.15,20255.1,-3134.06,783.512
0.372,-22256.2,-9226.96,1232.12,20200.1,-3123.78,780.37
0.373,-22600.4,-9004,1145.88,20280.1,-3030.69,765.274
0.374,-22489.8,-9073.87,1091.72,20285.7,-3203.68,756.078
0.375,-22270.7,-9112.79,1202.19,20370.2,-3286.36,709.836
0.376,-22244.3,-9178.31,1166.26,20356.8,-3336.9,854.796
0.377,-22078.4,-9075.63,1208.09,20309.4,-3208.06,842.153
0.378,-22396.9,-9154.29,1198.75,20367,-3303.86,858.924
0.379,-22358.2,-9062.08,1231.17,20656.2,-3344.04,865.885
0.38,-22412.6,-9205.09,1163.04,20310,-3226.24,789.006
0.381,-22393.9,-9275.47,1204.16,20266.6,-3087.48,712.282
0.382,-22328.5,-9132.17,1258.56,20420.6,-3158.19,762.177
0.383,-22500.7,-9164.56,1150.84,20413.3,-3169.87,871.352
0.384,-22319.5,-9134.66,1195.37,20291.9,-3252.68,819.139
0.385,-22606.7,-9239.38,1108.95,20293.5,-3376.29,803.444
0.386,-22341.8,-9223.99,1131.54,20407.5,-3260.59,818.17
0.387,-22504.5,-9291.6,1165.14,20479.4,-3321.46,802.847
