Frame number,1756
First frame,1
Point frequency,200
Analog frequency,1000

Time,GRW1.F,,,GRW1,,,GRW2.F,,,GRW2,,
s,N,N,N,mm,mm,mm,N,N,N,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1.22,2.51539,54.889,267.09,216.97,983.05,0,-4.06115,-52.5543,272.45,229.251,1416.07,0
1.225,1.83331,55.5329,270.057,217.756,982.215,0,-3.81616,-54.0746,278.083,228.972,1415.6,0
1.23,0.793479,56.0039,271.166,217.621,982.495,0,-3.39928,-54.7987,284.257,228.663,1416.09,0
1.235,-0.764805,55.7025,268.09,217.13,982.098,0,-2.61198,-54.9513,285.392,228.387,1415.87,0
1.24,-1.83645,55.3273,259.38,216.697,982.168,0,-2.86089,-55.0087,286.348,227.893,1416.12,0
1.245,-2.2815,55.26,254.175,215.5,981.622,0,-2.46881,-54.4549,287.72,227.216,1416.33,0
1.25,-2.34215,55.807,252.955,215.562,981.421,0,-2.50237,-54.513,290.144,226.995,1416.41,0
1.255,-2.41526,55.8356,252.564,215.189,981.673,0,-2.63047,-54.777,293.149,227.198,1416.32,0
1.26,-3.00228,55.9673,249.183,214.562,982.33,0,-3.20673,-54.0154,293.432,226.735,1416.64,0
1.265,-2.51717,55.4596,249.563,214.288,981.642,0,-3.58073,-53.3765,288.479,225.827,1416.79,0
1.27,-2.52967,55.3769,249.991,214.353,982.095,0,-3.78079,-53.0166,285.755,224.448,1416.69,0
1.275,-2.36642,55.2781,251.668,214.078,981.744,0,-3.94271,-52.6732,280.432,224.22,1417.27,0
1.28,-2.5664,55.0059,253.008,214.628,982.355,0,-3.64638,-53.0319,278.248,222.783,1417.64,0
1.285,-2.94398,54.7271,255.02,214.732,982.983,0,-3.14854,-53.9021,278.9,222.186,1418.83,0
1.29,-2.76868,55.1089,258.661,215.266,983.448,0,-2.27789,-55.0039,279.175,221.572,1418.48,0
1.295,-2.79884,55.8629,266.144,216.037,982.716,0,-0.7183,-56.081,285.713,221.643,1418.22,0
1.3,-2.9923,56.2567,273.877,216.741,983.803,0,0.0523739,-56.8241,290.501,221.245,1419.05,0
1.305,-3.50472,56.8303,276.791,216.986,984.441,0,0.647724,-56.9052,293.578,221.043,1418.47,0
1.31,-3.92026,56.8055,278.212,217.286,984.04,0,0.240635,-56.6448,295.235,221.052,1418.22,0
1.315,-4.26033,56.0306,277.186,217.025,984.334,0,-0.356751,-56.4428,296.052,219.927,1418.66,0
1.32,-4.35312,56.8507,281.182,216.6,984.19,0,-0.116408,-56.8619,299.616,219.56,1419.73,0
1.325,-4.91525,57.4086,280.766,217.4,985.092,0,-0.725293,-57.2103,300.881,219.664,1419.22,0
1.33,-5.95825,56.8161,282.618,217.212,985.183,0,-0.84955,-57.1807,301.656,219.018,1420.76,0
1.335,-6.80156,57.6764,284.69,217.336,984.68,0,-0.752376,-56.8171,301.008,218.37,1420.03,0
1.34,-6.64343,58.5249,285.784,217.807,985.269,0,-0.682906,-57.3539,300.349,217.356,1420.21,0
1.345,-6.85031,59.5333,290.719,217.749,985.846,0,-0.729748,-57.312,300.173,216.992,1421.07,0
1.35,-7.48629,59.9247,292.891,218.403,985.657,0,-1.43454,-57.4706,297.409,215.905,1421.6,0
1.355,-8.63601,60.1305,295.233,217.914,985.173,0,-1.50424,-57.3318,295.599,214.975,1422.66,0
1.36,-9.34581,60.7733,295.931,217.837,985.858,0,-1.35241,-57.3577,293.066,214.315,1422.88,0
1.365,-10.3494,60.8257,297.326,217.522,985.478,0,-0.836426,-57.7931,293.862,213.294,1423.44,0
1.37,-10.8873,61.0792,298.695,217.781,985.285,0,-0.511776,-57.506,292.328,212.524,1423.96,0
1.375,-10.9204,60.8284,298.251,216.92,985.552,0,-0.38036,-57.4098,292.245,211.793,1424.45,0
1.38,-11.3079,60.8499,298.688,216.168,984.671,0,0.183882,-57.4791,290.644,211.435,1425.62,0
1.385,-11.0608,61.6351,299.991,215.733,984.716,0,0.49679,-57.7558,290.7,210.119,1426.53,0
1.39,-11.621,62.2603,300.242,215.42,984.258,0,0.553525,-57.9865,289.87,209.673,1426.84,0
1.395,-11.8539,62.2279,299.383,215.022,984.967,0,0.352468,-57.4003,288.122,208.814,1427.75,0
1.4,-11.9578,62.6424,298.784,214.606,984.027,0,0.488657,-58.0698,285.826,207.582,1427.36,0
1.405,-11.8397,62.6692,297.922,213.969,984.489,0,0.655453,-57.9285,288.634,207.944,1428.68,0
1.41,-11.6195,62.5328,298.602,213.465,984.007,0,0.396394,-58.2786,290.911,207.237,1428.34,0
1.415,-11.5543,62.7146,297.616,213.174,983.175,0,-0.00132342,-59.146,291.862,207.251,1429.31,0
1.42,-11.5768,62.748,300.136,212.75,982.422,0,-0.673649,-59.4645,293.938,206.054,1430.24,0
1.425,-11.337,62.8237,298.088,212.231,983.224,0,-1.17446,-59.1466,294.658,205.571,1429.97,0
1.43,-11.3057,63.0571,299.731,212.643,982.945,0,-1.92006,-59.12,295.187,205.693,1429.36,0
1.435,-10.8821,63.8045,302.461,211.564,983.272,0,-2.24351,-59.7439,298.623,205.274,1430.69,0
1.44,-10.2866,63.7405,301.5,211.106,983.813,0,-2.44862,-59.8831,300.385,204.545,1430.89,0
1.445,-9.36874,64.016,305.044,210.273,982.534,0,-2.39404,-59.9273,304.448,204.036,1431.6,0
1.45,-8.6374,64.1998,304.473,209.417,981.86,0,-1.93112,-60.7444,306.743,203.764,1431.26,0
1.455,-8.38906,63.9008,305.392,208.915,982.846,0,-1.22404,-61.5134,312.932,202.756,1432.36,0
1.46,-7.80945,63.7507,305.947,208.21,982.785,0,-1.39987,-62.6907,316.419,202.381,1432.15,0
1.465,-7.77442,63.0506,306.127,207.888,983.471,0,-0.548725,-62.9532,322.402,201.676,1432.69,0
1.47,-6.83918,63.3226,311.198,207.051,982.721,0,-0.406211,-63.9169,327.417,201.139,1433.09,0
1.475,-6.48337,64.1263,315.875,206.639,982.188,0,-0.0147217,-64.6615,330.694,200.107,1433.62,0
1.48,-6.87466,63.6824,319.751,206.347,982.008,0,0.74334,-65.5314,335.165,198.669,1434.02,0
1.485,-6.92588,63.9795,320.706,206.437,982.668,0,1.25963,-66.5703,336.812,198.144,1434.59,0
1.49,-6.53332,64.3752,323.619,205.529,982.577,0,2.5834,-66.8549,338.706,196.881,1435.42,0
1.495,-6.69469,64.1054,323.969,204.126,982.219,0,2.93602,-67.6383,341.681,196.016,1435.54,0
1.5,-6.33283,64.5782,325.422,204.074,982.909,0,3.75439,-68.3059,345.915,195.212,1435.85,0
1.505,-6.28956,64.4492,326.141,203.807,982.912,0,4.35963,-68.6043,349.22,194.008,1436.03,0
1.51,-6.18791,63.9704,328.683,202.838,982.519,0,4.66531,-68.7506,351.245,193.432,1436.19,0
1.515,-6.0702,64.0253,329.252,202.313,982.077,0,5.72975,-69.2664,356.442,192.499,1436.84,0
1.52,-6.24497,63.702,331.839,201.923,982.242,0,6.75841,-69.6981,359.867,191.647,1436.15,0
1.525,-6.15664,63.7652,331.132,201.607,982.75,0,7.40078,-70.4702,361.369,190.512,1436.68,0
1.53,-5.93875,63.7713,332.031,200.88,982.225,0,8.57093,-71.0653,363.359,189.886,1436.83,0
1.535,-5.52871,63.5307,332.23,199.708,981.704,0,9.89948,-71.8979,365.008,188.934,1436.78,0
1.54,-5.17176,63.0948,332.983,199.592,981.631,0,11.3276,-71.8848,368.302,187.939,1437.78,0
1.545,-5.1344,63.5916,332.928,198.864,982.225,0,11.9976,-72.0412,367.916,186.821,1437.68,0
1.55,-5.03949,63.324,330.919,198.545,982.383,0,12.6297,-72.157,367.589,185.92,1438.23,0
1.555,-5.341,62.4228,330.733,198.226,981.856,0,13.8967,-72.0337,367.189,184.823,1438.27,0
1.56,-5.60001,61.9241,330.205,197.21,982.34,0,14.8116,-72.4154,366.579,184.292,1438.92,0
1.565,-6.28109,61.6273,330.552,196.843,981.835,0,15.2473,-72.1865,366.941,182.719,1439.12,0
1.57,-6.53191,61.1653,330.945,196.505,982.502,0,16.04,-73.3569,367.101,182.106,1439.22,0
1.575,-7.06387,60.926,329.676,196.614,982.863,0,16.3244,-73.3025,365.418,180.804,1439.05,0
1.58,-7.60811,60.6794,328.933,196.182,982.466,0,17.3527,-73.0073,366.71,180.548,1439.97,0
1.585,-7.64081,59.87,327.84,195.759,982.157,0,18.0329,-73.1643,366.282,180.373,1439.57,0
1.59,-7.48684,59.7345,326.226,195.955,982.619,0,18.1622,-73.2601,366.809,179.456,1439.43,0
1.595,-7.29751,59.0593,327.497,195.393,982.138,0,17.8256,-73.1764,369.066,179.546,1439.79,0
1.6,-7.79407,58.9571,326.007,195.463,982.176,0,17.807,-72.7702,370.555,179.213,1439.84,0
1.605,-7.71177,59.3261,325.278,195.228,981.858,0,17.2924,-72.3334,370.185,178.812,1439.83,0
1.61,-7.49168,59.4695,325.477,194.954,982.298,0,17.3719,-72.0954,370.356,178.32,1439.48,0
1.615,-8.15815,59.3015,324.552,195.615,982.178,0,16.7372,-72.0787,370.759,178.082,1440.18,0
1.62,-8.48179,59.4352,323.828,195.39,982.442,0,16.8927,-72.0234,367.382,177.342,1440.05,0
1.625,-8.97327,58.922,323.443,195.188,981.449,0,15.8673,-72.0905,365.578,176.977,1440.17,0
1.63,-9.24043,58.7737,322.539,195.009,981.881,0,15.8632,-71.5054,363.164,176.494,1441.05,0
1.635,-9.50768,58.5903,320.687,194.524,981.589,0,15.7295,-70.8626,359.447,175.503,1440.66,0
1.64,-9.46965,58.7294,320.692,194.267,981.285,0,15.2774,-70.6544,358.534,174.779,1441.45,0
1.645,-9.46887,58.9055,319.403,194.507,981.234,0,14.9269,-70.2487,354.453,174.027,1441.54,0
1.65,-9.16521,59.1921,320.31,194.163,981.278,0,15.1527,-69.4701,351.484,173.534,1442.15,0
1.655,-8.9814,59.1969,318.094,193.964,981.194,0,14.5315,-69.2108,348.529,173.203,1442.09,0
1.66,-8.41058,59.4484,319.369,193.393,980.609,0,14.9083,-69.1502,345.929,172.059,1442.5,0
1.665,-8.96093,59.7494,318.444,193.099,980.613,0,14.6323,-68.703,343.891,171.492,1442.39,0
1.67,-8.28653,59.8612,317.152,193.135,980.089,0,14.7663,-68.3792,342.984,171.332,1443.07,0
1.675,-8.61216,60.1257,316.038,192.603,980.224,0,14.7553,-68.107,343.155,170.884,1442.99,0
1.68,-8.35229,60.4531,315.469,192.374,979.937,0,14.5602,-67.5627,342.424,170.421,1442.99,0
1.685,-8.68234,60.7189,313.805,191.835,979.478,0,13.987,-67.5332,340.786,170.334,1443.53,0
1.69,-8.31197,60.7711,312.158,191.857,980.392,0,13.6348,-67.6784,340.241,170.586,1443.64,0
1.695,-9.00784,60.9816,313.066,191.492,979.117,0,13.8118,-67.2637,338.379,169.412,1443.78,0
1.7,-8.86645,60.9366,313.633,192.064,979.454,0,13.5764,-66.9203,336.236,169.005,1443.64,0
1.705,-8.83981,61.478,314.892,192.238,978.902,0,12.9535,-66.7117,334.406,168.81,1444.18,0
1.71,-9.01939,61.5228,312.314,191.591,979.2,0,12.4155,-66.1737,330.86,167.865,1444.14,0
1.715,-8.93468,61.6152,313.772,191.645,979.174,0,12.0913,-65.5518,329.781,167.927,1444.86,0
1.72,-8.49552,61.854,316.161,191.879,978.159,0,12.2755,-65.4923,328.827,167.562,1444.77,0
1.725,-8.74185,62.5792,316.319,191.587,977.883,0,11.912,-64.8651,326.463,167.37,1444.87,0
1.73,-8.60341,62.437,316.528,192.046,977.814,0,11.3985,-64.1049,324.803,166.825,1444.85,0
1.735,-8.63129,63.0329,316.313,191.587,977.062,0,10.8314,-64.0236,321.095,166.11,1444.8,0
1.74,-8.54071,63.3114,315.926,191.282,977.179,0,11.1095,-63.9717,321.458,166.317,1445.57,0
1.745,-8.14296,63.5996,314.828,190.883,977.645,0,11.2928,-63.9687,320.147,165.371,1445.8,0
1.75,-7.31023,64.3025,315.155,191.115,976.82,0,11.8412,-63.7686,318.472,165.221,1445.86,0
1.755,-6.95345,64.6384,315.516,191.038,976.291,0,11.9942,-63.8488,316.95,165.032,1446.29,0
1.76,-6.92336,64.7251,316.256,190.933,976.141,0,12.6393,-64.2862,316.59,164.473,1445.49,0
1.765,-6.92697,64.6904,316.26,190.117,975.564,0,12.2376,-64.1253,315.663,164.437,1446.87,0
1.77,-6.43624,65.0159,316.239,190.639,975.232,0,12.6617,-64.5589,315.262,164.311,1446.57,0
1.775,-6.28153,64.5686,316.645,190.324,975.559,0,12.5925,-64.0219,315.108,164.136,1446.67,0
1.78,-6.34347,64.7939,315.32,190.178,975.025,0,12.864,-63.8748,314.934,164.317,1446.81,0
1.785,-6.18256,65.2125,316.954,190.077,975.078,0,12.0929,-63.2683,314.011,164.169,1447.66,0
1.79,-6.40628,65.4787,316.973,190.099,974.869,0,11.9482,-62.9432,312.714,163.887,1447.21,0
1.795,-6.76482,65.4488,315.109,190.149,975.545,0,11.6896,-62.3024,309.174,163.936,1446.28,0
1.8,-6.50974,65.7466,317.156,190.3,974.861,0,11.4053,-61.7726,308.977,163.81,1446.99,0
1.805,-6.75783,66.1392,316.607,189.678,974.778,0,11.1061,-60.6938,307.323,163.19,1447.16,0
1.81,-6.74925,65.9646,317.279,190.047,974.595,0,11.6172,-60.5392,304.713,163.308,1447.22,0
1.815,-6.65703,66.1993,319,189.772,974.814,0,11.1781,-59.7724,304.539,163.084,1446.98,0
1.82,-5.98759,66.6199,318.988,190.058,975.447,0,11.5487,-59.5391,303.472,162.875,1446.8,0
1.825,-6.04573,66.6709,319.553,189.929,974.539,0,11.6718,-59.4343,302.657,162.976,1446.9,0
1.83,-6.37055,67.122,319.348,190.496,973.927,0,11.8996,-59.1533,303.224,163.204,1446.78,0
1.835,-5.81931,67.0843,317.454,190.001,974.75,0,11.7856,-58.7552,303.044,162.804,1446.55,0
1.84,-5.72744,66.7684,317.527,190.132,973.828,0,11.672,-58.8828,303.592,163.767,1446.79,0
1.845,-6.11626,66.4396,318.464,190.515,974.514,0,10.8952,-58.762,302.671,163.238,1446.73,0
1.85,-6.17498,66.3041,318.091,190.618,974.441,0,11.4227,-57.964,300.626,163.388,1446.02,0
1.855,-6.28285,66.3344,316.534,190.806,975.083,0,10.8907,-57.6676,299.516,163.298,1446.02,0
1.86,-5.80492,66.6587,316.812,191.169,974.833,0,10.7007,-57.3681,299.116,163.607,1447.02,0
1.865,-6.48842,66.6914,318.071,190.732,975.024,0,10.6125,-57.2808,298.434,163.207,1446.92,0
1.87,-6.61721,66.2908,316.243,191.163,974.515,0,10.5618,-56.7653,296.924,163.067,1446.5,0
1.875,-6.85486,65.5204,315.392,191.161,974.63,0,10.1072,-56.6693,294.686,163.14,1446.35,0
1.88,-6.98507,65.4947,316.103,191.407,974.934,0,9.52187,-56.7164,295.281,164.06,1447.43,0
1.885,-7.43257,65.3933,314.244,191.258,975.963,0,9.5076,-56.0509,293.921,164.011,1446.38,0
1.89,-6.8759,64.7697,314.618,191.847,975.058,0,9.20921,-56.0849,294.426,164.161,1446.97,0
1.895,-7.5108,64.7146,314.068,191.879,975.108,0,9.24116,-56.3849,294.335,164.891,1445.68,0
1.9,-7.64854,64.5971,314.566,192.615,975.439,0,9.37951,-56.2542,295.867,164.788,1446.59,0
1.905,-7.89245,64.312,314.421,192.878,975.522,0,8.86598,-56.3644,295.834,165.454,1445.84,0
1.91,-7.80448,64.4531,316.117,192.854,975.312,0,8.87482,-56.4808,296.768,166.671,1446.31,0
1.915,-7.86223,64.5464,317.061,193.126,975.645,0,8.81908,-56.4597,296.074,165.829,1445.92,0
1.92,-7.78374,63.9326,317.058,193.4,975.66,0,8.65461,-56.5152,296.245,166.419,1446.02,0
1.925,-7.97117,64.527,315.778,193.764,976.578,0,8.47943,-56.7608,295.857,166.81,1445.89,0
1.93,-8.30119,64.61,317.255,194.269,976.569,0,8.6041,-56.5008,294.708,167.111,1445.72,0
1.935,-8.25406,64.2063,316.287,193.964,975.821,0,8.30367,-56.3247,293.835,166.681,1446.09,0
1.94,-8.23363,63.7828,314.865,194.499,976.299,0,7.83876,-56.1436,293.89,166.542,1445.97,0
1.945,-8.35406,63.4751,314.182,194.349,976.89,0,7.81834,-55.8726,293.302,167.285,1446.08,0
1.95,-8.3945,63.7299,314.504,195.177,976.785,0,7.45055,-55.9401,293.635,166.936,1446.06,0
1.955,-8.53424,63.6646,314.901,195.051,975.996,0,7.30789,-55.6538,293.151,167.832,1446.2,0
1.96,-8.57533,62.9918,311.527,194.961,976.066,0,7.2788,-55.6278,293.019,168.158,1445.22,0
1.965,-8.42712,63.1383,311.901,195.199,976.282,0,7.40084,-55.5262,291.774,168.498,1445.4,0
1.97,-8.60475,63.0383,310.578,195.579,975.943,0,7.19547,-55.4803,291.255,168.504,1446.4,0
1.975,-8.46794,62.624,309.612,195.712,976.253,0,6.65684,-55.1743,291.655,168.774,1445.49,0
1.98,-8.96518,62.8956,308.669,195.778,976.557,0,6.74108,-55.6625,290.592,168.611,1445.69,0
1.985,-9.08631,62.8226,308.343,196.542,976.651,0,6.34685,-55.6917,291.195,168.684,1446.51,0
1.99,-9.07292,62.7418,309.175,196.288,976.614,0,6.83948,-55.5944,291.901,168.816,1446.39,0
1.995,-9.06714,62.7924,308.405,196.618,977.272,0,6.49209,-55.9992,291.457,168.743,1446.19,0
2,-9.2958,62.3676,309.415,197.507,976.738,0,6.66704,-56.4869,292.776,169.376,1446,0
2.005,-9.33857,62.4318,309.977,197.396,977.089,0,6.81957,-56.4865,293.856,168.883,1446.21,0
2.01,-8.96306,62.4657,310.156,197.781,976.775,0,6.81072,-56.7176,294.987,169.239,1446.11,0
2.015,-9.2697,62.0988,309.769,198.134,976.204,0,6.67034,-56.9114,296.314,169.183,1446.27,0
2.02,-9.39074,62.0795,309.084,197.837,977.6,0,6.52046,-57.1399,296.595,169.434,1445.63,0
2.025,-9.78328,62.0659,307.385,197.881,977.915,0,6.79983,-57.0489,297.751,169.383,1446.86,0
2.03,-9.69405,61.8168,309.893,198.375,976.69,0,6.85834,-57.3443,298.312,169.566,1446.23,0
2.035,-9.20465,61.1628,308.533,199.044,976.519,0,7.08626,-57.3304,299.016,169.369,1446.17,0
2.04,-9.38531,61.2917,307.79,198.637,977.087,0,7.08877,-58.0537,303.096,169.624,1446.2,0
2.045,-9.59922,61.2389,309.73,199.228,976.979,0,7.38859,-58.7617,306.141,170.458,1446.8,0
2.05,-9.55545,61.293,309.821,199.479,977.149,0,7.91335,-59.5828,308.049,170.774,1445.7,0
2.055,-9.63445,61.5663,311.445,199.994,977.25,0,8.00458,-60.6866,312.844,171.748,1445.32,0
2.06,-9.46397,61.5296,313.116,199.966,978.036,0,8.29889,-61.3284,318.234,172.598,1445.33,0
2.065,-9.74519,61.634,317.178,200.601,978.121,0,8.4591,-62.7993,325.109,172.918,1445.67,0
2.07,-9.93408,62.5203,320.427,201.196,977.843,0,8.58469,-63.9556,328.821,173.457,1445.06,0
2.075,-10.3092,62.698,321.52,201.855,978.543,0,8.92739,-64.4632,333.08,173.31,1444.28,0
2.08,-10.3397,62.9503,322.024,201.801,978.85,0,9.37229,-65.468,339.914,174.368,1444.74,0
2.085,-9.99722,62.9679,324.661,202.28,979.245,0,9.47522,-66.5559,345.379,174.613,1444.61,0
2.09,-10.2499,63.2734,328.272,202.683,978.764,0,9.79401,-68.1024,352.163,175.42,1444.03,0
2.095,-10.3556,63.6841,331.166,202.666,979.349,0,9.60011,-69.2937,359.148,175.872,1443.46,0
2.1,-10.3098,64.6224,334.883,203.016,979.501,0,9.33305,-70.9255,368.091,176.868,1442.65,0
2.105,-10.3293,65.2001,339.888,203.566,978.738,0,9.46759,-71.9416,376.441,177.847,1442.65,0
2.11,-10.996,65.7859,343.722,203.597,979.428,0,9.2392,-73.2896,382.42,178.692,1442.39,0
2.115,-11.3316,66.5111,347.253,204.355,979.855,0,8.58553,-74.4894,389.571,179.168,1441.92,0
2.12,-11.6862,66.4615,348.428,204.463,979.535,0,8.67335,-75.4283,393.413,179.676,1441.77,0
2.125,-11.0107,67.4856,351.715,204.104,979.798,0,8.64529,-76.2213,398.21,180.355,1441.7,0
2.13,-10.5143,67.8713,354.168,204.227,979.405,0,8.98782,-76.4674,401.932,180.044,1441.01,0
2.135,-10.176,68.7766,355.729,203.886,978.931,0,8.55252,-76.9193,404.377,180.302,1440.57,0
2.14,-9.97108,69.5267,359.294,203.564,979.082,0,8.55437,-77.8839,405.719,180.439,1440.59,0
2.145,-9.56982,69.5972,361.214,203.896,979.069,0,8.66361,-78.4683,409.012,180.982,1440.45,0
2.15,-9.51499,70.8188,361.465,203.693,978.681,0,8.5777,-78.5847,411.571,180.799,1440.23,0
2.155,-9.22543,71.1731,363.126,203.322,978.164,0,8.68457,-78.9757,413.298,180.949,1440.05,0
2.16,-9.10053,71.3803,362.103,203.295,978.882,0,8.56651,-79.3447,413.527,181.248,1440.08,0
2.165,-8.57622,71.6913,364.179,203.454,977.812,0,9.38255,-79.1162,414.096,180.966,1439.59,0
2.17,-8.18532,72.3552,363.145,203.48,978.523,0,9.51938,-79.9188,414.847,181.282,1439.8,0
2.175,-8.05731,72.8686,363.249,203.082,977.928,0,10.0191,-80.1482,415.225,180.908,1439.12,0
2.18,-7.83493,73.1965,360.669,203.647,978.548,0,10.594,-80.2356,412.861,181.16,1439.08,0
2.185,-8.03614,73.2125,360.835,203.8,978.16,0,11.4562,-80.0987,412.427,181.329,1438.79,0
2.19,-7.92706,73.2884,359.734,203.76,978.114,0,11.2103,-79.8668,411.634,181.592,1437.95,0
2.195,-8.20823,73.2123,358.862,203.906,977.809,0,11.2103,-79.6532,411.965,181.737,1437.88,0
2.2,-8.33678,73.3779,357.374,204.188,977.863,0,10.1314,-79.3773,411.035,182.206,1437.42,0
2.205,-8.33129,73.299,356.309,204.488,978.013,0,10.1846,-78.8667,411.265,182.336,1437.09,0
2.21,-8.4353,72.6654,354.505,204.393,977.567,0,10.1078,-78.7959,409.672,182.82,1437.47,0
2.215,-8.86699,72.8896,350.938,204.648,977.883,0,10.4191,-78.6825,408.618,183.147,1436.86,0
2.22,-9.05167,72.4388,351.852,204.761,977.51,0,10.3078,-78.8745,407.508,183.033,1436.92,0
2.225,-9.07014,72.8298,350.398,205.11,977.946,0,9.88702,-78.8131,404.329,183.425,1436.54,0
2.23,-9.23276,72.6163,346.918,204.926,977.437,0,10.6134,-78.7815,402.395,183.198,1436.57,0
2.235,-9.79004,72.4212,345.773,205.499,978.065,0,10.2524,-78.8093,399.02,183.288,1436.62,0
2.24,-10.012,72.1556,343.32,205.235,977.799,0,10.1415,-78.0658,396.403,183.36,1436.02,0
2.245,-9.90394,72.178,341.805,205.86,978.049,0,10.1237,-77.2298,394.194,183.775,1436.01,0
2.25,-10.4812,71.9967,338.281,205.827,977.706,0,9.75346,-76.8032,390.306,183.336,1435.41,0
2.255,-10.2265,71.8092,336.937,206.626,977.391,0,8.94155,-76.7023,389.927,183.987,1435.3,0
2.26,-10.335,71.1844,333.898,206.844,977.447,0,8.54515,-75.8934,387.588,184.053,1435.54,0
2.265,-10.9028,71.0453,330.764,206.955,977.137,0,8.29597,-74.9941,381.916,184.598,1434.63,0
2.27,-11.1939,70.5665,328.423,207.181,977.33,0,7.53049,-74.6911,381.359,184.844,1435.16,0
2.275,-11.8159,70.4584,325.281,206.861,976.82,0,7.35715,-74.1431,376.597,185.498,1434.76,0
2.28,-11.5997,70.2162,323.231,207.963,977.268,0,7.04401,-73.3211,373.73,185.638,1434.76,0
2.285,-12.0165,69.8015,320.104,207.991,976.867,0,7.23951,-73.602,371.69,185.847,1434.16,0
2.29,-12.4533,69.6796,318.849,208.554,976.312,0,7.04949,-73.6402,369.519,186.238,1433.92,0
2.295,-12.7195,69.2246,314.247,208.661,976.453,0,7.02354,-73.2981,366.023,186.09,1434.01,0
2.3,-12.7362,68.6026,311.591,208.796,975.998,0,7.42347,-73.5667,363.307,186.78,1433.34,0
2.305,-12.9377,68.4319,307.775,209.131,976.364,0,7.56746,-72.5524,361.061,186.528,1434.33,0
2.31,-12.8659,67.8874,303.542,209.118,976.426,0,8.01924,-72.3707,355.17,186.733,1432.97,0
2.315,-13.6395,67.805,300.656,210.36,976.667,0,7.9519,-72.2415,354.047,186.587,1433.35,0
2.32,-13.4609,67.4913,297.986,210.2,976.853,0,8.01344,-72.023,349.364,186.864,1432.76,0
2.325,-13.7808,66.971,295.538,210.62,976.581,0,7.8645,-71.0488,345.4,187.328,1432.22,0
2.33,-14.1755,66.6926,291.659,210.749,977.458,0,7.30548,-70.712,343.134,187.673,1432.82,0
2.335,-14.0697,66.2198,291.691,211.674,977.187,0,7.24122,-70.1399,338.972,187.814,1433.02,0
2.34,-14.1211,66.3688,288.995,211.916,977.415,0,7.03776,-69.4513,338.091,187.786,1432.54,0
2.345,-14.3656,66.0988,286.487,212.435,977.427,0,7.08178,-69.385,335.427,188.111,1432.03,0
2.35,-14.6565,65.3731,284.484,213.405,978.017,0,6.951,-69.1788,332.631,189.07,1431.65,0
2.355,-14.09,65.1575,281.998,213.667,978.028,0,6.65429,-68.2496,327.913,189.232,1431.44,0
2.36,-14.4558,64.8462,279.747,214.22,977.587,0,6.58692,-67.8871,326.594,189.863,1431.61,0
2.365,-14.7386,64.2488,278.565,214.824,978.637,0,6.40794,-66.6894,321.792,189.773,1431.51,0
2.37,-14.6835,64.3796,278.044,214.65,979.021,0,7.31063,-66.7897,317.299,189.805,1430.77,0
2.375,-15.2094,63.4078,276.549,215.299,978.966,0,7.34761,-65.868,312.9,190.124,1430.29,0
2.38,-15.2645,63.49,273.31,216.047,978.636,0,7.31683,-65.3943,310.888,190.266,1430.41,0
2.385,-15.3777,63.0495,270.755,216.931,979.471,0,7.27981,-64.7366,305.399,190.924,1430.5,0
2.39,-15.4595,62.578,269.136,216.926,979.532,0,7.6126,-64.3822,302.4,191.365,1430.12,0
2.395,-15.6061,62.4533,267.24,217.77,980.024,0,7.45147,-64.1312,299.501,191.88,1429.73,0
2.4,-15.6659,62.0939,265.803,218.578,979.907,0,7.71584,-64.0128,298.454,192.504,1429.96,0
2.405,-15.4309,61.7406,266.119,218.707,979.8,0,8.10278,-64.0033,296.096,192.892,1429.61,0
2.41,-15.3693,61.6981,265.208,219.944,980.781,0,8.06351,-63.9458,295.124,193.7,1428.9,0
2.415,-15.3499,61.1202,264.124,220.55,980.849,0,8.16885,-63.7611,293.184,193.776,1428.88,0
2.42,-15.3663,61.1095,263.876,221.18,981.01,0,8.24745,-63.7344,290.653,195.131,1428,0
2.425,-15.4907,60.8368,263.01,221.45,981.336,0,8.24373,-63.0763,290.529,196.172,1428.76,0
2.43,-15.3516,60.9746,260.995,222.525,981.233,0,8.21909,-63.3026,288.243,196.574,1427.84,0
2.435,-14.9686,60.9517,258.353,222.252,983.159,0,8.28092,-62.7902,287.495,196.912,1427.65,0
2.44,-14.3042,60.8242,258.38,222.382,981.498,0,8.60768,-62.2491,286.569,197.336,1427.63,0
2.445,-13.8525,61.0721,256.406,223.245,981.401,0,8.45618,-62.1066,285.335,198.187,1427.74,0
2.45,-13.5735,60.2716,254.34,222.962,981.636,0,7.97316,-61.3704,283.194,198.75,1427.11,0
2.455,-13.6184,60.7556,253.457,222.656,982.224,0,7.50447,-61.1124,282.021,199.617,1427.53,0
2.46,-13.5271,60.1401,253.534,223.531,982.041,0,7.05359,-61.9211,282.115,200.474,1427.07,0
2.465,-13.7743,60.0463,252.378,224.191,982.153,0,6.62277,-62.0922,279.538,201.336,1426.55,0
2.47,-13.5185,59.3728,251.219,223.91,982.192,0,6.13927,-62.0833,279.784,201.687,1427.2,0
2.475,-13.8109,58.9752,249.838,224.988,982.352,0,6.0954,-62.5965,277.429,203.004,1426.67,0
