Frame number,1450
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
s,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm
0.146,-21342.6,-10464.3,440.641,21251.8,-4502.96,939.174
0.147,-21326.9,-10422.8,439.43,21013.9,-4543.76,982.762
0.148,-21482,-10318,410.531,20936.9,-4774.69,1005.23
0.149,-21494.7,-10357.6,377.096,21211.3,-4774.21,974.225
0.15,-21410.6,-10251.1,410.895,21419,-4616.59,959.192
0.151,-21464.2,-10236.6,437.738,21433.5,-4548.65,958.107
0.152,-21582.6,-10425.2,483.197,21284.5,-4534.14,967.658
0.153,-21504,-10558.1,545.332,21141,-4595.42,992.927
0.154,-21466.7,-10414.8,498.179,21218,-4596.85,1007.48
0.155,-21527.9,-10367.6,428.285,21247.9,-4564.12,952.842
0.156,-21486.4,-10369.8,454.864,21096.3,-4654.68,927.707
0.157,-21568,-10318.9,478.131,20966.3,-4734.78,980.409
0.158,-21480.3,-10405.6,460.203,21063.2,-4613.35,1006.53
0.159,-21504.1,-10461.4,448.566,21174.4,-4569.72,969.607
0.16,-21479.6,-10431.6,473.243,21266.5,-4773,946.11
0.161,-21429.9,-10413.8,476.095,21278.4,-4708.42,954.449
0.162,-21442,-10389.6,484.502,21189.1,-4632.55,972.914
0.163,-21435.7,-10454.5,438.892,20968,-4762.04,989.96
0.164,-21392.5,-10521.1,445.543,21024,-4895.93,983.01
0.165,-21534.5,-10522.3,456.961,21088.8,-4839.04,980.75
0.166,-21653.2,-10457.1,469.045,21092.4,-4792.15,979.238
0.167,-21631.6,-10352.5,467.307,21242.4,-4696.79,963.822
0.168,-21532.8,-10352.5,451.789,21334.7,-4485.97,968.537
0.169,-21549.9,-10378.5,473.262,21264.8,-4583.83,922.008
0.17,-21656.6,-10377.2,434.387,21134.1,-4693.72,963.969
0.171,-21503.5,-10443.9,441.585,21145.6,-4679.88,1049.38
0.172,-21489.5,-10529.1,437.908,21167.1,-4705.17,1023.76
0.173,-21613.5,-10571.8,390.588,21102.7,-4792.39,963.428
0.174,-21478.5,-10442.6,474.687,21235.1,-4760.64,932.754
0.175,-21437.8,-10479.8,494.703,21199.2,-4731.7,988.224
0.176,-21569.2,-10548,468.06,21041.1,-4766.12,1036.21
0.177,-21584.8,-10444.9,489.791,21171.7,-4718.15,1023.69
0.178,-21597.8,-10532,494.307,21296.9,-4687.58,957.412
0.179,-21624.7,-10559.6,528.23,21280.5,-4676.37,951.636
0.18,-21458,-10423.6,541.071,21137.7,-4629.69,1009.39
0.181,-21441.2,-10392.2,509.835,21154.7,-4789.03,1053.33
0.182,-21502.2,-10369.4,457.984,21221.4,-4874.63,1008.29
0.183,-21427.9,-10364,429.633,21371.4,-4765.99,936.905
0.184,-21391.2,-10326.4,459.677,21391.4,-4679.46,957.56
0.185,-21475.8,-10467.1,481.911,21263.4,-4813.43,972.95
0.186,-21425.6,-10584.2,500.863,21183.3,-4771.69,943.62
0.187,-21495.9,-10491.3,526.754,21209.4,-4675.07,923.992
0.188,-21674.6,-10427,496.723,21309,-4836.72,955.305
0.189,-21652.4,-10418.9,444.472,21293.5,-4954.75,975.098
0.19,-21594.6,-10368,423.02,21302.2,-4938.44,1016.73
0.191,-21469.3,-10324.9,456.952,21245.4,-4823.86,1019.35
0.192,-21519.1,-10354.5,427.514,21352.8,-4828.02,986.765
0.193,-21590.5,-10404.6,407.58,21416.7,-4879.98,910.007
0.194,-21504.9,-10462.4,430.606,21442.6,-4813.32,870.742
0.195,-21502.5,-10389.6,466.856,21351.3,-4879.26,927.624
0.196,-21566.4,-10381.2,450.312,21347.3,-5018.73,965.935
0.197,-21554.5,-10481.6,480.379,21393.1,-4840.72,932.987
0.198,-21453.8,-10512.7,452.531,21244.9,-4782.65,945.1
0.199,-21479.3,-10460,435.858,21182.8,-4826.32,912.007
0.2,-21411,-10380.6,457.143,21254.2,-4780.32,910.457
0.201,-21520.2,-10480.1,431.792,21364.8,-4742.7,946.77
0.202,-21738.7,-10441.4,388.003,21468.7,-4789.19,909.14
0.203,-21603.2,-10290,396.462,21349,-4830.94,914.508
0.204,-21529.1,-10265.4,460.449,21115.5,-4743.34,964.574
0.205,-21506.7,-10387.2,435.434,21116.6,-4833.02,975.273
0.206,-21342.5,-10401.1,436.464,21369.8,-4948.94,970.834
0.207,-21327.4,-10421.9,506.833,21450.6,-4835.9,966.163
0.208,-21547.3,-10448.5,488.854,21462,-4853.27,895.663
0.209,-21469,-10318.2,450.295,21275.6,-4833.45,881.133
0.21,-21424.4,-10285.2,427.302,21217.4,-4898.5,985.293
0.211,-21489.4,-10321.8,445.382,21152.3,-4825.67,1046.19
0.212,-21643.3,-10371.1,429.662,21058.9,-4729.7,1000.16
0.213,-21639.4,-10390.9,404.758,21165,-4702.82,943.79
0.214,-21577.5,-10473.1,425.067,21283,-4717.03,941.12
0.215,-21492,-10464.3,455.419,21272,-4788.19,892.004
0.216,-21343.4,-10376.5,468.481,21299.2,-4916.94,949.643
0.217,-21440.5,-10282.2,460.609,21312.4,-4803.1,1016.54
0.218,-21607.4,-10253.7,433.636,21312.3,-4727.86,910.169
0.219,-21542.5,-10253.6,462.613,21068.5,-4743.29,900.234
0.22,-21415.2,-10317.2,471.439,21073.6,-4606.71,976.849
0.221,-21511.8,-10455.3,443.305,21238.7,-4787.91,937.809
0.222,-21505.1,-10468.8,417.707,21231.4,-4850.11,938.916
0.223,-21357.6,-10424.8,425.587,21279.7,-4709.58,998.897
0.224,-21466.2,-10379.6,433.293,21253.3,-4728.9,1019.72
0.225,-21655.1,-10364,458.801,21214.4,-4652.25,988.241
0.226,-21538.3,-10282.7,429.957,21323.4,-4589.7,944.981
0.227,-21427.9,-10351.3,429.955,21120.9,-4713.73,921.047
0.228,-21469,-10460.6,459.056,20947.8,-4738.54,930.881
0.229,-21438.7,-10464.6,475.225,21088.3,-4731.8,942.456
0.23,-21466.4,-10434.4,431.095,21104.1,-4792.38,880.158
0.231,-21531.2,-10388.1,419.487,20940,-4803.75,854.335
0.232,-21384.6,-10245.1,444.807,21042.5,-4741.72,907.297
0.233,-21499.4,-10327.4,440.64,21235.9,-4809.82,945.43
0.234,-21484,-10419.8,404.206,21065.8,-4818.91,885.736
0.235,-21507.9,-10365.7,424.772,20849,-4714.59,902.036
0.236,-21604.4,-10459.4,440.748,20954,-4723.82,930.69
0.237,-21578.5,-10390.7,404.69,21124.2,-4628.11,957.992
0.238,-21507.2,-10395.7,425.752,21295.8,-4572.13,903.001
0.239,-21616.2,-10440.6,426.239,21059.4,-4598.21,888.367
0.24,-21624.9,-10351.6,421.391,20968.6,-4671.09,955.949
0.241,-21507.2,-10286.7,452.529,21190.1,-4785.99,996.06
0.242,-21571.9,-10399.4,463.456,21007.7,-4770.43,950.869
0.243,-21633.1,-10368.6,472.295,21148.3,-4684.25,911.401
0.244,-21579.2,-10268.6,380.797,21268.4,-4619.23,897.224
0.245,-21494.8,-10395.5,434.667,21103.1,-4511.65,878.121
0.246,-21553.2,-10489.1,516.425,21143,-4449.7,850.3
0.247,-21638.4,-10582.3,453.42,21267,-4590.15,878.867
0.248,-21487.7,-10394.3,382.027,21202.3,-4570.11,914.778
0.249,-21527.6,-10291.3,413.11,21084.8,-4557.26,953.399
0.25,-21754.3,-10306.6,457.944,21070.8,-4702.73,946.78
0.251,-21817.4,-10357.1,449.855,21192.5,-4581.37,927.762
